query,doc,label
sci.crypt,"    Simple -- if you have a choice between:   1. American manufacturers peddling Cripple Chips with a secret untested      algorithm whose keys are held by people with a history of untrustworthy      behavoir, or   2. Japanese (to pick the obvious example) manufacturers peddling encryption      chips with an algorithm that has faced public scrutiny and keys under      the control of the user,",1
sci.crypt,"  I always like your kind of odds. The Greek governments must be held  to account for the sub-human conditions of the Turkish minority living  in the Western Thrace under the brutal Greek domination. The religious  persecution, cultural oppression and economical ex-communication applied  to the Turkish population in that area are the dimensions of the human  rights abuse widespread in Greece.  ""Greece's Housing Policies Worry Western Thrace Turks""  ...Newly built houses belonging to members of the minority community in Dedeagac province, had, he said, been destroyed by Evros province public works department on Dec. 4.  Sungar added that they had received harsh treatment by the security forces during the demolition.  ""This is not the first demolition in Dedeagac province; more than 40 houses were destroyed there between 1979-1984 and  members of that minority community were made homeless,"" he continued.   ""Greece Government Rail-Roads Two Turkish Ethnic Deputies""  While World Human Rights Organizations Scream, Greeks  Persistently Work on Removing the Parliamentary Immunity of Dr. Sadik Ahmet and Mr. Ahmet Faikoglu.  In his 65-page confession, Salman Demirok, a former chief of PKK operations in Hakkari confessed that high-level relations between PKK, Greece and Greek Cypriot administration existed.  According to Demirok, Greek Cypriot administration not only  gives shelter to PKK guerillas but also supplies them with  food and weapons at the temporary camps set up in its territory.  Demirok disclosed that PKK has three safe houses in South Cyprus,  used by terrorists such as Ferhat. In the camps, he added,  terrorists were trained to use various weapons including RPG's  and anti-aircraft guns which had been purchased directly from  the Greek government. Greek Cypriot government has gone to the  extent of issuing special identification cards to PKK members so  that they can travel from one region to another without being  confronted by legal obstacles. Demirok's account was confirmed  by another PKK defector, Fatih Tan, who gave himself over to  police in Hakkari after spending four years with PKK. Tan explained that the terrorists went through a training in camps in South Cyprus,  sometimes for a period of 12 weeks or more.           ""Torture in Greece: Hidden Reality""  Case 1: Kostas Andreadis and Dimitris Voglis.  ...Andreadis' head was covered with a hood and he was tortured by falanga (beating on the soles of the feet), electric shocks, and was threatened with being thrown out of the window. An  official medical report clearly documented this torture....  Case 2: Horst Bosniatzki, a West German Citizen.  ...At midnight he was taken to the beach, chains were put to his  feet and he was threatened to be thrown to the sea. He was dragged along the beach for about a 1.5 Km while being punched on the  head and kidneys...Back on the police station, he was beaten on the finger tips with a thin stick until one of the fingertips split open....  Case 3: Torture of Dimitris Voglis.  Case 4: Brothers Vangelis (16) and Christos Arabatzis (12),         Vasilis Papadopoulos (13), and Kostas Kiriazis (13).  Case 5: Torture of Eight Students at Thessaloniki Police         Headquarters.         SOURCE: The British Broadcasting Corporation, Summary of                World  Broadcasting -July 6, 1987: Part 4-A: The                Middle East, ME/8612/A/1.                ""Abu Nidal's Advisers"" Reportedly Training                   ""PKK & ASALA Militants"" in Cyprus         Nicosia, Ankara,  Tel Aviv. The Israeli  secret service,        Mossad,  is   reported  to  have   acquired  significant        information in connection  with the camps set  up in the        Troodos  mountains   in  Cyprus  for  the   training  of        militants of the PKK and ASALA {Armenian Secret Army for        the Liberation  of Armenia}. According to  sources close        to Mossad, about 700 Kurdish, Greek Cypriot and Armenian        militants  are   undergoing  training  in   the  Troodos        mountains in  southern Cyprus.  The same  sources stated        that Abu  Nidal's special  advisers are  giving military        training to  the PKK and  ASALA militants in  the camps.        They added that the  militants leave southern Cyprus for        Libya, Lebanon, Syria, Greece  and Iran after completing        their training.  Mossad has established that  due to the        clashes  which were  taking  place  among the  terrorist        groups based  in Syria, the PKK  and ASALA organisations        moved to  the Greek Cypriot  part of Cyprus,  where they        would  be  more  comfortable. They  also  transferred  a        number of  their camps in  northern Syria to the Troodos        mountains.         Mossad  revealed that  the  Armenian National  Movement,        which is known as the MNA, has opened liaison offices in        Nicosia, Athens and  Tripoli in order to  meet the needs        of the  camps. The offices are used to provide  material        support for the  Armenian  camps. Meanwhile, the  leader        of the  Popular Front for  the Liberation of  Palestine,        George  Habash, is  reported  to  have ordered  his  men        not  to   participate  in  the  operations  carried  out        by  the  PKK &  ASALA, which  he  described  as ""extreme        racist,  extreme  nationalist  and   fascist.""  Reliable        sources have said that  Habash believed that  the recent        operations carried  out by the PKK  militants  show that        organisation  to  be a  band  of  irregulars  engaged in        extreme  nationalist  operations.  They  added  that  he        instructed  his militants  to sever their links with the        PKK  and avoid clashing with it. It has been established        that George Habash  expelled ASALA  militants  from  his        camp  after ASALA's  connections  with  drug trafficking        were exposed.  Source: Alan Cowell, 'U.S. & Greece in Dispute on Terror,' The New         York Times, June 27, 1987, p. 4.                      Special to The New York Times  ATHENS, June 26 - A dispute developed today between Athens and  Washington over United States intelligence reports saying that  Athens, for several months, conducted negotiations with the terrorist known as Abu Nidal...  They said the contacts were verified in what were termed hard intelligence reports.  Abu Nidal leads the Palestinian splinter group Al Fatah  Revolutionary Council, implicated in the 1985 airport  bombings at Rome and Vienna that contributed to the Reagan  Administration's decision to bomb Tripoli, Libya, last year.  In Washington, State Department officials said that when Administration officials learned about the contacts, the State Department drafted a strongly worded demarche. The officials also expressed unhappiness with Greece's dealings with ASALA, the Armenian Liberation Army, which has carried out terrorist acts against Turks....   Serdar Argic",0
sci.space,"   Punchline #3: it would be a good idea just to leave them there.  -Tommy Mac ------------------------------------------------------------------------- Tom McWilliams 517-355-2178 wk   \\ As the radius of vision increases, 18084tm@ibm.cl.msu.edu 336-9591 hm \\ the circumference of mystery grows.",1
sci.space,"Sorry about that - don't want to alarm anyone...  I don't think there is any correlation between the crashes and PCTools. I reinstalled Ami Pro, and ran compress again, with no problems. I think problems may have been related to filling my disk until it had 0 bytes (!) left while FTPing, although I would think it wouldn't matter since Ami Pro wasn't running at the time, and I made space available immediately anyways. But, whatever, the cause, it is working now.",0
comp.graphics,"I am currently looking for a 3D graphics library that runs on MS Windows 3.1.  Are there any such libraries out there other than Visuallib?  (It must run on VGA and should not require any other add-on graphics cards).  For Visuallib, will it run with Metaware High C compiler v3.0?  Any email contact for the author of Visuallib?  Any help would be much appreciated.  Thanks.  ",1
comp.graphics,"I looked for diab in my .newsrc and came up with nuthin. Anyone have any good sources for where I can read? In particular, I'm interested in finding out more about intravenous insulin injection for hepatic vein liver activation. (Whew! Wotta mouthful!)  Anything that smells like a pointer would be helpful: newsgroup, mailinglist, etc....  Many thanks. ",0
talk.politics.mideast,"  I always like your kind of odds. The Greek governments must be held  to account for the sub-human conditions of the Turkish minority living  in the Western Thrace under the brutal Greek domination. The religious  persecution, cultural oppression and economical ex-communication applied  to the Turkish population in that area are the dimensions of the human  rights abuse widespread in Greece.  ""Greece's Housing Policies Worry Western Thrace Turks""  ...Newly built houses belonging to members of the minority community in Dedeagac province, had, he said, been destroyed by Evros province public works department on Dec. 4.  Sungar added that they had received harsh treatment by the security forces during the demolition.  ""This is not the first demolition in Dedeagac province; more than 40 houses were destroyed there between 1979-1984 and  members of that minority community were made homeless,"" he continued.   ""Greece Government Rail-Roads Two Turkish Ethnic Deputies""  While World Human Rights Organizations Scream, Greeks  Persistently Work on Removing the Parliamentary Immunity of Dr. Sadik Ahmet and Mr. Ahmet Faikoglu.  In his 65-page confession, Salman Demirok, a former chief of PKK operations in Hakkari confessed that high-level relations between PKK, Greece and Greek Cypriot administration existed.  According to Demirok, Greek Cypriot administration not only  gives shelter to PKK guerillas but also supplies them with  food and weapons at the temporary camps set up in its territory.  Demirok disclosed that PKK has three safe houses in South Cyprus,  used by terrorists such as Ferhat. In the camps, he added,  terrorists were trained to use various weapons including RPG's  and anti-aircraft guns which had been purchased directly from  the Greek government. Greek Cypriot government has gone to the  extent of issuing special identification cards to PKK members so  that they can travel from one region to another without being  confronted by legal obstacles. Demirok's account was confirmed  by another PKK defector, Fatih Tan, who gave himself over to  police in Hakkari after spending four years with PKK. Tan explained that the terrorists went through a training in camps in South Cyprus,  sometimes for a period of 12 weeks or more.           ""Torture in Greece: Hidden Reality""  Case 1: Kostas Andreadis and Dimitris Voglis.  ...Andreadis' head was covered with a hood and he was tortured by falanga (beating on the soles of the feet), electric shocks, and was threatened with being thrown out of the window. An  official medical report clearly documented this torture....  Case 2: Horst Bosniatzki, a West German Citizen.  ...At midnight he was taken to the beach, chains were put to his  feet and he was threatened to be thrown to the sea. He was dragged along the beach for about a 1.5 Km while being punched on the  head and kidneys...Back on the police station, he was beaten on the finger tips with a thin stick until one of the fingertips split open....  Case 3: Torture of Dimitris Voglis.  Case 4: Brothers Vangelis (16) and Christos Arabatzis (12),         Vasilis Papadopoulos (13), and Kostas Kiriazis (13).  Case 5: Torture of Eight Students at Thessaloniki Police         Headquarters.         SOURCE: The British Broadcasting Corporation, Summary of                World  Broadcasting -July 6, 1987: Part 4-A: The                Middle East, ME/8612/A/1.                ""Abu Nidal's Advisers"" Reportedly Training                   ""PKK & ASALA Militants"" in Cyprus         Nicosia, Ankara,  Tel Aviv. The Israeli  secret service,        Mossad,  is   reported  to  have   acquired  significant        information in connection  with the camps set  up in the        Troodos  mountains   in  Cyprus  for  the   training  of        militants of the PKK and ASALA {Armenian Secret Army for        the Liberation  of Armenia}. According to  sources close        to Mossad, about 700 Kurdish, Greek Cypriot and Armenian        militants  are   undergoing  training  in   the  Troodos        mountains in  southern Cyprus.  The same  sources stated        that Abu  Nidal's special  advisers are  giving military        training to  the PKK and  ASALA militants in  the camps.        They added that the  militants leave southern Cyprus for        Libya, Lebanon, Syria, Greece  and Iran after completing        their training.  Mossad has established that  due to the        clashes  which were  taking  place  among the  terrorist        groups based  in Syria, the PKK  and ASALA organisations        moved to  the Greek Cypriot  part of Cyprus,  where they        would  be  more  comfortable. They  also  transferred  a        number of  their camps in  northern Syria to the Troodos        mountains.         Mossad  revealed that  the  Armenian National  Movement,        which is known as the MNA, has opened liaison offices in        Nicosia, Athens and  Tripoli in order to  meet the needs        of the  camps. The offices are used to provide  material        support for the  Armenian  camps. Meanwhile, the  leader        of the  Popular Front for  the Liberation of  Palestine,        George  Habash, is  reported  to  have ordered  his  men        not  to   participate  in  the  operations  carried  out        by  the  PKK &  ASALA, which  he  described  as ""extreme        racist,  extreme  nationalist  and   fascist.""  Reliable        sources have said that  Habash believed that  the recent        operations carried  out by the PKK  militants  show that        organisation  to  be a  band  of  irregulars  engaged in        extreme  nationalist  operations.  They  added  that  he        instructed  his militants  to sever their links with the        PKK  and avoid clashing with it. It has been established        that George Habash  expelled ASALA  militants  from  his        camp  after ASALA's  connections  with  drug trafficking        were exposed.  Source: Alan Cowell, 'U.S. & Greece in Dispute on Terror,' The New         York Times, June 27, 1987, p. 4.                      Special to The New York Times  ATHENS, June 26 - A dispute developed today between Athens and  Washington over United States intelligence reports saying that  Athens, for several months, conducted negotiations with the terrorist known as Abu Nidal...  They said the contacts were verified in what were termed hard intelligence reports.  Abu Nidal leads the Palestinian splinter group Al Fatah  Revolutionary Council, implicated in the 1985 airport  bombings at Rome and Vienna that contributed to the Reagan  Administration's decision to bomb Tripoli, Libya, last year.  In Washington, State Department officials said that when Administration officials learned about the contacts, the State Department drafted a strongly worded demarche. The officials also expressed unhappiness with Greece's dealings with ASALA, the Armenian Liberation Army, which has carried out terrorist acts against Turks....   Serdar Argic",1
talk.politics.mideast,"Hello all,  I'd like to know, how z-modem-upload is initiated in a WinQVT-Script-file, to check how it works before registering. Unfortunatly, nothing about that feature is mentioned in the manual. Can anybody help me?",0
misc.forsale,"I badly need a pair of SEGA 3D glasses for a cheap VR setup.  If you have  a set and want to part with it, I can arrange shipping, etc.., and duty  if necessary.   Leave e-mail to: davecru@ersys.edmonton.ab.ca   or call   (403) 459-2893 ask for DJ. ",1
misc.forsale,"It is all so changed by now. but in case any of you is interested in what I actually said, I never compared the Israeli treatment of the palestinians with the Holocaust. Anyway that is the truth if it matters. I was about to forget about it myself since everyone started calling me anti-semitic for making the comparison that I never made. What I did say was that the Nazis didn't start with the Holocaust and their initial actions were similar to what the Israelis are doing now. 	The Jews that were stranded on the polish border since no country accepted them are like the arabs stranded on the lebenese border. No trials, no hearing, just expulsion based on guilt due to race.  ",0
comp.graphics,"Hi there,         I'm using POv-Ray on my IBM compatible at home, but I would like to  run some things at work on our VAX computer. I believe there is a version  of the source code for POV-ray that is VAX specific, but I'm not sure where  to find it (I've looked at the several sites where the IBMPC version of it  can be found). Can anyone help me?  Thanks in advance,",1
comp.graphics,"    Simple -- if you have a choice between:   1. American manufacturers peddling Cripple Chips with a secret untested      algorithm whose keys are held by people with a history of untrustworthy      behavoir, or   2. Japanese (to pick the obvious example) manufacturers peddling encryption      chips with an algorithm that has faced public scrutiny and keys under      the control of the user,",0
rec.motorcycles," If he had a history of such things, why was it not mentioned in the article, and why did they present the irrelevant detail of where he got his drinking money from?  I can't say exactly who is at fault here, but from where I sit is looks like we're seeing the results either of the law going way out of hand or of shoddy journalism.  If the law wants to attach strings to how you spend a settlement, they should put the money in trust.  They don't, so I would assume it's perfectly legitimate to drink it away, though I wouldn't spend it that way myself.",1
rec.motorcycles,"   What the hell do you know about Israeli policy?  What gives you the fiat to look into the minds of Israeli generals?  Has this 'policy of intimidation' been published somewhere?  For your information, the actions taken by Arabs, specifically the PLO, were not uncommon in the Lebanon Campaign of 1982.  My brain is full of shit?  At least I don't look into the minds of others and  make Israeli policy for them!   Yeah, yeah, yeah.  We all suffer.  It's too bad that civilians get killed but I will blame their Arab leaders who put them in positions of danger before I will blame the Israelis.  Just like Palestinians who send their children into warzones to throw rocks at armed Israeli soldiers.  What irresponsible parents! As Golda Meir said, peace will only come when the Arabs start loving their children more than they hate the Jews.",0
soc.religion.christian,"  I think you are vastly oversimplifying things. We know that early Christians suffered totures because of their witness to Christ.  For example:  ACT 5:40    His speech persuaded them. They called the apostles in and had             them flogged. Then they ordered them not to speak in the name of             Jesus, and let them go.  ACT 5:41    The apostles left the Sanhedrin, rejoicing because they had been             counted worthy of suffering disgrace for the Name.  It appears that the Jewish rulers of that time had a particular aversion to even hearing Jesus's name. ACT 5:28    ""We gave you strict orders not to teach in this name,"" he said.             ""Yet you have filled Jerusalem with your teaching and are             determined to make us guilty of this man's blood.""  Finally, the first apostle's death, James of Zebedee was certainly not by Rome's hand any more than the first martyr Stephen.     The problem was that if one believed in the Resurrection, then one must believe in Jesus as truly being the Son of God and what He stood for and preached during His ministry on Earth.  That would have been extremely difficult for some people, especially those that had plotted to kill Him.   ",1
soc.religion.christian,"  [other uninformed, purposefully ignorant gun control ranting deleted]   I want this man to tell me how in the hell you can take the  explosives used in the WTC bombing, considering that the  consensus seems to be that the explosive was a fertilizer-based one.  Ammonium nitrate, to be exact . . . of which about 90,000 tons disappears per year (if I recall the stat correctly; I don't have it here.)  Just one more disregarding of reality to push a point.  [more bunk deleted]",0
comp.sys.ibm.pc.hardware,"Hi.  Recently my svga monitor has been acting up by taking about 3 minutes to warm up.    Previously, when I first start up my PC I can see all the  CMOS messages (RAM test ...etc) but now I've got to wait  for about 3min before the display shows anything and it starts up with a bright white flash.  This only happens when the system has been off for a long time (eg overnight). If it was only off for a couple of hours and then turned on again, the display works as normal like before.  Does anyone know what is causing this?  Is it a warning that it will give up soon or just signs of aging (the system is a 386sx and its about 3 yrs old).  I've used systems at work for years and never seen this happen to a monitor yet.  I'd really appreciated any help that you fellow netters can offer. Thanks a lot.  Edwin -- ",1
comp.sys.ibm.pc.hardware,"  [other uninformed, purposefully ignorant gun control ranting deleted]   I want this man to tell me how in the hell you can take the  explosives used in the WTC bombing, considering that the  consensus seems to be that the explosive was a fertilizer-based one.  Ammonium nitrate, to be exact . . . of which about 90,000 tons disappears per year (if I recall the stat correctly; I don't have it here.)  Just one more disregarding of reality to push a point.  [more bunk deleted]",0
comp.windows.x,"We have an old Sun3/60 here which gets occasional use.  When X11R5 is started on it any console messages during startup are undeletable.  After X is fully started we run an xterm as the ""console"" - the problem is that any messages that arrive before this starts go to the plain console.  ""Refresh window"" fails to remove them.  The messages are a real pain since they sit in the middle of the screen obscuring anything else below them.  At boot time the 3/60 lists two framebuffers  -  /dev/cgfour0 and /dev/bwtwo1. We're running X in color, and I suspect that maybe the offending messages are on the B/W framebuffer, and thereby not getting deleted.  My question is: has anyone else seen this, and is there an easy way to get rid of these messages?  Please reply by e-mail to hughm@inmos.co.uk.  Hugh McIntyre. INMOS Ltd., Bristol, UK.  (BTW: SunOS 4.0.3, X11R5, mwm).",1
comp.windows.x,"   The actual hourglass is hollow and is designed to generate a draft, exploiting the venturi effect.  Around the base of the hourglass is a ring of water towers.  Warm river water, coming from the steam condenser in the plant, is sprayed over louvres.  The draft being pulled through the tower cools the water by both evaporation and convection.  The sensible heat extracted from the cooling water is the driving force for draft generation.  It should be noted that the hourglass-shaped cooling towers are used on both fossile and nuclear plants.  It should also be noted that at  locations where water is plentiful, the cooling towers are only used part time, when the discharge temperature would exceed some release limit. It was once thought that the warm discharge water was damaging to fish. Fishermen know that is thoroughly incorrect.  Nontheless, stringent, usually state, regulations remain in some instances.  Since it typically takes 60,000 hp worth of pumping to move the volume of water needed  to cool a 1000 MWe plant, the cost of using the towers is not insignificant.",0
comp.graphics, xgif is the grandfather of XV.  -- ,1
comp.graphics,"If you want a summer without rain, you're in the wrong place. You must not have been here a whole year yet. Keep the Rain-X handy my friend.                Thatch",0
comp.sys.mac.hardware,"For sale:  Mac IIfx with the following config -->  20MB's RAM 400MB 3.5"" Hard Drive 2 -1.44MB floppy drives Extended keyboard Mouse Apple 8bit video card  $2,500.00 or best offer!  All you need is a monitor to complete this system.",1
comp.sys.mac.hardware,"    Simple -- if you have a choice between:   1. American manufacturers peddling Cripple Chips with a secret untested      algorithm whose keys are held by people with a history of untrustworthy      behavoir, or   2. Japanese (to pick the obvious example) manufacturers peddling encryption      chips with an algorithm that has faced public scrutiny and keys under      the control of the user,",0
comp.sys.mac.hardware,I'm looking for recommendations for a laser printer.  It will be used mostly for text by a single user.  It doesn't need to be a postscript printer.  Any advice would be appreciated. ,1
