query,doc,label
comp.os.ms-windows.misc,I had a question abo,1
comp.os.ms-windows.misc,"  	Please define ""morally straight"".   	 	 	And, don't even try saying that ""straight"", as it is used here,  implies only hetersexual behavior. [ eg: ""straight"" as in the slang word  opposite to ""gay"" ]   	This is alot like ""family values"". Everyone is talking about them,  but misteriously, no one knows what they are. ---          ""One thing that relates is among Navy men that get tatoos that          say ""Mom"", because of the love of their mom.  It makes for more          virile men.""          Bobby Mozumder  ( snm6394@ultb.isc.rit.edu )         April 4, 1993",0
sci.electronics,"  Back in high school I used to work for a detailing company, and one of the services we offered was an engine cleaning (remove all that oil BEFORE you sell the car...  ;-}). Unfortunately, we did not have a high pressure washer so we would use one several miles from the shop. On more than one occasion after washing the engine, it would not start as water would have gotten under the distributor (I would put a plastic bag around it to try and minimize this), around the spark plug wires, etc and it would be nearly IMPOSSIBLE to try and wipe all these areas down with a dry rag. The usual solution was to carry a can of WD-40, and when the car wouldn't start to spray all the likely areas and it would then start on the very first time.  It may be a myth, but it certainly kept me from being stranded at a car wash...  --",1
sci.electronics,"I have a Sony 1604S 17"" monitor and I don't see any lines across the screen and am only using the non interlaced mode. But because of the hor. lines and poping that I do see and hear when I am usinf 800x600x256 and 1024x768x256 modes and switch back to anything of less. I would not buy another Sony at what ever price. Oh ya this is I guess a 15"" viewing area. It don't impress me one bit!   Sam",0
comp.graphics,"Hi there,   I am looking for advice on software/hardware package for making,  storing and processing of pictures. The ideal software would allow me to cahnge size of the picture, edit it ( it means add text below, above...)  and the most important is it would have DOS command interface... Thank you in advance... emanuel marciniak the bank of new york..  ",1
comp.graphics," Ahhh, the classic Truth By Blatant Assertion technique.  Too bad it's so demonstrably false.  Take a look at Great Britain sometime for a  nice history on drug criminalization.  The evidence there shows that during periods of time when drugs (such as heroin) were illegal, crime went up and people did die from bad drugs.  During times when drugs were legalized, those trends were reversed.   Now this is a great example of an ironclad proof.  Gosh, I'm convinced. ( :-} for the humor impaired).  First, assert something for which you have no evidence, then dodge requests for proof by claiming to know what this group was intended for.  As to research, if you'd done any at all, you'd realize that there is plenty of reason to believe that legalizing drugs will have many benefits to society.  There are some plausible arguments against it, too, but they aren't enough to convince me that criminalization of drugs is the answer.  I'm willing to be convinced I'm wrong, but I seriously doubt the likes of you can do it. -------------------------------------------------------------------------- ...Dale Cook    ""Any town having more churches than bars has a serious                    social problem."" ---Edward Abbey The opinions are mine only (i.e., they are NOT my employer's)",0
comp.os.ms-windows.misc,//// Much stuff deleted //////,1
comp.os.ms-windows.misc,"And he went out to meet Asa, 	And said unto him, 	Hear ye me, Asa, 	And all Judah and Benjamin; 	The LORD is with you, while ye be with him; 	and if ye seek him, he will be found of you; 	but if ye forsake him, he will forsake you.",0
rec.autos,As the subject says.  It has 70k and my brother-in-law wants $250.  Please don't reply to me as I am posting this for him. Here's his numbers :               5pm-10pm   712 676 3669               daytime    712 269 1261    ,1
rec.autos,"I was one of the unfortunate people to run into this guy.  I sent him $30 cash (Stupid, I know) for 4 CDs.  That was the last I heard of him.  I know there were some other people ripped off by this guy.  Has there been any advances in tracking him down?",0
sci.electronics," Or, if you've got some entreprenuerial (sp?) spirit, get a cheapy clear plastic box, mount the simm inside, and sell it as a 'Pet SIMM'!  I'm sure there are *plenty* of suckers out there who would go for it!",1
sci.electronics," (formerly Maya computer) advertised a DayStar 33 MHz PowerCache WITH 68882 for $295!  Can you believe it?  I know prices would be falling, but geeze!  Thought you might be interested...  Chuck   --  Chuck Williams ==> CS Intern ==> Pacific Northwest Laboratories",0
sci.crypt,"I want to add link encryption to a module that multiplexes upper level routines into a single data link. The upper levels won't know about this, and thus key exchange shall only need to occur once (at the initial link establishment). I figure that I can do this with DES and a Diffie-Hellman key exchange.  Is using a Diffie-Hellman exchange to establish a 64 bit DES key acceptable, in other words, what are the pro's and con's of such a  setup? Are there any important issues to watch out for (aside from filtering out unacceptable keys)?  And in order to achieve this, I guess I will need to use 64bit math routines (for probable prime number calculation, exponentiation etc), so could someone point me towards a good package (this is strictly non-commercial).  Matthew.",1
sci.crypt," Or, if you've got some entreprenuerial (sp?) spirit, get a cheapy clear plastic box, mount the simm inside, and sell it as a 'Pet SIMM'!  I'm sure there are *plenty* of suckers out there who would go for it!",0
sci.electronics,"  Back in high school I used to work for a detailing company, and one of the services we offered was an engine cleaning (remove all that oil BEFORE you sell the car...  ;-}). Unfortunately, we did not have a high pressure washer so we would use one several miles from the shop. On more than one occasion after washing the engine, it would not start as water would have gotten under the distributor (I would put a plastic bag around it to try and minimize this), around the spark plug wires, etc and it would be nearly IMPOSSIBLE to try and wipe all these areas down with a dry rag. The usual solution was to carry a can of WD-40, and when the car wouldn't start to spray all the likely areas and it would then start on the very first time.  It may be a myth, but it certainly kept me from being stranded at a car wash...  --",1
sci.electronics," [ stuff deleted ]    |> Are you calling names, or giving me a title? If the first, read your     |> paragraph above, if not I accept the title, in order to let you get into the    |> um, well, debate again.     Hasan replies:    I didnot know that ""Master of wisdom"" can be ""name clling"" too,    unless you consider yourself deserve-less !  Unless you are referring to someone else, you have in fact given me a name  I did not ask for, hence the term 'name calling'.     |>    So what do you expect me to tell you to tell you, Master of Wsidom,     |> 							       ^^^    |> ------------------------------------------------------------------    I replied:    |> If you insist on giving me names/titles I did not ask for you could at    |> least spell them correctly. /sigh.     Hasan gloats:    That was only to confuse you! (ha ha ha hey )  Hell-bent on retarding into childhood, no?      |>when you are intentionally neglecting the MOST important fact that     |>the whole israeli presence in the occupied territories is ILLEGITIMATE,     |>and hence ALL their actions, their courts, their laws are illegitimate on     |>the ground of occupied territories.    |>     >No, I am _not_ neglecting that, I'm merely asking you whether the existance    >of Israeli citicens in the WB or in Gaza invalidates those individuals     >right                ^^^^^^^ are you trying to retaliate and confuse me here.  No, I really do try to spell correctly, and I apologize if I did confuse you. I will try not to repeat that.     |> to live, a (as you so eloquently put it) human right. We can get back to the     |> question of which law should be used in the territories later. Also, you have     |> not adressed my question if the israelis also have human rights.      First, my above statement doesnot say that ""the existence of israeli citizens    in the WB revoke their right of life"" but it says ""the israeli occupation    of the WB revoke the right of life for some/most its citizens - basically    revokes the right of for its military men"". Clearly, occupation is an    undeclared war; during war, attacks against military targets are fully legitimate.   Ok, let me re-phrase the question. I have repeatedly asked you if the  Israelis have less human rights than the palestinians, and if so, why. From your posting (where you did not directly adress my question) I inferred that you thought so. Together with the above statement I then assumed that the reason was the actions of the state of Israel. Re: your statement of  occupation: I'd like you to define the term, so I don't have to repeat this 'drag the answer out of hasan' procedure more than neccesary.     Secondly, surely israeli have human rights, but they ask their goverment to    protect it by withdrawing from the occupied terretories, not by further oppressing    Palestinean human rights.  I'm sorry, but the above sentence does not make sense. Please rephrase it.      |> If a state can deprive all it's citizens of human rights by its actions, then     |> tell me why _any_ human living today should have any rights at all?      Because not all states are like Israel, as oppressive, as ignorant, or as tyrant.  Oh, ok. So how about the human rights of the Syrians, Iraqis and others? Does the name of Hama sound familiar? Or how about the kurds in Iraq and Turkey?  How about the Same in Sweden (Ok, maybe a bit farfetched..) the Russians in the Baltic states or the Moslem in the old USSR and Yugoslavia? Do the serbs have any human rights remainaing, according to you?      |>    |> And which system do you propose we use to solve the ME problem?    |>     |>    The question is NOT which system would solve the ME problem. Why ? because    |>    any system can solve it.     |>    The laws of minister Sharon says kick Palestineans out of here (all palestine).     |>     |> I asked for which system should be used, that will preserve human rights for        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^    |> all people involved. I assumed that was obvious, but I won't repeat that     |> mistake. Now that I have straightened that out, I'm eagerly awaiting your     |> reply.     So you agree that that an israeli solution wouldnot preserve human rights.    (i am understanding this from your first statement in this paragraph).  No, I'm agreeing that to just kick all the Palestinians out of Israel proper  would probably lead to disaster for both parties. If that's what you refer  to as the 'Israeli solution' then so be it.     |>    Joseph Weitz (administrator responsible for Jewish colonization)     |>    said it best when writing in his diary in 1940:    |> 	   ""Between ourselves it must be clear that there is no room for both    |> 	   peoples together in this country.... We shall not achieve our goal    |> 						^^^                  ^^^    |> 	   of being an independent people with the Arabs in this small country.    |> 	   The only solution is a Palestine, at least Western Palestine (west of    |> 	   the Jordan river) without Arabs.... And there is no other way than    |> 	   to transfer the Arabs from here to the neighbouring countries, to    |> 	   transfer all of them; not one village, not one tribe, should be     |> 	   left.... Only after this transfer will the country be able to    |> 	   absorb the millions of our own brethren. There is no other way out.""    |> 				   DAVAR, 29 September, 1967    |> 				   (""Courtesy"" of Marc Afifi)    |>    Oh? Have you met with them personally, to read their diaries? Fascinating. What do you _do_ for a living?      Above you wrote that you understood what i meant (underlined by ^ ):     any system can be used to solve the conflict , but not any system would     resolve it JUSTLY.  An unjust solution would be a non-solution, per definition, no? You said the following:  For all A it holds that A have property B. There exists an A such that property B does not hold.  Thus, either or both statements must be false.     |> Guess where that takes your logic? To never-never land.    I was merely pointing out a not so small flaw in your reasoning. Since you claim to be logical I felt it best to point this out before you started using your statements to prove a point or so. Am I then to assume you are  not logical?    Any quote can be misused, especially when used to stereotype all  individuals by a statement of an individual. If you use the same methods that you credit 'Zionists' with, then where does that place you?  Oh, by the way, I'd advice you not to assume anything about my 'loyalties'. I will and am condemning acts I find vile and inhuman, but I'll try as  long as I can not to assume those acts are by a whole people. By zionist above do you mean the state of Israel, the government of Israel,  the leaders of Israel (political and/or religious) or the jews in general? If you feel the need to condemn, condemn those responsible instead. How would you feel if we started condemning you personally based on the bombings in Egypt?   -- ",0
comp.windows.x,"Well, after massaging the Dec.cf, osf.def, (can't remember the exact names) from OSF into my normal X11R5 distribution, everything compiles and links fine, but xterm doesn't run.   Warning: Representation size 8 must match superclass's to override background Warning: translation table syntax error: Modifier or '<' expected Warning: ... found while parsing 'p^#j?;'P)=#' X Error of failed request:  BadColor (invalid Colormap parameter)   Major opcode of failed request:  85 (X_AllocNamedColor)   Resource id in failed request:  0x0   Serial number of failed request:  18   Current serial number in output stream:  18  Other than this, all the other core X stuff seems to be working OK.  Any hints/tips appreciated, patches would be primo.  Thanks.",1
comp.windows.x," Or, if you've got some entreprenuerial (sp?) spirit, get a cheapy clear plastic box, mount the simm inside, and sell it as a 'Pet SIMM'!  I'm sure there are *plenty* of suckers out there who would go for it!",0
talk.politics.guns," STOP IT!!!! ENOUGH!!! I'm out of there!  I mean, I'm a relatively sane person.  God knows I'm weak and will forgive me.  But I'm not stupid enough to stay in this place any longer.  I WANT OUT!!!   Yeah, and at least one person ran back in. SOunds like a personal choice to me. Religious fanaticsm, and a beleive that dying in the 'defense' of your beliefs, is probably at the core of what happened in Waco. We in the west tend to disregard fanaticsm of the type displayed by many Moslem fundamentalist groups who see nothing wrong with dying for their beliefs/convictions. I suspect that this same type of fanaticsm was displayed by the BDs. BUt we'll probably never know...",1
talk.politics.guns,"  Yeah I suppose you could do that.  But then you don't get the broken knuckles, the rust in your eyes, the oil bath, and the burns from the exhaust.  I mean come on!...",0
comp.graphics,can someone tell me where i could find ansi or ascii pics?  I already found the gopher ascii pics.   thanks  Richard Mancsuo,1
comp.graphics,"  This is not the case: the ROM on the P9000 supports VESA modes of up to 1024x768 in 256 colors.  VESA-compliant applications should have no trouble setting these modes. (But I'm forwarding your posting to our Software group, just in case.  Can't be too careful.)  Not that I doubt that YOUR applications are failing to run; lots of stuff depends on figuring out which exact SVGA they're looking at, and don't use VESA calls (VESA is still pretty new). Every new chip set confuses them.   I think we go to AT LEAST 76 Hz at 1024x768x8, and maybe more (and it's a function of the RAMDAC speed, not the Power 9000). We need to fix the problems you've noted (they were already on the list).  If you're really interested, though, take a look at the text file P9000RES.DAT, which holds the data from which the choices in the P9000 monitor installation program are built.  Working by analogy, you can build up a new monitor definition that has the right combinations of refresh rates for your monitors.  Keep a backup copy of the file!  Once you've built a new version of the P9000RES.DAT file, run the P9000 installation program, INST, and your new choices should show up.  (This assumes you have the WEITEK v. 2.2 drivers. You can tell the rev number by looking at the modification time of the driver: 02:20 is version 2.20.  Microsoft uses this gimmick, too.)   The SPEEDY benchmark was put out by Hercules and IIT, who to my knowledge were unencumbered by any motivations except making the Hercules Graphite/IIT AGX014 card look really good.  So I'd take the numbers with a ton of salt. (Texas Instruments did the same thing with WINTACH, trying to make the 34020 look good compared to the 8514, as if anyone cared.)  It's safer (though not safe) to use benchmarks from ""unbiased"" sources, such as testing labs, columnists, etc.    I think you'll a large discrepancy between the results of SPEEDY and the results of anything else in the universe on these things.   Font caching is a perfectly legitimate optimization -- Windows has hooks for it built right into the GDI.  What's kind of silly is IIT's use of a hardwired ""The quick brown fox jumped over the lazy dog then sat on a tack"" string in their driver.  Not only is it useless in real applications, it lacks the programming elegance of the ""Bart Simpson optimization,"" in which you save the bitmap of the most-recently drawn string in off-screen memory, and just do a screen-to-screen bitblit if you happen to be given that same string a second time in a row.  (We call it the ""Bart Simpson optimization"" because Bart's the only person we can see benefiting from it: he could right ""I will not cheat on benchmarks"" a hundred times and be done in half the time it would take to actually form each character.)   We don't have any lawyers -- they're all working for Intel.  There used to be a lawyer in Montana who didn't, but he died.  	-- Robert  ",0
comp.windows.x,"*Reminder*   Plan now for the Andrew Conference. *Date* The dates are as noted below.  (We have not changed them.) *Submission extension*   We are still accepting papers.  *Tutorial topic*   	_Converting Andrew source code to C++_  This tutorial will discuss the steps necessary to convert a site from C (extended with classC) to C++.  Conversion of the source code requires only a couple of steps: 	run the converter 	fill in missing type information Describing this will not take long.  The remainder of the day will be spent learning how to write objects in C++ and practicing.  ------------------------------  1993 Andrew Technical Conference and Consortium Annual Meeting June 24-25, 1993 Carnegie Mellon University Pittsburgh, PA  The conference will be held on the last Thursday and Friday in June.  A tutorial will be on Thursday the 24th and the conference proper on the 25th with the annual meeting at the dinner on the evening between the two days.  All conference attendees are welcome at the annual meeting, though only Consortium members will be able to vote.  This year's theme is   	Application Construction by Non-Programmers  Much of the effort on X toolkits has been aimed at programmer construction of applications.  There have, however, been some excellent UIMS systems built on top of X.  Papers addressing the theme will consider questions such as 	What is needed for application construction by non-programmers? 	Can we avoid programming altogether, or is a simple language needed? 	Is it sufficient to create applications, or must users be able to create new widgets? 	Should widgets and applications be able to print themselves?  Your participation in the conference is welcome.  Papers are appropriate on the theme or any aspect of the Andrew User Interface System, including  	applications 	experience with users 	new objects 	reviews of and proposals for revision of  		internal Andrew protocols  We expect to have an RS/6000 with video projector available if you would like to do a demonstration.    Paper proposals should be submitted by 15 May 1993. Acceptance will be 1 June with final papers due by 15 June.  Send papers via electronic mail to wjh+@andrew.cmu.edu.",1
