query,doc,label
rec.sport.hockey," I think the three-headed GM's guiding principle was to keep veterans in favor of youngsters only if they offered a ""significant"" advantage. At the end of last season, the contracts of several veterans with somewhat maginal contributions (Fenton, Bozek, Anderson, and a couple others I can't remember) were bought out. The idea was that youngsters could play almost as well, and had the potential to improve where these older guys did not.  And they traded Mullen, because he wanted to go, not because he wasn't good enough, but I think they were a bit too optimistic in thinking they could make up for his contributions. An example from this season, Skriko was brought in on a trial basis but not kept, because of his age. I thought he was a decent contributor worth keeping around.  The youth movement has its advantages; look at Gaudreau who might still be in KC if more veterans had been kept around. But you have to find the right balance.",1
rec.sport.hockey, Make sure you use the small fonts driver & not the large fonts driver. Check that in your setup. That's the only explanation I would find.   						Hope this helps ,0
comp.os.ms-windows.misc,"I am looking for the latest drivers for the Actix graphics accelerator card.  The driver I am currently using is version 1.21 and doesn't support more  than 256 colors in 1024x768 mode even you have 2MB memory.   The BBS support for Actix is unbelievable! They are still using 2400bps  modem! It will take you hours to download the drivers, it hurts when you are calling long distance. Is there any ftp site that has a collection of video drivers for windows?  BTW, anyone using this card, and how do you like it so far?  Thanks.   --    Daniel Y.H. Wong					UofT:(416)978-1659 wongda@picton.eecg.toronto.edu				Electrical Engineering",1
comp.os.ms-windows.misc,"  Actually, this is incorrect.  French resistance may have played some part in hindering the German war effort, however the crucial role was supplied on D-Day.   Interesting statement.  Especially when you consider that Lebanon had claimed to have made progress in the peace talks, as well as Israel.  Of course, one of the prime obstacles to Israel's complete withdrawal is the lack of governmental control that can be applied to the area as well as the large presence of Syrian forces which have not been asked to withdraw as well.  ",0
rec.motorcycles,,1
rec.motorcycles,"Yes, You bought the WRONG SIMMS.....You need 1X36 or 4X36, which are 72 pin SIMMS.....These are better anyway becuase the send/receive data in 4byte (32bit+4bit parity, one for each byte) Chunks. You will undoubtedly see these SIMMS becoming more widely used in the near future.  Jason --  ",0
rec.sport.hockey,"   Actually this stuff from Mogilny doesn't surprise me all that much.  About 4 or 5 weeks ago I read in the Toronto Sun a quote from Alex; it went something like [sarcastically]:  ""Yep, Patty's the man.  He's responsible for the team's success...I'm a  nobody around here.""  I was going to post it at the time...I must have forgot since nobody else  was talking about him being a problem.   Yep, I'd beat the shit out of him too.  LaFontaine really must be a team player...makes you wonder what the Islander management was thinking. My question is what the hell is Muckler doing?  Whether he wishes to admit it or not, the team is his to coach, and if he can't do the job then maybe the job should be given to somebody who can.    Gee, kinda like Alex's spot on the team, isn't it?",1
rec.sport.hockey," Murderous, huh?  Yeah, there was all sorts of carnage going on there in the 60 YEARS they were there -- BEFORE the government assaulted them. Oh, I forgot -- you probably consider self-defense as murder.   Damn right.  This is not a partisan thing; it's about individual  liberties -- the right of a citizen to be left the hell alone.   That's another indication that you don't understand the issue.    ""Our appropriations are coming up soon.  We need a good PR boost.  Let's find a socially unpopular group who happen to have a lot of guns, go in like gangbusters, be heros, and have the local media get it all on video  tape.  Then we won't have to worry about our budget until next year.""   Why don't you knit one to match his jogging outfit? -- ",0
sci.crypt," We would like to keep it that way. Thats the point. By reacting strongly and forcefully now, we will assure that we continue to remain free. You cannot overreact to a threat like this. The worst that happens if we overreact is that we waste time and effort. The worst that happens if we underreact is tyranny. I prefer overreaction myself.   Doesn't that tell you how precious and hard to maintain freedom is?  Only through centuries of overreaction have we managed to maintain ourselves in this state of even moderate freedom. I suggest that overreacting now and in the future is a good thing.  -- Perry Metzger		pmetzger@shearson.com",1
sci.crypt,To those who own CMS's Trakkers...please email me with your thoughts on your machine...and specifics such as avg. file access..etc,0
rec.sport.hockey,"Here's a summary of Don Cherry's Coach's Corner from April 21, 1993. The game being broadcast in my region was LA and Calgary, although I think it was filmed during the Toronto-Detroit game that night.  (Warning... Anti-fighting people may want to skip this post.)  Topics ------  Don's Tie, Grant Fuhr, Penalties, Wings vs Leafs, Fighting, Dale Hunter.  Episode Summary ---------------  This episode began with the camera zoomed in on Don's tie. Don was pointing out the characters on the tie... Bugs Bunny, Foghorn Leghorn, and Yosemite Sam (who Don called Lanny Macdonald.)  Ron Maclean began by mentioning that Don was almost evicted from a hotel where he was watching the previous night's games, because of all the yelling and cheering he was doing over the play of Hunter and Fuhr.  Don began to praise Fuhr, calling him the ""greatest goalie"", and said that he's winning the series against Boston all by himself. He then showed clips from earlier episodes (Nov. 14, Jan. 16) when Fuhr was still with the Leafs, and Don advised ""Don't Trade Fuhr!""  Don went on to predict that if Buffalo gets by Boston, it would be Fuhr who wins the series. Muckler took a lot of heat for the trade, but Don feels Muckler's been vindicated.  The next topic involved how playoff games are being ruined by too many penalty calls. He showed a clip from a Winnipeg-Vancouver game, where Domi hit a Vancouver player, and was given a 2 min. penalty. Ron said that it was called a penalty because his stick was involved, but Don stuck with the opinion that it was a good hit, with Domi hitting the Vancouver player with his shoulder. Don: ""Its sad what they're doing for hockey... a 5 minute penalty for a nosebleed.""  Next, they went to the playoff series between Detroit and Toronto. People in Detroit were calling Wendel Clarke ""Wendy"" for not fighting. However, Don pointed out that Probert was not fighting either.  This lead Don into a tirad about fighting and stickwork, and how banning fighting leads to more high sticking: ""It's like college hockey... The little wee guy with the visor is brave as anybody. That's why you're seeing so much stickwork. Because they know you won't drop your gloves and give them a shot. The rules are made by people who don't know what's going on in hockey"".  The final topic Don discussed was Dale Hunter. Don pointed out that he was leading the league in goals, and showed a clip of Hunter from a previous game. When he was younger, Hunter was taught to ""play to win"", which differs from today's idea of just letting kids have fun.  At then end of the episode, they showed a clip from a coach's corner, with the tape on fast forward, so that Don sounded like one of the chipmunks.  Rating ------ Typical anti-fighting posturing, not too much humour, but some good quotes.  I'd give it a 7.0 out of 10.   ------------------------------------------------------------------------------    \  \                   |Allan Sullivan (allan@cs.ualberta.ca)     \  \                  |Department of Computing Science,      \  \_______          |University of Alberta, Edmonton, Alberta, Canada.       \    ###  \     _   |---------------------------------------------------        \___###___\   (_)  |My opinions are mine and mine alone. ------------------------------------------------------------------------------ ""It is amazing how much can be accomplished if no one cares who gets the  credit...""          - U. of A. Golden Bears Hockey Motto (C. Drake)",1
rec.sport.hockey,"FOR SALE(of course)  Linear Power model 952 IQ          2 channel automotive stereo amplifier         95 watts peak per channel         2 ohm stable         fidelity tested   $100 You pay shipping  1 Pair (two (2)) Mobile Authority woofers         10 inch         2 inch voice coil         20 oz magnet         130 watt peak power handeling         4 ohms    $40 for both, you pay shipping (will not sell seperatly)  reply thru e-mail to:  Karl R. Schimmel",0
comp.sys.mac.hardware," When Apple came with their demos to Iowa State, I got a chance to run Speedometer3.1 on some of the new Macs.  Both machines were running System7.1, had a 14"" RGB.  Don't know what the caches were set to. Neither machine had an FPU  It appears that the Centris610 is quite a bit faster than the LC III:  		Centris610		LCIII  CPU		13.01			6.92 Graf		15.67			7.69 Disk		2.22			2.44 Math		25.57			10.19  P.R. Rating	12.91			6.58  So, there is a comparison.  There is definitely a very noticable speed difference between these two machines according to Speedometer3.1.  ",1
comp.sys.mac.hardware,To those who own CMS's Trakkers...please email me with your thoughts on your machine...and specifics such as avg. file access..etc,0
sci.med,"Sounds as though his heart's in the right place, but he is not adept at expressing it.  What you received was _meant_ to be a profound apology. Apologies delivered by overworked shy people often come out like that... ",1
sci.med," I find it very interesting that you say there will be 2.5 million queers in the march on Washington.  The largest figure I've seen in the press is 1 million and we all know how liberal the press is with their numbers. :)  For another thing, 1% of 250 million is 2.5 million not 6.  Maybe that's where you got the 2.5 million number.  Also, the number cited in the actual report is 1.5% so that would be about 3.75 million.  As for this march on Washington, I wonder how much the media is going to inflate the numbers this time.  Last time, for the pro-abortion rally, they more than doubled the actual number of people who showed up.  That and all the stories coming out of how the press ""slants"" the news really makes one wonder who's watching the watchers.  BCNU.",0
comp.os.ms-windows.misc,"I am looking for the latest drivers for the Actix graphics accelerator card.  The driver I am currently using is version 1.21 and doesn't support more  than 256 colors in 1024x768 mode even you have 2MB memory.   The BBS support for Actix is unbelievable! They are still using 2400bps  modem! It will take you hours to download the drivers, it hurts when you are calling long distance. Is there any ftp site that has a collection of video drivers for windows?  BTW, anyone using this card, and how do you like it so far?  Thanks.   --    Daniel Y.H. Wong					UofT:(416)978-1659 wongda@picton.eecg.toronto.edu				Electrical Engineering",1
comp.os.ms-windows.misc," 	1) They are religious parodies, NOT atheistic paradies.  	2) Please substantiate that they are parodies, and are outrageous. 	   Specifically, why is the IUP any more outrageous than many  	   religions?  ---  Private note to Jennifer Fakult.          ""This post may contain one or more of the following:          sarcasm, cycnicism, irony, or humor. Please be aware           of this possibility and do not allow yourself to be           confused and/or thrown for a loop. If in doubt, assume          all of the above.",0
sci.med,"Sounds as though his heart's in the right place, but he is not adept at expressing it.  What you received was _meant_ to be a profound apology. Apologies delivered by overworked shy people often come out like that... ",1
sci.med,"Yes, You bought the WRONG SIMMS.....You need 1X36 or 4X36, which are 72 pin SIMMS.....These are better anyway becuase the send/receive data in 4byte (32bit+4bit parity, one for each byte) Chunks. You will undoubtedly see these SIMMS becoming more widely used in the near future.  Jason --  ",0
