query,doc,label
comp.windows.x,"On export.lcs.mit.edu directory contrib, and avahi.inria.fr directory pub/xpm: xpm-3.2f-to-3.2g.patch.Z xpm-3.2g.tar.Z  /* Copyright 1990-93 GROUPE BULL -- See license conditions in file COPYRIGHT */ /**************************************************************************\ * 									   * *  			HISTORY of user-visible changes			   * * 									   * \**************************************************************************/  3.2g	(93/04/26)      ENHANCEMENTS: 	- much faster close colors 	- piping from/to compressed files now handles GNU's gzip (.z)  format 	- added XpmColorKey attribute - ability to specify which visual's 	  colors to use (ie: now it's possible to read in a pixmap in a 	  color visual, but use the colors specified for monochrome). 	- added -mono, -grey4, -grey and -color options to sxpm to demonstrate 	  the XpmColorKey attribute. 		- Jason Patterson <jasonp@fitmail.qut.edu.au>      BUGS CORRECTED: 	- fixed bug where redefining ""None"" as a pixel stopped mask generation 	- minor SVR4 defines for <string.h> 	- fixed annoying closecolor bug related to read/write color cells 	- fixed minor bug in color value -> pixel overloading 	- manual updated to include new red/green/blue closeness attributes 		- Jason Patterson <jasonp@fitmail.qut.edu.au>  	- the top Imakefile was missing the depend target 	- sxpm/Imakefile fixed so that -L../lib is set before the standard 	  library location. 		- Vivek Khera <khera@cs.duke.edu>  	- lib/xpmP.h now defines bcopy as memcpy for VMS (required by recent 	  versions of VMS) 		- J. Daniel Smith <dsmith@ann-arbor.applicon.slb.com>  	- the lib/Imakefile didn't work with X11R4. ",1
comp.windows.x,"I recently read an article in a local paper written by an Islamic   person who was upset with the way Islam has been portrayed by western media.   When a terrorist action takes place in the middle east, it is always played   up as an Islamic Terrorist.  However, when the a Serbian terrorist attacks   the Croations, its not a Christian terrorist, its just a terrorist. 	I have often tried to explain this to some close friends who believe   the press, that Islam is somehow tied to violence.  Often times you hear   things like ""They just don't value human life like we do..."" and so on.   I was wondering if anyone out there had any suggestions for how we can   change this image, or how I can help my friends to see that this is just    hype.  I would appreciate any serious suggestions or comments via e-mail,   and I'm not interested in hearing about how right the press is.",0
alt.atheism," Yeah, but these were not the wives.  The wives came from Nod, apparently a land being developed by another set of gods.",1
alt.atheism,"  You obviously haven't read his postings clearly.   Israelophiles?  Is this anything like Israelists?  You're treading on thin ice here.   Now, you're falling through the ice.  Barfie!  We have a playmate for you!    There is a difference between guerrilla warfare and terrorism. The former primarily targets enemy soldiers.  The latter primarily targets civilians, and not necessarily enemy civilans, at that.   Innocent British soldiers?  Like innocent Iraqi soldiers? THe British were EXECUTING Jewish fighters in what was soon to become the recognized Jewish homeland.  The British - to their eternal shame and damnation - were sending shiploads of Jewish refugees, civilians, back to Europe to be taken care of by Hitler.  By comparison, Palestinean ""fighters"" primarily target tourists, schoolchildren, babies, worshippers, shoppers, movie-goers and other such threatening people.  Early Zionist fighters did no such things.  Your comparison is ignorant and odious.   Does it bug you that the ""Israelites"" (they used to be Israelophiles...) happen to be right?   Are you kidding?  Palestinean Arabs - who comprise a tiny proportion  of the world's refugee population, who have almost no justifiable claim to the territory that they desire, who have acted as criminals in the international community for decades - are being treated like the most aggrieved and deserving minority in existence, even after their ignominious support for Saddam in Desert Storm.  How many other world ""leaders"" have addressed the UN with a machine-gun in hand, receiving a standing ovation?   You are now parrotting some of the weakest arguments of the terrorists' apologists.  Congratulations.   Gee, that's a nice name.  Can I call you Pissed? ",0
rec.autos," Now, now, before we get too carried away here....",1
rec.autos,"   # I hope I gave you a fairly solid answer to this one: I simply don't agree # with the embodied version of a Satan who is a separate creation or a force.    # And there are quite physical descriptions of Heaven and Hell in the # Holy Qur'an, the Bible, etc.  There have been times in the spiritual # and intellectual evolution of the modern human when these physical # descriptions of Heaven, Hell, and Satan were taken quite literally # and that *worked* for the time.  As I mentioned in the Tradition # cited above, for example, it was sufficient in the absence of a theory # about germs and disease spread by worms to simply describe the ""evil"" # which was passed to a consumer of spoiled food as ""satanic.""       Which begs the question: if Satan in this case is      metaphorical, how can you be certain Allah is not      the same way?  # The bottom line here, however, is that describing a spiritual plane # in human language is something like describing ""color"" to a person # who has been blind from birth.  You may want to read the book # FLATLAND (if you haven't already) or THE DRAGON'S EGG.  The first # is intended as a light hearted description of a mathematical con- # cept...  [some deleted for space saving]  # When language fails because it cannot be used to adequately describe # another dimension which cannot be experienced by the speakers, then # such conventions as metaphor, allegory, and the like come to be # necessary.  The ""unseen"" is described in terms which have reference` # and meaning for the reader/listener.  But, like all models, a compro- # mise must be made when speaking metaphorically: clarity and directness # of meaning, equivalence of perception, and the like are all # crippled.  But what else can you do?       This is why I asked the above.  How would you then      know God exists as a spirit or being rather than      just being metaphorical?  I mean, it's okay to say      ""well, Satan is just metaphorical,"" but then you      have to justify this belief AND justify that God is      not some metaphor for something else.       I say this because there are many, many instances of      Satan described as a being (such as the tormentor in       the Old Testament book of Job, or the temptor in the      New Testament Gospels).  In the same way, God too is      described as a being (or spirit.)  How am I to know      one is metaphorical and not the other.       Further, belief in God isn't a bar to evil.  Let's      consider the case of Satanists: even if Satan were      metaphorical, the Satanist would have to believe      in God to justify this belief.  Again, we have a       case where someone does believe in God, but by      religious standards, they are ""evil.""  If Bobby      does see this, let him address this question also.  [deleted some more on ""metaphor""]   Stephen      _/_/_/_/  _/_/_/_/   _/       _/    * Atheist    _/        _/    _/   _/ _/ _/ _/     * Libertarian   _/_/_/_/  _/_/_/_/   _/   _/  _/      * Pro-individuality        _/  _/     _/  _/       _/       * Pro-responsibility _/_/_/_/  _/      _/ _/       _/ Jr.    * and all that jazz...  ",0
comp.graphics,"Hello, I realize that this might be a FAQ but I have to ask since I don't get a change to read this newsgroup very often.  Anyways for my senior project I need to convert an AutoCad file to a TIFF file.  Please I don't need anyone telling me that the AutoCAD file is a vector file and the TIFF is a bit map since I have heard that about 100 times already I would just like to know if anyone knows how to do this or at least point me to the right direction.",1
comp.graphics,"    I AM an Ulf (and Pgh) fan, and what pisses me off about the whole Adam Graves/ Ulf Samuesson debate is that Ulf plays hard-hitting hockey (nothing wrong with  that) while Graves does what he does when the only way to win a game is to  intentionally hurt someone (which bites!).   I thought they had instituted all kinds of new rules this season to stop crap  like that?!?  Is it just me, or does the officiating just still stink to high heaven?  IMHO, if they could get rid of the existing refs, and institute a new system with more than one ref on the ice to keep an eye on the trouble-makers then a lot of these things would stop, and then the game would be ruled by the finnesse players:  Mario, Selanne, Bure, Messier, et.al...   ",0
comp.sys.mac.hardware,"I heard that the magic date for price drop in a number of Apple products will be  June 30th.  Can anyone second this rumour? --  A motion picture major at the Brooks Institute of Photography, CA Santa Barbara and a foreign student from Kuala Lumpur, Malaysia.",1
comp.sys.mac.hardware," [ description of experiment deleted ]   [ more deleted ]   A few years ago a friend and I took some 256 grey-level photos from a 1 bit Mac Plus screen using this method. Displaying all 256 levels synchronized to the 60Hz display took about 10 seconds. After experimenting with different aperture settings and screen brightnesses we found a range that worked well, giving respectable contrast. The quality of the images was pretty good. There were no visible contrast bands.  To minimize the exposure time the display program built 255 different 1 bit frames. The first contained a dot only for pixels that had value 255, the second only for pixels that had value 254, etc. These frames were stored using a sparse data structure that was very fast to 'or' onto the screen in sequence. Creating these frames sometimes took 5-10 minutes on that old Mac, but the camera shutter was closed during that time anyway. And yes, we wrote directly to the screen memory. Mea culpa.  Our biggest problem was that small images were displayed in the top left corner of the screen instead of the center. It took an extra week to have the film developed and printed, because the processors took the trouble to manually move the all images into the center of the print. Who'd have guessed?",0
misc.forsale,"I recently backed out of purchasing an almost-unused Sony TCD-D3 DAT Walkman, having found someone else who has a unit I personally prefer (and am paying more for).  However, it's still a heck of a machine for the price -- it is quite rugged, and many people out there swear by it.  (It's probably the most popular walkman-style DAT machine out there.)          Anyway, the guy selling it is Bryan Davis (bdavis@netcom.com), and here's what he told me:  ------------------------------------------------------------------------------- Here is what is included:         - TCD-D3 DATman.         - (2) RCA to Stereo 1/8"" plug cables.  One for analog input, one for           analog output.         - Optical digital I/O cable (one lead for input, one for output).         - A copy of my sales receipt with a note about your purchase.  The           unit is still under factory warrantee.         - AC adaptor/battery charger.         - Rechargable battery.  I paid $750 + tax for it so I hope you don't mind if I keep the 60 minute tape it came with (I have some samples on it!).  [By the way, he spent at least $100 too much for it, unless he's including an  extended warranty, which is advised for DAT machines, since it costs about  $300 to replace the head when it wears out, and it probably will within 5  years if you use it a lot.. -- davisonj] -------------------------------------------------------------------------------          I'm not going to quote my sale price for him: that would not be nice. Send him mail and ask him what he wants.          Again, I've used the TCD-D3, and I have to say that I can certainly understand why it is as popular as it is.  I've been using one for a little while, and although I had some problems with it recently, I should also point out that the particular one I was using had been on the road for two years and had truly been _used_ during that time.  (This is the same exact DAT machine that was lugged around the U.S. and Canada to record the Jazz Butcher Conspiracy for their recent live album.)  ------------------------------------------------------------------------------- I know at least half a dozen professional musicians and record labels in S.F who use that model (and have been for a while) with no reported problem.  My problem is that everyone I know already has one. -------------------------------------------------------------------------------          'nuff said.          The reason I'm not getting it is that I found someone else selling me a unit that features phono-plug SPDIF I/O instead of optical (I don't have any optical ports on my equipment, but you, the reader, might), and it also has some other bells & whistles that the TCD-D3 doesn't.  (I am also paying more for the alternative.)  Note that phono-plug-to-optical SPDIF adapters are available if you absolutely must have one.          Of course, it has SCMS.  All consumer decks do.  (So do Sony Minidiscs, by the way.)          Anyway, if you're interested, get in touch with bdavis@netcom.com. ",1
misc.forsale," I had knee surgery while I was in the Navy back in 77.  The  doctors put me in a cast from ass-to-ankle.  My only method of transportaion  was a DOHC 450 Honda at the time.  I found that by sliding back on the seat  I could use my heel (did I mention it was my left leg?) to operate the shift. I would hook the end of the lever with my heel and lift my entire leg for up- shifts and just drop my leg on the lever for the down-shifts.  Forget  nutral, took WAY too much finesse for the leg!  The crutches were bungee- corded to the right side of the bike with the ""top"" resting on the passenger  peg and the right turnsignal sticking through the ""hole"" in the crutches.   Every other day when I rode the 10 miles to Physical Therapy (tourture  sessions) the doc would give me hell about riding a bike much less riding in  my condition.  Didn't stop me tho! B-P  BTW.  This is the same bike I assembled in my second floor barracks room and  rode down the stairs when it was completed!",0
talk.politics.misc," Why?  He, Reno, and the FBI got what they wanted -- a reminder of who is the boss in America -- the thugs who work for the government.",1
talk.politics.misc,"  henrik]  The Armenians in Nagarno-Karabagh are simply DEFENDING their  henrik]  RIGHTS to keep their homeland and it is the AZERIS that are  henrik]  INVADING their homeland.   HE]     Homeland? First Nagarno-Karabagh was Armenians homeland today HE]     Fizuli, Lacin and several villages (in Azerbadjan) HE]     are their homeland. Can't you see the HE]     the  ""Great Armenia"" dream in this? With facist methods like HE]     killing, raping and bombing villages. The last move was the HE]     blast of a truck with 60 kurdish refugees, trying to HE]     escape the from Lacin, a city that was ""given"" to the Kurds HE]     by the Armenians.  Nagorno-Karabakh is in Azerbaijan not Armenia. Armenians have lived in Nagorno- Karabakh ever since there were Armenians. Armenians used to live in the areas between Armenia and Nagorno-Karabakh and this area is being used to invade  Nagorno- Karabakh. Armenians are defending themselves. If Azeris are dying because of a policy of attacking Armenians, then something is wrong with this  policy.  If I recall correctly, it was Stalin who caused all this problem with land in the first place, not the Armenians.  henrik]  However, I hope that the Armenians WILL force a TURKISH airplane henrik]  to LAND for purposes of SEARCHING for ARMS similar to the one henrik]  that happened last SUMMER. Turkey searched an AMERICAN plane henrik]  (carrying humanitarian aid) bound to ARMENIA.  HE]     Don't speak about things you don't know: 8 U.S. Cargo planes HE]     were heading to Armenia. When the Turkish authorities HE]     announced that they were going to search these cargo HE]     planes 3 of these planes returned to it's base in Germany. HE]     5 of these planes were searched in Turkey. The content of HE]     of the other 3 planes? Not hard to guess, is it? It was sure not HE]     humanitarian aid.....  What story are you talking about? Planes from the U.S. have been sending aid into Armenian for two years. I would not like to guess about what were in the 3 planes in your story, I would like to find out.   HE]     Search Turkish planes? You don't know what you are talking about. HE]     Turkey's government has announced that it's giving weapons HE]     to Azerbadjan since Armenia started to attack Azerbadjan HE]     it self, not the Karabag province. So why search a plane for weapons HE]     since it's content is announced to be weapons?",0
talk.politics.misc, ,1
talk.politics.misc,"I'm trying to get MH compiled (and then xmh) and I'm having some problems. I've got mh-6.8, using gcc on SCO 3.2.4.  My MH file is listed below.  Does anyone have any suggestions on what I can add to get it to compile??  ===========  bin             /usr/local/bin debug           off etc             /usr/local/lib/mh mail            /usr/mail mailgroup       mail mandir          /usr/man manuals         gen chown           /bin/chown editor          prompter remove          /bin/mv -f # if no TCP/IP sendmail is available: change mts entry to sendmail mts             sendmail/smtp bboards         off bbdelivery      off bbhome          /usr/spool/bboards mf              off pop             off # options       SEE BELOW cc              gcc ccoptions       -O -ansi -D__STDC__=0 -DSYSV -DSYSV386 -DSCO -D_SVID curses          -lcurses ldoptions       -s ldoptlibs lex             lex sprintf         int sharedlib       off slibdir         /usr/local/lib oldload         off ranlib          off  # define BIND only of the BSD4.3 named (TCP/IP) is used # define SOCKETS only if the system has BSD4.3 sockets (TCP/IP) options         ATZ BIND DUMB MHE MHRC MORE='""/usr/bin/more""' options         OVERHEAD SHADOW SOCKETS SYS5 SYS5DIR options         TZNAME WHATNOW ",0
comp.sys.mac.hardware," 	       ------------  Actually, it's Transoft now, and that's what I meant ;)",1
comp.sys.mac.hardware," Anyone who can repeate this choice piece of tripe without checking his/her sources does not deserve to be believed.  The Gaza strip does not possess the highest population density in the world.  In fact, it isn't even close.  Just one example will serve to illustrate the folly of this statement:  the city of Hong Kong has nearly ten times the population of the Gaza strip in a roughly comparable land area.  The centers of numerous cities also possess comparable, if not far higher, population densities.  Examples include Manhattan Island (NY City), Sao Paolo, Ciudad de Mexico, Bombay,...   Need I go on?  The rest of Mr. Davidsson's message is no closer to the truth than this oft-repeated statement is. ",0
comp.windows.x,"I'm trying to get MH compiled (and then xmh) and I'm having some problems. I've got mh-6.8, using gcc on SCO 3.2.4.  My MH file is listed below.  Does anyone have any suggestions on what I can add to get it to compile??  ===========  bin             /usr/local/bin debug           off etc             /usr/local/lib/mh mail            /usr/mail mailgroup       mail mandir          /usr/man manuals         gen chown           /bin/chown editor          prompter remove          /bin/mv -f # if no TCP/IP sendmail is available: change mts entry to sendmail mts             sendmail/smtp bboards         off bbdelivery      off bbhome          /usr/spool/bboards mf              off pop             off # options       SEE BELOW cc              gcc ccoptions       -O -ansi -D__STDC__=0 -DSYSV -DSYSV386 -DSCO -D_SVID curses          -lcurses ldoptions       -s ldoptlibs lex             lex sprintf         int sharedlib       off slibdir         /usr/local/lib oldload         off ranlib          off  # define BIND only of the BSD4.3 named (TCP/IP) is used # define SOCKETS only if the system has BSD4.3 sockets (TCP/IP) options         ATZ BIND DUMB MHE MHRC MORE='""/usr/bin/more""' options         OVERHEAD SHADOW SOCKETS SYS5 SYS5DIR options         TZNAME WHATNOW ",1
comp.windows.x," Now, now, before we get too carried away here....",0
rec.autos,"You guys are correct.  The Bricklin was produced in Canada. The National Museum of Science and Technology here in Ottawa has one, and sometimes they put it on display.  Most of the time, it stays in storage because the museum doesn't have much room. It's a big deal for a car to be Canadian and that's why they  have it.  If anybody's a fan, they also have a nice green '73 Riviera that looks like it just came out of the showroom.",1
rec.autos,"    I AM an Ulf (and Pgh) fan, and what pisses me off about the whole Adam Graves/ Ulf Samuesson debate is that Ulf plays hard-hitting hockey (nothing wrong with  that) while Graves does what he does when the only way to win a game is to  intentionally hurt someone (which bites!).   I thought they had instituted all kinds of new rules this season to stop crap  like that?!?  Is it just me, or does the officiating just still stink to high heaven?  IMHO, if they could get rid of the existing refs, and institute a new system with more than one ref on the ice to keep an eye on the trouble-makers then a lot of these things would stop, and then the game would be ruled by the finnesse players:  Mario, Selanne, Bure, Messier, et.al...   ",0
rec.motorcycles," I had knee surgery while I was in the Navy back in 77.  The  doctors put me in a cast from ass-to-ankle.  My only method of transportaion  was a DOHC 450 Honda at the time.  I found that by sliding back on the seat  I could use my heel (did I mention it was my left leg?) to operate the shift. I would hook the end of the lever with my heel and lift my entire leg for up- shifts and just drop my leg on the lever for the down-shifts.  Forget  nutral, took WAY too much finesse for the leg!  The crutches were bungee- corded to the right side of the bike with the ""top"" resting on the passenger  peg and the right turnsignal sticking through the ""hole"" in the crutches.   Every other day when I rode the 10 miles to Physical Therapy (tourture  sessions) the doc would give me hell about riding a bike much less riding in  my condition.  Didn't stop me tho! B-P  BTW.  This is the same bike I assembled in my second floor barracks room and  rode down the stairs when it was completed!",1
rec.motorcycles,"Does anyone have any experience using LCIII with MIDI?  Do they get along OK? I have heard that the IIvx is not suitable for MIDI, but I have not heard anyon e say anything definitive about LCIII and MIDI?  If you have had experience, wh at MIDI interface have you used?  Anyone used Finale software in this setting?  Please e-mail.  I will summarize.  Thanks,",0
sci.electronics,": As the subject says - Can I use a 4052 for digital signals?  I don't see : why it couldn't handle digital signals, but I could be wrong.  Anyone have : any advice?  Thanks.  The switches have a non-negligable on resistance (up to 1k ohm when powered by 5 volts) and a maximum current and a Maximum Static Voltage Across Switch.  Not a good bet for TTL.  Should work for CMOS, but slow things down a bit.  There are 74HC versions that have better specs. but lower max voltage.",1
sci.electronics," dale> I found an oddity with our SGI Indigo (MIPS R3000 chip). dale> When xlock +nolock is running, and I am working remotely dale> or in batch (at) mode, the runtime of my programs (as timed dale> by using clock() in the code itself) is ~25% slower than if dale> xlock is NOT running.  No other processes seem to affect my dale> runtimes, yet this is very consistent!  Unless you run `xlock -mode blank`, xlock consumes CPU time generating the nice animated display. The code you are running is competing with xlock for the CPU. If you run top (via a remote login), you can really see what is going on.  =-=-= ",0
talk.politics.guns,"When you have no principles, you can't admit that someone else might, and everyone who acts differently from what you expect can only be a nutcase. --  Dave Feustel N9MYI <feustel@netcom.com>",1
talk.politics.guns,"I'm looking to buy a '92 Toyota Previa All-Trac with low miles. If you are selling one, or want someone to buy out an existing lease, please contact me by mail. ",0
sci.med,"  Krillean photography involves taking pictures of minute decapods resident in  the seas surrounding the antarctic. Or pictures taken by them, perhaps.",1
sci.med," Amishware has one included in their package. They were advertising here on the net a couple of weeks ago with a riduculously (That is in a good way, Ted!) low price. Does anyone remember what it was ? ",0
sci.crypt," Since you asked, the above is a bit inaccurate. More accurate is that the government says its solid, other people in the field who might be able to find out haven't yet done their review of the chip design, and there's been a lot of wild speculation and guesswork from those with little information that it might be Swiss cheese.  David  ",1
sci.crypt," : The Bible says there is a God; if that is true then our atheism is : mistaken.  What of it?  Seems pretty obvious to me.  Socrates said : there were many gods; if that is true then your monotheism (and our : atheism) is mistaken, even if Socrates never existed.   Jim,  I think you must have come in late. The discussion (on my part at least) began with Benedikt's questioning of the historical acuuracy of the NT. I was making the point that, if the same standards are used to validate secular history that are used here to discredit NT history, then virtually nothing is known of the first century.  You seem to be saying that the Bible -cannot- be true because it speaks of the existence of God as it it were a fact. Your objection has nothing to do with history, it is merely another statement of atheism.",0
