query,doc,label
talk.religion.misc," Someone stated that the Davidian cult should not be associated with Christianity. Well, I read all those four postings, and I'm now even more convinced that Davididians are truly Christian in nature. But sometimes it makes sense to re-label the cult,  especially if the ugliness is too much to handle.  Cheers, Kent",1
talk.religion.misc,"There has been some talk recently of Latin rites from the early Church used to bless same-sex unions.If anyone has any idea where copies of these rites exist (in whole or in part), please notify me by e-mail.  (I understand that similar ceremonies written in Slavonic exist as well.  Let me know where I can find these.)  It doesn't matter whether the Latin rite is in the original or a translation.  However, I would prefer to have an English version of the Slavon- ic rite, if it exists.  Thanks in advance.  Doug Hayes @ PSU",0
rec.sport.baseball,"Being a baseball fan and a fan of the above mentioned band I was wondering if anyone could clue me in on whether the Dead (or members of) sang the national anthem at todays Giant opener?  I would imagine that it is a bit too early for anyone to know, but an answer would be greatly appreciated.                Curious,                    Robert",1
rec.sport.baseball,"   I did this.  I use a relay (Radio Shack 4PDT) instead of a huge switch.  This way, if the relay breaks, my drives will still work.  It works fine, but you may still need to change the CMOS before the drive switch will work correctly for some programs.  rp93",0
sci.space,"  According to this reasoning there are no rights, at least none that I can think  of....  Let's see.  Do I have a right to unpolluted air?  No, because the majority drive cars and use goods that create air pollution in the manufacturing process.  Do I have the right to clean water?  I guess not, by the same reasoning. I could go on with these examples for a long time....  Look at Nazi Germany.  Because of the majority, Jews, homosexuals, blacks, and others that were different had no rights.  In fact they were terrorized,  imprisoned, and slaughtered.  In this country did blacks have the right to be free from slavery?  I guess not, because the majority said that slavery was  good for them.  I think that a right has a moral imperative.  If a law, imposed by the majority, is immoral, one should not follow it.  In fact, one should do everything in his/her power to stop it. Of course, that doesn't mean that I would lose all common sense to break the law, just because I thought it was immoral.  I pay my Federal Income Tax even though I am morally opposed to the U.S. Government taking my money and spending it on weapons of mass destruction and terrorism. This is precisely the point I am trying to make.  We should _persude_ people  by logic, pointing out that it is in their self-interest to let all have equal rights in all aspects of life, including adequate housing, food, and medical care.  I just happen to think that for a full life the aesthetic of beauty and joy is also necessary.  That is why I consider an uncluttered night sky a right.  Have you ever been out in the desert, away from local lights, and most people? The sky is dark and transparent.  The Milky Way is ablaze with more detail than you thought possible.  The beauty and wonder takes your breath away.  Now imagine you live in the worst ghetto, say in L.A. Due to light pollution you have never seen a dark sky.  You might in fact never, not in your whole life, ever see the majesty of the night sky.  Every where around you, you see squalor, and through your life runs a thread of dispair. What is there to live for?    I admit these two scenarios are extreme examples, but I have seen both. I, for one, need dreams and hopes, and yes, beauty, as a reason for living. That is why I consider an uncluttered night sky a right.  George",1
sci.space,"I have been hearing bad thing about amalgam dental fillings.  Some say the lead/ mercury leeches into your system and this is bad.  And I have recently heard that there is some suspicion that the mercury is a breeding ground for bacteria that will be resistant to antibiotics.     My dentist wants to use an amalgam filling for me in a place where I have two cavaties in one tooth and wants to use one filling to cover both. He says that composite filling don't hold up well when they are large. So, I would like to know if there are any other choices besides amalgam and composite.  And, should I really even be worried about amalgam?  I heard that some scandanavian country does not even use them any more-  is this true.  Any information you can give me will be greatly appreciated.   Thanks!",0
rec.autos,"I just wanted to thank all the netters out there who either posted a response or sent e-mail regarding my ignition kill question. Now that I know how simple a procedure it is, it looks like I'll be paying my local Pep Boys a visit this weekend....",1
rec.autos,"A week or so ago, I posted about a problem with my SE/30:  I have 20 megs or true RAM, yet if I set my extensions to use a large amount of memory (total of all extensions) then my system will crash before the finder comes up.  What I meant was having a large amount of fonts load, or sounds, or huge disk caches with a control panel other than Apple's memory control panel.  Apple's cache is at 64K, mode 32 is on, and so is 32 bit addressing.  All extensions work by themselves or with the others until I increase the memory used by some of them (with methods mentioned above).  Well, here's my latest followup...  I ran NOWs System Profile and got this information:  %%% Memory info %%%  Physical RAM size: 20480K. Logical RAM size: 20480K. Size of Low Memory Area: 8K. Virtual Memory: Inactive. Addressing mode: 32bit mode in use. 32 bit System zone: Absent. Parity RAM: Not capable. Growable System Heap: True. Temporary memory support: Present. Tempory Memory Support: Real and tracked.  Note that 32 bit System zone is absent.  Could this be the problem? How can I turn this on?  Any ideas?  Can anyone help?",0
talk.politics.misc," Oh, darn. Okay, okay, let's stop slamming Ipser, and get on with making fun of other people.",1
talk.politics.misc,"  I know for sure that the Everex Magic I/O EV-170A can be jumpered for a printer mode, or for a general purpose bidirectional I/O mode.  Also, I know for sure that the IBM Technical Reference says the following about the Monochrome Display & Printer Adapter and the IBM Parallel Printer Adapter:      It is essential that the external device not try to pull these     lines [referring to the data lines] to ground.  And later:      If an external device should be driving data on these pins (in     violation of usage ground rules) at the time of an input, this     data will be `or'ed with the latch contents.  I will accept no responsibility if you incur damages of any kind as a result of my saying, ``I DO NOT know for sure, but I think you should be able to use a traditional parallel port as an input port by writing 0x to the data lines, and then reading from the data lines, while an external device drives them.''  The input data will not be latched, so noise could make this infeasible.",0
rec.sport.baseball,"Being a baseball fan and a fan of the above mentioned band I was wondering if anyone could clue me in on whether the Dead (or members of) sang the national anthem at todays Giant opener?  I would imagine that it is a bit too early for anyone to know, but an answer would be greatly appreciated.                Curious,                    Robert",1
rec.sport.baseball,"A local dealer is advertising ""No negotiation necessary!"" Make you wonder... ",0
comp.sys.mac.hardware,"I have no experience with this particular hardware, but just about every month in Macworld there is an add for an combined SE accelerator/Video board.  This item sells for about $1000 and comes with a 25MHz 68030/68882 pair, eight SIMM slots, and a grayscale 21"" monitor.  This accelerator plugs into the SE's lone expansion port and thus no soldering.  You will however, need a long TORX wrench to get the case open (but that's not really a big deal).  Does that sound like what you were looking for?",1
comp.sys.mac.hardware,"Here's a summary of Don Cherry's Coach's Corner from April 23, 1993. It was taken from a tape delay of a Vancouver-Winnipeg game, but it was filmed during the Toronto-Detroit game that night. I think it was also shown during the Calgary-LA game.   (Warning... Anti-fighting people may want to skip this post.)  Topics ------  Don's Tie, Doug Gilmour, Wings/Leafs, Quebec/Montreal, Boston/Buffalo, Wendel Clark, Fighting and Stickwork.  Episode Summary ---------------  Once again, the episode started with a shot of Don's tie... This was a different tie than last time. Don pointed out some of the characters on the tie, but gave them different names... Felix the Cat (Sylverster), Maclean (Daffy Duck), etc.  Ron Maclean asked Don what he thought of the current Wings-Leafs game. Don thought it was good. Burns told the Leaf players ""They won in their building, we're going to win in ours"".  Don then began to praise Gilmour again. Don pointed out that Gilmour has never got less than 2 points or a goal in any game since he got 5 points in a game against St. Louis.  (Don also claims that he gave a lot of encouragement to Gilmour, which was partly responsible for his good play.) Several clips were then shown of Gilmour from the series... A hit on Constantinov, and a pass to Andrewchuk resulting in a goal.  On the game itself, the Wings were taking a lot of penalties in the first period. The Wings have enough talent to score short handed however, and when the Leafs get a power play, Coach Burns tells the Leaf players ""Don't let them score on you"".  Ron brought up the previous Quebec-Montreal game. [Note: Montreal won that game in overtime, despite having a possible game winner disqualified because it was batted in with a high stick.] Don thought the high stick was obvious, even without the use of instant replay.  On the Buffalo-Boston series [Note: Buffalo is currently winning the series 3-0], Don gave full credit to Goaltender Grant Fuhr. Fuhr should be getting 1/2 the team's playoff checks for his play.  Wendel Clarke has recently been criticized for his performance during the Detroit-Toronto series. Don defended him, by saying that he can't play the way he should, because of the league's new rules. ""This used to be a rough and tough league... Now its all hack and slash."" Don lays the blame on Gil Stien for the problems.  Don's opinions on fighting and stickwork are shared by Wings GM and coach Bryan Murray. A clip from a news conference by Murray was shown, in which Murray made statements claiming the elimination of fighting increases stickwork. Don also read a newspaper article in which Murray makes the following statements: ""Players don't fight because they're afraid of getting thrown out of the game as instigator. Instead, they settle grudges by getting their sticks and slicing each other. Is this what the fans want to see? I guarantee there wouldn't be as many slashes if fighting were kept in the game.""  Don warned league commisioner Gary Bettman to ""smarten up"" with fighting in hockey. He went on to say that before, there used to be one guy cut with a high stick in a series. Now, with no fights, someone gets cut every period.  Rating ------ Typical anti-fighting posturing, but here Don's opinion is supported by Murray.",0
talk.religion.misc,"Blessed are those 	who hunger and thirst 	for righteousness, 	for they will be filled.",1
talk.religion.misc,"I'm looking for a circuit that will flash an led on in response  to the output from a walkman cassette player. How could I do this? I don't want it just to turn on, I want it to 'strobe' once so to speak, per every beep I put on a cassette tape.        Would it be better to use a circuit based on the volume of the beeps on the cassette, or better for the leds to respond to a tone of a certain frequency? Is there any easy way to do either of these? I'm looking for  the simplest circuit possible. I guess what I'm asking for is some sort of color organ, but not quite. Let me trt to explain again...        I'm going to have a pattern of beats (or beeps) on a cassette tape. So on the tape you'd hear:   beep! (pause) beep! (pause) beep! (pause)..etc.  , with speed increasing as time goes on. I want to synchronize an LED ( probably two of them) with the beeps on the cassette tape. So the LED, with each beep, would go on and off real quick, generating a strobe light sort of effect. The rapidity of the beeps on the tape would in turn effect the rapidity of the blinking of the LEDS. And if there was no sound on the tape (except for background his), the LEDs would remain off. Please help!     Thanks,",0
rec.sport.baseball,"   But maybe his wife was :-)     I don't claim to know whether it's true or not, but a couple different people (totally unrelated) have said Harry was 'relieved' of his duties because he had more than platonic relations with Augie Busch's wife. Judgement is left to the individual, cuz I sure don't claim to be an impeachable source in this case.  ",1
rec.sport.baseball,"   I did this.  I use a relay (Radio Shack 4PDT) instead of a huge switch.  This way, if the relay breaks, my drives will still work.  It works fine, but you may still need to change the CMOS before the drive switch will work correctly for some programs.  rp93",0
rec.autos,"I just wanted to thank all the netters out there who either posted a response or sent e-mail regarding my ignition kill question. Now that I know how simple a procedure it is, it looks like I'll be paying my local Pep Boys a visit this weekend....",1
rec.autos,"I have lurked here a bit lately, and though some of the math is unknown to me, found it interesting. I thought I would post an article I found in the Saturday, April 17, 1993 Toronto Star:                    'CLIPPER CHIP' to protect privacy     Washington (REUTER) - President Bill CLinton announced yesterday a plan to plant a new ""Clipper Chip"" in every government telephone and computer line to prevent eavesdropping.     Eventually the chips, developed by the government's National Institute for Standards and Technology, would be used by commercial and private electronics communication users.     The White House said that to assure privacy, each device containing the encryption devices would be assigned two unique ""keys"" - numbers that will be needed by government agencies to decode messages.     The attorney-general has been assigned the task of arranging that the keys are deposited in two ""key-escrow"" data bases. Access to them would be limited to government officials with legal authorization to conduct a wiretap, the White House said in a statement.                                -30-    Dan McKinnon",0
rec.autos,"I'd like to hear stories on experiences with the Hyundai Sonata.  I know Consumer Reports has trashed them but the people I know that have them swear by them.  They also haven't had the problems with them that Consumer Reports claims.  I haven't driven one yet.  I have driven a '93 Hyundai Elantra (which Consumer Reports also trashed) and was very impressed with it.  The local Hyundai dealership (""no-haggle"" policy) is offering an Elantra GLS w/ power moonroof for $13163.  They also have a Sonata base, w/ Sunroof for $13997.  I know my preference is for a Sonata GLS w/ sunroof and 4-spd automatic.  I'll decide which engine I prefer after test driving both the 4-cyl and the V6.  The Sonata is also offering a $1500 rebate.  Hmmm, that's another question.  Is the following scenario the appropriate manner to handle ""negotiation""?  1.  make offer 2.  subtract rebate from offer 3.  talk trade 4.  subtract trade from offer to get final price  ",1
rec.autos,"As we see right now, the position of influence enjoyed by parties favoring the negotiation process is tenuous at best. The local ""elections"" in Hebron that the PLO was expected to win (perhaps adding a bit to its flagging position of ""legitimacy"" in the eyes of Palestinians and the Middle East) have been disrupted by Hamas actions overtly directed towards undermining those (and all West Bank) elections. The present ruling Israeli  Labor coalition seems to be one rather thin political ice. The Palestinian delegation has been reduced from 14 to three to protest Israel ""lack of seriousness"" in the talks and refusal to reverse all the deportations immediately.  Hopefully, however, each of the parties will begin to learn that just the fact that negotiations are taking place *does not mean* they are giving  anything away to ""the other side"" (which was/is the favorite argument of  the ""rejectionists""). Let's hope that discusion and inevitable disagreement on major issues leads at the same time to some agreement on smaller ""interim"" (""phase"", whatever term we prefer) steps to be taken.      ",0
soc.religion.christian," That would be neat, but nowhere in the Bible does it say that one who has the gift of tounges can do this.  If the gift of tounges were the ability to be understood by everyone, no matter what languages they know, there would be no need for the gift of interpretation, and I Corinthians 14 would not have had to have been written.     That's a pretty harsh assumption to make about a several million Christians world wide.  Sure, there are some who want glory for themselves who speak in tounges, just as there are among those who do not have this gift.  There were people like this in the Corinthian church also.  that does not mean that there is no true gift or that all who speak in tounges do it for their own glory in the sight of men.   I would venture to say that a large percentage of those who do speak in tounges  do so more often in private prayer than in public.  Link Hudson",1
soc.religion.christian,"Fact:  Both Janet Reno and Bill Clinton have admitted responsibility,        even grief, over the deaths in Waco.  Fact:  Regardless of who started the fire, there are more than enough        things on tape to make a civil rights case against these two.        Cruel and unusual punishment (dying tortured rabbits on tape?)        come to mind.    Fact:  It is a federal felony to infringe civil rights under color of        law; where death is involved, this offense carries a penalty        of life in prison.  Fact:  Impeachment is allowable for ""high crimes and misdemeanors.""        Anything that's a federal felony should qualify.  Conclusion:  We have NO CHOICE, if we are an honest people, but to               impeach Mr. Clinton, and remove Reno from office.",0
sci.med,"  	Greg, no flame intended, but you have no discernible sense of humor.  What Bill wrote was intended to be funny.  It's called a ""joke"", Greg.  Look into it. 	Besides, Kirilian photography is actually photography of my friend's two-year-old son Kiril.  Perhaps you meant ""Kirlian""? ",1
sci.med," Actually, I could care less what his salary is.  It has something to do with the fact that we live in America, and everyone is entitled to whatever he can legally obtain.  If Sandy Alderson and the Haas family willingly negotiate a salary of $35 million per year with Rickey, I couldn't care less.  But what REALLY GETS MY GOAT is the bullshit he spouted in spring training, about `Well... sometimes I may not play as hard, or might be hurt more often, in a place where I'm not appreciated'.  This quote was in the Chronicle about the second week of camp, and strongly suggests that he was going to  dog it all year if the ownership didn't kiss his butt and ante up some more money.  For God's sake, Rickey, you signed a contract 4 years ago, now honor it and play!    Say all you want to about Steve Garvey, and believe me, I hated him too, but at least when he put his signature on a piece of paper he shut his mouth and played hard until the contract was up.",0
rec.autos,"I'd like to hear stories on experiences with the Hyundai Sonata.  I know Consumer Reports has trashed them but the people I know that have them swear by them.  They also haven't had the problems with them that Consumer Reports claims.  I haven't driven one yet.  I have driven a '93 Hyundai Elantra (which Consumer Reports also trashed) and was very impressed with it.  The local Hyundai dealership (""no-haggle"" policy) is offering an Elantra GLS w/ power moonroof for $13163.  They also have a Sonata base, w/ Sunroof for $13997.  I know my preference is for a Sonata GLS w/ sunroof and 4-spd automatic.  I'll decide which engine I prefer after test driving both the 4-cyl and the V6.  The Sonata is also offering a $1500 rebate.  Hmmm, that's another question.  Is the following scenario the appropriate manner to handle ""negotiation""?  1.  make offer 2.  subtract rebate from offer 3.  talk trade 4.  subtract trade from offer to get final price  ",1
rec.autos,Quoting pmetzger@snark.shearson.com (Perry E. Metzger) in article <1993Apr21.012011.27470@shearson.com>:  How fast do the fastest modems go?  How far can voice be compressed?,0
soc.religion.christian," That would be neat, but nowhere in the Bible does it say that one who has the gift of tounges can do this.  If the gift of tounges were the ability to be understood by everyone, no matter what languages they know, there would be no need for the gift of interpretation, and I Corinthians 14 would not have had to have been written.     That's a pretty harsh assumption to make about a several million Christians world wide.  Sure, there are some who want glory for themselves who speak in tounges, just as there are among those who do not have this gift.  There were people like this in the Corinthian church also.  that does not mean that there is no true gift or that all who speak in tounges do it for their own glory in the sight of men.   I would venture to say that a large percentage of those who do speak in tounges  do so more often in private prayer than in public.  Link Hudson",1
soc.religion.christian,"Here's a summary of Don Cherry's Coach's Corner from April 23, 1993. It was taken from a tape delay of a Vancouver-Winnipeg game, but it was filmed during the Toronto-Detroit game that night. I think it was also shown during the Calgary-LA game.   (Warning... Anti-fighting people may want to skip this post.)  Topics ------  Don's Tie, Doug Gilmour, Wings/Leafs, Quebec/Montreal, Boston/Buffalo, Wendel Clark, Fighting and Stickwork.  Episode Summary ---------------  Once again, the episode started with a shot of Don's tie... This was a different tie than last time. Don pointed out some of the characters on the tie, but gave them different names... Felix the Cat (Sylverster), Maclean (Daffy Duck), etc.  Ron Maclean asked Don what he thought of the current Wings-Leafs game. Don thought it was good. Burns told the Leaf players ""They won in their building, we're going to win in ours"".  Don then began to praise Gilmour again. Don pointed out that Gilmour has never got less than 2 points or a goal in any game since he got 5 points in a game against St. Louis.  (Don also claims that he gave a lot of encouragement to Gilmour, which was partly responsible for his good play.) Several clips were then shown of Gilmour from the series... A hit on Constantinov, and a pass to Andrewchuk resulting in a goal.  On the game itself, the Wings were taking a lot of penalties in the first period. The Wings have enough talent to score short handed however, and when the Leafs get a power play, Coach Burns tells the Leaf players ""Don't let them score on you"".  Ron brought up the previous Quebec-Montreal game. [Note: Montreal won that game in overtime, despite having a possible game winner disqualified because it was batted in with a high stick.] Don thought the high stick was obvious, even without the use of instant replay.  On the Buffalo-Boston series [Note: Buffalo is currently winning the series 3-0], Don gave full credit to Goaltender Grant Fuhr. Fuhr should be getting 1/2 the team's playoff checks for his play.  Wendel Clarke has recently been criticized for his performance during the Detroit-Toronto series. Don defended him, by saying that he can't play the way he should, because of the league's new rules. ""This used to be a rough and tough league... Now its all hack and slash."" Don lays the blame on Gil Stien for the problems.  Don's opinions on fighting and stickwork are shared by Wings GM and coach Bryan Murray. A clip from a news conference by Murray was shown, in which Murray made statements claiming the elimination of fighting increases stickwork. Don also read a newspaper article in which Murray makes the following statements: ""Players don't fight because they're afraid of getting thrown out of the game as instigator. Instead, they settle grudges by getting their sticks and slicing each other. Is this what the fans want to see? I guarantee there wouldn't be as many slashes if fighting were kept in the game.""  Don warned league commisioner Gary Bettman to ""smarten up"" with fighting in hockey. He went on to say that before, there used to be one guy cut with a high stick in a series. Now, with no fights, someone gets cut every period.  Rating ------ Typical anti-fighting posturing, but here Don's opinion is supported by Murray.",0
soc.religion.christian,"There has been some talk recently of Latin rites from the early Church used to bless same-sex unions.If anyone has any idea where copies of these rites exist (in whole or in part), please notify me by e-mail.  (I understand that similar ceremonies written in Slavonic exist as well.  Let me know where I can find these.)  It doesn't matter whether the Latin rite is in the original or a translation.  However, I would prefer to have an English version of the Slavon- ic rite, if it exists.  Thanks in advance.  Doug Hayes @ PSU",1
soc.religion.christian,"Here's a summary of Don Cherry's Coach's Corner from April 23, 1993. It was taken from a tape delay of a Vancouver-Winnipeg game, but it was filmed during the Toronto-Detroit game that night. I think it was also shown during the Calgary-LA game.   (Warning... Anti-fighting people may want to skip this post.)  Topics ------  Don's Tie, Doug Gilmour, Wings/Leafs, Quebec/Montreal, Boston/Buffalo, Wendel Clark, Fighting and Stickwork.  Episode Summary ---------------  Once again, the episode started with a shot of Don's tie... This was a different tie than last time. Don pointed out some of the characters on the tie, but gave them different names... Felix the Cat (Sylverster), Maclean (Daffy Duck), etc.  Ron Maclean asked Don what he thought of the current Wings-Leafs game. Don thought it was good. Burns told the Leaf players ""They won in their building, we're going to win in ours"".  Don then began to praise Gilmour again. Don pointed out that Gilmour has never got less than 2 points or a goal in any game since he got 5 points in a game against St. Louis.  (Don also claims that he gave a lot of encouragement to Gilmour, which was partly responsible for his good play.) Several clips were then shown of Gilmour from the series... A hit on Constantinov, and a pass to Andrewchuk resulting in a goal.  On the game itself, the Wings were taking a lot of penalties in the first period. The Wings have enough talent to score short handed however, and when the Leafs get a power play, Coach Burns tells the Leaf players ""Don't let them score on you"".  Ron brought up the previous Quebec-Montreal game. [Note: Montreal won that game in overtime, despite having a possible game winner disqualified because it was batted in with a high stick.] Don thought the high stick was obvious, even without the use of instant replay.  On the Buffalo-Boston series [Note: Buffalo is currently winning the series 3-0], Don gave full credit to Goaltender Grant Fuhr. Fuhr should be getting 1/2 the team's playoff checks for his play.  Wendel Clarke has recently been criticized for his performance during the Detroit-Toronto series. Don defended him, by saying that he can't play the way he should, because of the league's new rules. ""This used to be a rough and tough league... Now its all hack and slash."" Don lays the blame on Gil Stien for the problems.  Don's opinions on fighting and stickwork are shared by Wings GM and coach Bryan Murray. A clip from a news conference by Murray was shown, in which Murray made statements claiming the elimination of fighting increases stickwork. Don also read a newspaper article in which Murray makes the following statements: ""Players don't fight because they're afraid of getting thrown out of the game as instigator. Instead, they settle grudges by getting their sticks and slicing each other. Is this what the fans want to see? I guarantee there wouldn't be as many slashes if fighting were kept in the game.""  Don warned league commisioner Gary Bettman to ""smarten up"" with fighting in hockey. He went on to say that before, there used to be one guy cut with a high stick in a series. Now, with no fights, someone gets cut every period.  Rating ------ Typical anti-fighting posturing, but here Don's opinion is supported by Murray.",0
talk.politics.mideast,"As we see right now, the position of influence enjoyed by parties favoring the negotiation process is tenuous at best. The local ""elections"" in Hebron that the PLO was expected to win (perhaps adding a bit to its flagging position of ""legitimacy"" in the eyes of Palestinians and the Middle East) have been disrupted by Hamas actions overtly directed towards undermining those (and all West Bank) elections. The present ruling Israeli  Labor coalition seems to be one rather thin political ice. The Palestinian delegation has been reduced from 14 to three to protest Israel ""lack of seriousness"" in the talks and refusal to reverse all the deportations immediately.  Hopefully, however, each of the parties will begin to learn that just the fact that negotiations are taking place *does not mean* they are giving  anything away to ""the other side"" (which was/is the favorite argument of  the ""rejectionists""). Let's hope that discusion and inevitable disagreement on major issues leads at the same time to some agreement on smaller ""interim"" (""phase"", whatever term we prefer) steps to be taken.      ",1
talk.politics.mideast,"What's the latest and greatest way to dim incandescent lamps ?  March '93 Circuit Cellar has part one of an article about dimming 120VAC lamps, but it seems to lead into phase- control as the best method for controlling brightness.   I've always hated phase-control for the RFI, buzzing filaments and non-linear adjustment range. I had heard that you can modulate the AC line on a cycle by cycle basis to get better results. To cut the lamp's power to 50% you would givemsay 20 cycles of AC, then nothing for another 20 cycles. I wonder if anyone has tried this or knows what the pro stuff is using. Any advice is appreciated!  Ken ",0
rec.motorcycles,"in maryland, they were $25 each when i learned to ride 3 years ago. now, it's $125 (!) for the beginner riders' course and $60 for the experienced riders' course (which, admittedly, takes only about half the time ).",1
rec.motorcycles,"Hello,   I've been trying to bump map a gif onto a sphere for a while and I can't seem to get it to work.  Image mapping works, but not bump mapping.  Here's a simple file I was working with, could some kind soul tell me whats wrong with this.....  #include ""colors.inc"" #include ""shapes.inc"" #include ""textures.inc""   camera {   location  <0 1 -3>   direction <0 0 1.5>   up        <0 1 0>   right     <1.33 0 0>   look_at   <0 1 2> }   object { light_source { <2 4 -3> color White }        }   object {   sphere { <0 1 2> 1 }    texture {      bump_map { 1 <0 1 2> gif ""surf.gif""}    } }  NOTE: surf.gif is a plasma fractal from Fractint that is using the landscape palette map.     	Thanks in advance 	   -Daniel-",0
talk.politics.mideast,"Danny Rubenstein, an Israeli journalist, will be speaking tonight  (Wednesday, 7:30 pm) on the messy subject of politics in Israel. He is speaking at Hillel on the U.C. Berkeley campus.",1
