query,doc,label
rec.motorcycles,"I get the feeling that we are debating at cross-purposes--that we do not see the same fundamental assumptions, and this perhaps makes my answers orthogonal to your questions.  I will try again.  Perhaps you believe that nothing exists aside from objectively observable and provable things.  In that case, I cannot show you that there is such thing as a spirit or a spiritual need--these  things do not exist in the realm of the objective, but in the realm of the subjective.  (By a.a., I assume you mean Alcoholics Anonymous, and not alt.atheism ;) I would not say that AA ""handles"" spiritual needs.  Rather I would say that AA (and other 12-step programs) help people come to terms with their needs--ie that AA is facilitating the recovery, and that as part of the recovery, they recognize their spiritual needs, and begin to rely on a ""higher power"" (12-step's term) to fill them instead of whatever substance abuse they had been accustomed to.  (Sorry, there is no objective proof here either--no way to take 2 identical alcoholics and try to have one recover by fulfilling spiritual needs, and one without and externally compare the difference--we are talking about the virtually infinite complexity of *people* here.)  Spiritual needs could be defined as things that people need in addition to physical requirements like air, food, sleep, etc.  These are things like the need for love and acceptance, and the need for meaning in life.  If  one denies the existence of spiritual things, one would presumably call  these ""emotional needs"". The reason Christians call them spiritual needs  is that they have aspects that are not fulfillable except by spiritual  means--ie a person could be loved and accepted by many people, and do  many meaningful things, but still have a need for love, which can only be satisfied by the love of God.  Now the problem is that there are people who accept the existence of these needs, and people who reject them.  Since I believe in absolute truth, some of these people are right, and the others are wrong.  So here are the 2 possibilities:  1) If Christians are right, then we all have spiritual needs--ie we all need God.  Those who do not realize that they need God are  deluded--they just haven't recognized it yet.  2) If Christians are wrong, spiritual needs are an artefact of our brain chemicals.  Well-adjusted and properly-integrated personalities do not have such things.  Christians are simply using the concept of God and  spiritual needs to mask their own inadequacies.  I hate to belabour the point, but the existence of spirits and spiritual needs cannot be objectively demonstrated or proven, just like the existence of God cannot.  And yes, this means that there is a risk that all my subjective evidence is manufactured by my brain chemicals.  But on the other hand, I  could venture into solipsism and say that there is a risk that everything that I appear to objectively know is really manufactured by my brain chemicals.  I suspect this is an unsatisfactory answer to a request for evidence and demonstration of the existence of spirits and spiritual needs, but my assertion is that such things are not objectively demonstrable.  As I have said before,  I myself am on the Christian side of agnosticism, having been pushed off the  fence by subjective evidence.  (And no, I was not raised a Christian, so it  is not a case of simply accepting what I was indoctrinated with.)",0
rec.motorcycles,"From article <C5quw0.Btq@ux1.cso.uiuc.edu>, by mikeh@ux1.cso.uiuc.edu (Mike Hollyman): 	I dont think its the carbs that are out, I would suspect that the cam timing is out, & as you say that you had the head off, that would make sense to me, 				Ian.  	Just my 0.02 emu's worth.",1
rec.motorcycles,"sale item: A brand new Stealth VRAM Hi-Color card w/ 1meg display price    : $135  It comes with:  install disk 		Turbo windows 3.x drivers /w 24bit color 		Halo Desktop Imager (24bit) for windows 3.x 		Advanced AutoCAD accelerator (includes Big Picture) 		a complete manual  If interested, please e-mail  sunbum@cory.berkeley.edu",0
talk.religion.misc,"}It is so simple.... I'm surprised that this subject gets }beat to death about once a month. A quick glance in a dictionary }would clear up 99% of the confusion and bandwidth in this }newsgroup.  Reading Stephen Jay Gould's essay ""Evolution as Fact and Theory"" wouldn't hurt, either.  It appears in _Hen's Teeth and Horse's Toes_.  }            Then we could talk about really important things }like, why do men have nipples?  See Gould's ""Male Nipples and Clitoral Ripples"" in _Bully for Brontosaurus_.  Gee, this is easy.",1
talk.religion.misc,"THE WHITE HOUSE                    Office of the Press Secretary                   (Vancouver, British Columbia) _________________________________________________________________ For Immediate Release                               April 4, 1993  	                      PRESS CONFERENCE BY THE PRESIDENT                         WITH RUSSIAN PRESS 	                                 Canada Place                    Vancouver, British Columbia    2:46 P.M. PDT  	     	   	     Q	  I had two questions for both Presidents, so you  could probably answer for Boris, too.  (Laughter.) 	      	     THE PRESIDENT:  I'll give you my answer, then I'll  give you Yeltsin's answer.  (Laughter.) 	      	     Q	  The first is that this is the meeting of the  Presidents, so the money that's being promised is government  money, and naturally it's going to be distributed through the  government.  But you've indicated that three-quarters are going  to be going to businesses.  So the question is how the Russian  businesses themselves are going to be consulted, if ever?  What  are the priorities, because there are several association of  Russian businessmen existing already, so will they be invited to  participate in setting up priorities for investment?   	      	     This is the first.  And second, to you.  We know  that polls, public polls in America do not show that Americans  are very enthusiastic about giving this aid.  Like Newsweek polls  say that about 75 percent don't approve it, and New York Times  published that 52 percent support if it just prevents civil war;  42 percent if it fosters democratic reform; and only 29 percent  if it just personally supports Yeltsin.  How are you going to  sort of handle this problem that Americans themselves are not  very enthusiastic?  Thank you. 	      	     Q	  I have a question, I'm sorry -- is there going  to be a translation of everything into Russian?  No, just the  answers.  Just the answers.  Okay. 	      	     THE PRESIDENT:  The answer to the first question is,  it depends on what kind of aid we're discussing.  For example,  the funds that will be set up for financing new businesses will  obviously go to those businesses who apply and who seem to be  good risks and make the application.  The privatization fund will  be used to support the privatization of existing public  enterprises.  Then there are some other general funds in the  Democracy Corps and other things which people in Russia will have  some influence over the distribution of.   	      	     With regard to your second question, let me say that  I would think that there would be people in both countries who  would not feel too warmly toward simply the American government  giving money to the Russian government.  There's opposition to  that in Russia.  And in our country, throughout our whole history  there has been an opposition to foreign aid of all kinds.  That  is, this has nothing to do with Russia.  If you look at the whole  history of America, any kind of aid program has always been  unpopular.   	      	     What I have tried to tell the American people is, is  this is not an aid program, this is an investment program; that  this is an investment in our future.  We spent $4 trillion -- trillion -- on armaments on soldiers and other investments  because of the Cold War.  Now, with a democratic government in  Russia, with the newly independent states, the remainder of them  working on a democracy and struggling to get their economies  going, it seems to me very much in our interest to make it  possible to do whatever we can for democracy to survive, for the  economy of Russia to grow because of the potential for trade and  investment there, and for us to continue the effort to reduce  nuclear weapons and other elements of hostility on both sides, on  our side and on the Russian side.   	      	     So I don't see this as an aid program; this is an  investment for the United States.  This is very much in the  interest of the United States.  The things I announced today, the  second stage of the program, which I hope to put together next  week, in my view are things that are good for my country and for  the taxpayers and workers of my country.   	      	     Russia is a very great nation that needs some  partnership now, some common endeavor with other people who share  her goals.  But it would be a great mistake for anyone to view  this as some sort of just a charity or an aid issue.  That's not  what it is, it's an investment for America and it's a wonderful  investment.   	      	     Like all investments, there is some risk.  But  there's far less risk with a far greater potential of return than  the $4 trillion we spent looking at each other across the barrier  of the Cold War. 	      	     Q	  Mr. President, first of all thank you very  much, indeed, for coming here and talking to us.  In the memory  of the living correspondents, this is the first time an American  President is doing this to the Russian press corps, so it's kind  of a very measured breakthrough.   	      	     I have two questions.  One, in your introductory  remarks of the other press conference, you mentioned in brief  that you discussed the START II and START I issues.  Could you  tell us:  Did you reach an agreement with President Yeltsin as to  what might be done in order to have Ukraine join the ratification  of START I and the NPT regime?  And my second question is, how  confident you are that the United States Congress would be eager  to support you in lifting Jackson-Vanik and other restrictions  inherited from the Cold War?   	      	     PRESIDENT CLINTON:  First, we discussed the issue of  Ukraine with regard to START I and NPT, and generally, with  regard to the need to proceed to have the other independent  states all be non-nuclear; but also to have the United States  develop strong relationships with them.  We know that one thing  that we could do that would increase, I think, the willingness of  the Ukraine to support this direction is to successfully conclude  our own negotiations on highly enriched uranium, because that  would provide not only an important economic opportunity for  Russia, but also for Ukraine, and it would show some reaching out  on our part.  But we agreed that basically the people who signed  off on the Lisbon Protocol have got to honor what they did, and  we agreed to continue to press that. 	      	     I, myself, have spent a good deal of time trying to  reassure Ukraine's leaders, specifically the President and the  Foreign Minister, that I want strong ties with Ukraine, that the  United States very much wants a good relationship with Ukraine,  but that, in order to do what we need to do together to  strengthen the economy of Ukraine and to have the United States  be fully supportive, the commitment to ratify START I and to join  the NPT regime is critical. 	      	     What was the second question?   	      	     THE PRESIDENT:  With regard to Jackson-Vanik and  COCOM, I would make two points:  First, I have agreed with the  Republican and Democratic leaders in the Congress that we will,  as soon as I return, have a list of all the legislative and other  restrictions, some of them are regulatory in nature, imposed on  relations between the United States and Russia, that are legacies  of the Cold War.  And we will see whether they're -- how many of  them we could agree to do away with right now, at least among the  leadership of the Congress. 	      	     With regard to Jackson-Vanik, I think there will be  an openness to change the law if the Congress is convinced there  are, in fact, no more refusniks, no more people who wish to  emigrate who are not being allowed to.  If the fact is that there  is no one there who would have been -- who the law was designed  to affect, then I think that the desire to keep the law will be  much less. 	      	     With regard to COCOM, my guess is, and it's nothing  more than a guess, that the leadership of Congress and indeed my  own advisers, might prefer to see some sort of phased movement  out of the COCOM regime.  But I think they would be willing to  begin it in the fairly near future. 	      	     Q	  Mr. Clinton, when I read your speech in  Annapolis, I got the impression that you have a completely  different personal -- and I stress that -- personal, not  political approach towards Russia, compared to the approach of  Mr. Bush.  Could you formulate in a few words, what is the  difference between you as a personality and your approach -- the  difference between your approach to Russia and the approach of  Mr. Bush?  And who made you -- why did you cite Akhmatova in the  last part of your speech? 	      	     THE PRESIDENT:  Let me say, first, I do not wish to  compare myself with President Bush or anyone else.  I can't say  what was in his heart about Russia.  I can say that since I was a  boy, I have been personally fascinated with the history, the  music and the culture, and the literature of Russia.  I have been  thrilled by Russian music since I was a serious student of music  for more than 30 years now.  I have read major Russian novelists  and many of your poets and followed your ballet and tried to know  as much as I could about your history.   	      	     And I went to the Soviet Union -- but it was then  the Soviet Union -- you may know it was a big issue in the last  presidential campaign that I spent the first week of 1970 alone  in Moscow and did not return again until three days before Mr.  Yeltsin was elected President.  But all that time I was away, I  was following events there very closely and hoping for the day  when we could be genuine partners.  So I have always had a  personal feeling about Russia.   	      	     I remember, for example -- a lot of you know I like  music very much.  One of the most moving experiences for me as a  musician was when Leonard Bernstein took the New York  Philharmonic to Moscow and played Shostakovich's Fifth Symphony  to the Russians.  And he played the last movement more rapidly  than anyone had ever played it before because it was technically  so difficult.  That is something I followed very closely when it  occurred.   	      	     These are things that have always had a big impact  on my life.  And I had just always hoped that someday, if I ever  had the chance to, I could play a role in seeing our two  countries become closer partners.  (Applause.) 	      	     THE PRESS:  Thank you.",0
rec.autos," This isn't anything new.  Back in 1985 I was driving under a high overpass at night on I-805 in San Diego when I caught a glimpse of someone on the overpass.  As I passed under a rock slammed against the metal between the winshield and right front window.  My girlfriend was in the seat next to it.  I called the police from the next exit, but I doubt if they were found.  About five years ago in San Diego someone was put into a coma from a brick being thrown through his sunroof as he was driving and subsequently crashed.  I don't think he ever came out of the coma, and I haven't heard anything about it for a couple years.   Probably because there are many children there.  Also the minor fact that other than defending themselves from 100 some people attacking them they haven't threatened or attacked anyone outside the compound in years.  Being a promiscuous religious nut does not constitute grounds for a mass murder of Koresh and his followers.  Sorry for posting this to this group, but I thought the previous post needed a rebuttal.  If you follow-up to this portion please cross-post and direct follow-ups to a more appropriate newsgroup. ",1
rec.autos,"   	Warren, I agree with your premise... but... The Babe won on two teams. That's right, he was part of the Red Sox Dynasty of the 1910s. And everyone knows that the Yankee Dynsaty wouldn't have happened without thier famous bullpen catcher whose name escapes me at the moment.",0
comp.windows.x,"  What I was talking about was using an Tek terminal as your X display.  I should be possible to write an X server that does this as far as I can tell, but what I'm asking is if there is already one.  --  mike@hopper.acs.virginia.edu ",1
comp.windows.x," You may also want to buy a 'self injector' or something like that. My friend is diabetic.  You load the hyperdermic, put it in a plastic case and set a spring to automatically push the needle into the skin and depress the plunger.   ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ Live From New York, It's SATURDAY NIGHT...",0
talk.politics.misc," This is similar to my saying that Clinton's timber summit does little to fix the health care problem.  Look at the whole picture, not just randomly picked libertarian positions.  If government is not allowed to use ""non-initiated force"" to achieve its goals, than no special interest can influence the government to use non-initiated force on their behalf.  The means to reaching such a restricted government is another topic which I'll address briefly.  It certainly won't happen until libertarianism is the dominate philosophy.  What means do we have to make libertarianism the dominate philosophy?  Statists run the education monopoly, so we have to be creative.  The Advocates for Self-Government reports 85% of their Seminar 1 participants ""embrace"" libertarianism. That's the best means I've seen yet.  We should lobby for compulsory Seminar 1 attendance. :) [in jest!]  Roger Collins",1
talk.politics.misc," My wifes uncle was a 30+ level mason.  He let me look at some of the books (which after his death his ""brothers"" came over and took from his greiving widow before his body had even cooled).  Don't tell me you don't worship Osiris.  You must not be past your 20th level.  You should read Wilkinson's Egyptians and how he shows this Egyptian religion paralleling his own British Masonry.  There is a man here at this laboratory who is a 33 degree black mason.  I've talked with him, though much he likes to hide (""mystery"").  Special handshakes and all.  When he first started trying to ""evangelize"" me, he told me all kinds on special this, and special that.  Here is truely a ""mystery"" religion.  THere is the public side with motorcyle mania and childrens hospitals and then there is the priviate side that only the highest degree mason every learns of. I haven't read it, but the literature that is offered by the silver haired apologist (can't remember his name) on TV, didn't exactly come to this same conclusion.    ""Khons, the son of the great goddess-mother, seems to have been gernaerally represented as a full-grown god. The Babylonian divinity was also represented very frequently in Egupt in the very same wayas in the land of his nativity -i.e. as a child in his mother's arems.  THis was the way in which Osiris, 'the son, the husband of his mother,' was often exhibited, and what we learn of this god, equally as in the case of Khonso, shows that in his original he was none other than Nimrod.  It is admitted that the secret system of Free Masonry was originally founded on the Mysteries of the Egyptian Isis, the goddess-mother, or wife of Osiris.  But what could have led to the union of a Masonic body with these Mysteries, had they not had particular reference to architecture, and had the god who was worshipped in them not been celebrated for his success in perfecting the arts of fortification and building?  Now, if such were the case, considering the relation in which, as we have already seen, Egypt stood to Babylon, who would naturally be liiked up to there as the great patron of the Masonic art?  The strong presumption is, that Nimrod must have been the man.  He was the first that gained faim in this way.  As the child of the Babylonian goddess-mother, he was worshipped in the character of Ala mahozim, 'The God of Fortification.'  Osiris, the child of the Egyptian Modonna, was equally celebrated as 'the strong chief of the buildings.'  THis strong chief of the buildings was origninally worshipped in Egypt with every physicall characteristic of Nimrod.  I have already noticed the fact that Nimrod, as the son of Cush, was a negro.  Now, there was a tradition in Egypt, recorded by Plutarch, that 'Osiris was black'.......""  Hislop  It was like a cold slap to my face, when my wifes uncle brought out his cerimonial dress and it was leopard skin.  I mean real leopard skin.   He told me that only the highest of degrees wore the leopard skin.  (The reason that he started telling me all this was that he had just been given a couple of months to live and my wife had led him to a saving faith in Christ and he immediately repented from 'mysteries' of the lodge!)  Nimr-rod from Nimr, a ""leopard,"" and rada or rad ""To subdue.""  It is a universal principle in all idolatries, that the high priest wears the insignia of the god he serves.  Any representation of Osiris usually show the wearing of some leopard.  It is interesting that the Druids of Britian also show, or should I say hide, this representation.  They, however, worshipped the ""spotted cow"".  I'll stand by my statements.  Masonry is of the ""mystery"" religions that all find their source in Babylon, the great harlot. Sorry Peter,  I do not mean to be a ""cold slap to the face"" but there is to much evidence to the contrary that Masonry doesn't find its origins in Egypt.  Of the Masons I have personally talked to, all refered to Egypt as their origin.  Why are you now separating yourself from this which not many years ago, was freely admitted?",0
sci.space," Wasn't there a ""plain"" flavor too?  They looked more like some kind of extruded industrial product than food -- perfectly smooth cylinders with perfectly smooth ends.  Kinda scary.   An other post described it as like a ""microwaved Tootsie Roll"" -- which captures the texture pretty well.  As for taste, they were like candy, only not very sweet -- does that make sense? I recall liking them for their texture, not taste. I guess I have well developed texture buds.   It was obligatory to eat a few while watching ""Captain Scarlet"". Does anybody else remember _that_, as long as we're off the topic of space?  Shag  -- ",1
sci.space,"I bought my HP48sx calculator a month ago, used once but put it back in the box.  Includes manual and I'm including about 7 high density disks packed with dozens if not hundreds of games and programs. All you need to do is buy the pc cable for around $20 bucks so you could use the software.         	    	    	   $255 shipping included or best offer.",0
misc.forsale,"I have the following busines books/best sellers for sale.  All in excellent order.  If you are interested email me an offer...   1. Zapp: The Lightning of Empowerment..............William Pyham, Jeff Cox     Harmony Books   2. Beware the Naked Man Who Offers You His Shirt...Harvey Mackay     William, Morrow & Co   3. What They Still Don't Reach You at Harvard .....Mark H. McCormack     Bantam Books   4. Megatrends 2000: 10 New Directions for the 90's.John Nisbitt/P. Aburdene     William, Morrow & Co   5. Phone Power....................................George Walther     Putnam Books   6. What Every Supervisor Should Know..............Liester R Bittel, J.Newstrom     McGraw-Hill   7. MaxiMarketing: New Directions in Advertising...Stan Rapps, Tom Collins     McGraw-Hill   8. Outsmarting The Competition....................John McGongale, Jr     Sourcebooks   9. Professional Speaking..........................Lilyan Wilder     Simon & Schuster  10. Managing Management Time......................William Ocken Jr.     Prentice Hall  11. Getting Praised Raised and Recognized........Muriel Solomon     Prentice Hall  12. Getting What You Want: How to Reach Agreement..Kare Anderson     Dutton  13. Let's Talk Quality..........................Philip B. Crosby     McGraw Hill  14. Frontal Attack, Divide and Conquer.........Richard Buskirk     Wiley  15. Den of Thieves...........................James B. Stewart     Simon & Schuster  16. 20/20 Vision..............................Stanley Davis, Bill Davidson     Fireside: Simon & Schuster  If you are intersted, email please.",1
misc.forsale, Hmmmm.....I wondered where that hubcap went. ,0
rec.autos,"From article <1pq6i2$a1f@news.ysu.edu>, by ak296@yfn.ysu.edu (John R. Daker):  	Oh, sure -- sorry, but the absence of a cupholder is not gonna discourage anyone from eating/drinking in the car;  let's just put one in anyway, so at least they don't have the further distraction of trying not to spill it. 	Furthermore, you are obviously not a smoker; on a cold day, it takes a certain skill to toss a butt out of a cracked window without having it wind-deflect into the back seat.  Also, just 'cause some smokers use the window, doesn't mean all of us do. 	This reminds me of *one* pleasant feature in the otherwise ergonomically-hellish interior of the Alfa Romeo Milano:  you could ash your cigarette without even removing your hand from the wheel; the 'tray was *right*there*.   	These, I will agree, are abominations, right along with the fake continental spare-tire kit -- it's sad watching those little old ladies  try to load their groceries into the trunk with that huge tire-medallion in the way. 	Most pitiful fake convertible top: on a ""Cadillac"" Cimarron, with all the chrome door trim still visible -- not fooling *anyone*. Of course, there was that Hyundai Excel I once saw...",1
rec.autos, why?,0
comp.windows.x,"I'm quite familiar with a variety of window title *setting* methods.  My question is...  Is there any way (via Resources, etc) to stop an application's ability to re-name it's own Name / IconName properties?  ...who cares if it's not 'nice' to the application -  	I WANT CONTROL! ;-)  -Mike ",1
comp.windows.x,In <1r1d2r$baf@umcc.umcc.umich.edu> dlc@umcc.umcc.umich.edu (David ,0
rec.sport.hockey,The r.s.h FAQ sheet never fails to crash my newsreader.  The only way I can avoid crashing (and restarting the machine) is to look at the headers and avoid reading the FAQ.  Does anyone else have problems reading the FAQ? ,1
