query,doc,label
sci.electronics,"I would like to be able to amplify a voltage signal which is output from a thermocouple, preferably by a factor of 100 or 1000 ---- so that the resulting voltage can be fed more easily into a personal-computer-based ADC data acquisition card.  Might anyone be able to point me to references to such circuits?  I have seen simple amplifier circuits before, but I am not sure how well they work in practice.  In this case, I'd like something which will amplify sufficiently ""nicely"" to be used for thermocouples (say, a few degrees accuracy or better).",1
sci.electronics,"I know this is the wrong newsgroup, but I was wondering if anyone  knows the date(s) of this year's COMDEX convention in Atlanta,GA. Or has it passed already?? E-mail if possible. Thanks. ",0
sci.med,"  Carl, it is not ""placebo effect"" if as hypothesised the  sensory response to MSG's effect on flavor is responsible for the MSG reaction.",1
sci.med,"  There are several ways in which one can choose to intrepret any  constitutational issue :     (a) Original intent    (b) Subjectively intrepreted accordiong to political whims of the day.  If we use original intent as the basis for intrepreting the constitution,  it is clear that the founding fathers intended that the individual citizen  be allowed to bear arms similar to those used by soldiers of the day.  For references, I cite :    - Federalist papers      - ""The Embarassing Second Ammendment"", Yale Law Review,      Prof. Stanford Levinson [sorry, I don't have the date handy]         Prof Levinson sought to prove that the 2nd ammendment did not        convey an individual right, but concluded that it did, hence the         ""embarassing"" in his title.     - Report of the Subcomittee on the Consititution, United States Sendate,     97th Congress, Second Session February 1982.    - U.S. vs. Verguido Urguidez (Supreme court case in recent years).       Although this case did not pertain to firearms, Justice Rhenquist     notes that the term ""the people"" is a term of art conveying individual     rights, and specifically cited several used, 2nd ammentment included,     in his opinion.    - Title 10, U.S. Code.  This states that all males between the ages of     18 & 45 not part of the organized militia, and all female officers of     the national guard are part of the unorganized militia.",0
sci.space, And I lived out there too.  It was a nice sleepy farm valley until the Butler family decided to stick up all sorts of really tacky High RIse office buildings and ruin my view of the sky.  I guess i should have sued somebody :-;,1
sci.space,"From article <1rc07h$ern@olivea.ATC.Olivetti.Com>, by manu@oas.olivetti.com (Manu Das):  The window is probobly on top but the lower windows are drawing over it. Try using WS_CLIPSIBLING to keep the lower siblings from drawing on the top sibling's space. -- ",0
rec.motorcycles,"& Can somebody tell me what all the letter spesifications on motorcycle models  & really mean.  & Example: What means the C, the B and the R in Honda CBR. - Or the V, S, G, L  & and P in Suzuki VS750GLP  Honda:  a ""V"" designates a V engine street bike. ""VF"" for V-4, ""VT"" for V-twin. ""CB"" is a street bike with an parallel twin or inline 4-cylinder engine. ""R"" used to mean race bike, but is now also used to mean sport bike. ""CL"" was for the old steet scramblers-street bikes with high pipes ""CM"" was a ""custom"" street bike ""CR"" is dirt only two strokes ""XL"" is dual purpose bike ""XR"" was dirt only four stroke, but now can be a dual purpose bike if it has an ""L"" as a suffix. ""GL"" is a touring bike ",1
rec.motorcycles,"    What is your proof that they ""did the best they could""?   Unless   they had strong evidence that the children were in IMMEDIATE danger   then ""the best they could"" have done was to SHOW RESTRAINT.    Some of us DID predict this outcome, or at least suggested a   strong possibility of it.  I, for one, said that in the event of   an assault against the building the CHILDREN were the ones in danger   either from the assault itself or from a ""Jonestown"" (my phrase   a week after the seige started) style suicide.  And as I pointed   out then, and repeatedly over the objections of people on the net    who disagreed with me, an adult may freely choose suicide but they   have no right to impose this choice on their children.    Now, while I don't expect the FBI to pay any attention to what I    have to say on this, I *DO* expect them to figure it out on their   own or to take the advice of experts.  The cult specialist inter-   viewed in yesterday's Boston Globe said he was repeatedly ""stonewalled""   by the FBI when he pointed out to them that their confrontational   tactics played perfectly into Koresh's mad view of the world and so    increased the chance of a tragic outcome.     Give *US* a break!   Pumping teargas for 45 minutes into a compound    filled with CHILDREN?!!   This doesn't seem to show much regard for    their lives or safety.   ""Nontoxic teargas"" is an oxymoron.  Children   have tiny respiratory passages which are easily blocked by the secretions   induced by teargas; moreover teargas can easily cause fatalities in anyone   subject to laryngospasms, asthma, or heart disease.    If a madman is holding a gun to a hostage, someone who provokes the    madman by attacking him bears nearly as much repsonsibility for the   death of the hostage as the madman himself.  These kinds of situations   have to be handled *delicately* - not by surrounding a place with   tanks and heavily armed personnel and blaring rock music from loud-   speakers at all hours.   That approach is idiotic.        The solution is to greatly reduce the authority of the ""the authorities"".   The Feds showed themselves here, as they have so many times in the   past, to be a gang of trigger-happy, impulsive, yahoos who cause more   trouble than they prevent.    Their confrontational approach reinforced   every single message Koresh was giving his followers, virtually guarantee-   ing that whatever crazy solution Koresh proposed would be followed   willingly.   This was pointed out here, on Compuserve, in the press,   just about every place except in the Justice Department where it seems   a n.i.h. philosophy prevails.     ",0
comp.sys.mac.hardware,"I have no experience with this particular hardware, but just about every month in Macworld there is an add for an combined SE accelerator/Video board.  This item sells for about $1000 and comes with a 25MHz 68030/68882 pair, eight SIMM slots, and a grayscale 21"" monitor.  This accelerator plugs into the SE's lone expansion port and thus no soldering.  You will however, need a long TORX wrench to get the case open (but that's not really a big deal).  Does that sound like what you were looking for?",1
comp.sys.mac.hardware,"From article <1rc07h$ern@olivea.ATC.Olivetti.Com>, by manu@oas.olivetti.com (Manu Das):  The window is probobly on top but the lower windows are drawing over it. Try using WS_CLIPSIBLING to keep the lower siblings from drawing on the top sibling's space. -- ",0
comp.sys.ibm.pc.hardware,"Hi Netters!  I'm looking at purchasing some sort of backup solution.  After you read about my situation, I'd like your opinion.  Here's the scenario:  1.  There are two computers in the house.  One is a small 286 (40MB IDE drive).     The other is a 386DX (213 SCSI drive w/ Adaptec 1522 controller).  Both      systems have PC TOOLS and will use Central Point Backup as the backup /      restore program.  Both systems have 3.5"" and 5.25"" floppies.  2.  The computers are not networked (nor will they be anytime soon).  From what I have seen so far, there appear to be at least 4 possible solutions (I'm sure there are others I haven't thought about).  For these  options, I would appreciate hearing from anyone who has tried them or sees  any flaws (drive type X won't coexist with device Y, etc.) in my thinking  (I don't know very much about these beasts):  1.  Put 2.88MB floppy drives (or a combination drive) on each system.     Can someone supply cost and brand information?  What's a good brand?     What do the floppies themselves cost?   2.  Put an internal tape backup unit on the 386 using my SCSI adapter, and     continue to back up the 286 with floppies.  Again, can someone recommend a     few manufacturers?  The only brand I remember is Colorado Memories.  Any     happy or unhappy users (I know about the compression controversy)?    3.  Connect an external tape backup unit on the 386 using my SCSI adapter, and     (maybe?) connect it to the 286 somehow (any suggestions?)   4.  Install a Floptical drive in each machine.  Again, any gotcha's or      recommendations for manufacturers?    I appreciate your help.  You may either post or send me e-mail.  I will summarize all responses for the net.  Thanks,",1
comp.sys.ibm.pc.hardware,"OFM replies to a question on the multiplicity of translations of the bible,   Unfortunately, this isn't true.  On another news group earlier this year, someone posted that the King James Bible was the divinely inspired version of the Bible in English and was, therefore, inerrant; all other English translations were from Satan, trying to deceive the body of Christ.  A few years ago, the pastor of a church I was attending showed me a poster advertising the availability of a certain man to address congregations. Very prominantly on the poster was the fact that the man used only the KJV. The idea that the KJV is THE English Bible is more prevalent than many might think.    -- Scott at Brandeis",0
talk.religion.misc,"Is there evidence independent of the FBI that indicates that the Branch Davidians set the fire?  What have the survivors said?  Did the press see anything?  There is, unfortunately, precedent for the U.S. government saving children by roasting them alive.  (There is precedent for religious self-imolation as well.)",1
talk.religion.misc,"I have the following CD's for sale at $6 each ($5 for 3 or more) except where a special price is noted.  Melissa Etheridge             never enough Sinead O'Connor               I do not want... Chicago                       19 Peter Cetera                  One More Story Eric Clapton                  Layla from Unplugged  (CD single - $3) Beverly Craven                Beverly Craven Bobby McFerrin                Simple Pleasures Lynyrd Skynyrd                Gold and Platinum  (Double set - $10) Electric Light Orchestra      Greatest Hits Linda Ronstadt                Greatest Hits Buster                        Movie Soundtrack Pretty Woman                  Movie Soundtrack Candy Dulfer                  Saxuality Yanni                         DARE to dream Chuck Mangione                feels so good Bobby Mcferrrin and    chick Corea                Play Tangerine Dream               Stratosfear Ormandy and Phil. Orch.       Beethoven's Ninth Mehta and N.Y. Phil.          Wagner - The Ring (highlights) Mata and Dallas Symph.        Ravel - Bolero, Albordado..., Rapsodie espagnole Mason Williams and Mannhein Steamroller          Classical Gas Levi and Atlanta Symph.       Hindemith - Symphonic Metamorphosis Wilhelm Kempff                Beethoven - Piano Sonatas 8, 14, 15  All are in excellent condition.  Email for details or songlists. ",0
rec.autos,": >After agreeing to terms I signed the contract and drove home in my new : >car.  Later that same night I noticed that the terms in the were : >different from the terms I had agreed to.  (I made the stupid mistake : >of not checking everything on the contract).  This all happened last : >Saturday. : > : >I have heard that there is a ""cooling-off"" law allowing me three days : >to reconsider the contract.  Is this true?  Can anyone point me to the : >law?  The transaction happened at the dealership, if it matters. :  : This cooling off period applies only in certain situations - lik ewhen : you are solicited at home.  I also think the cooling off period ends : if you actually accept the merchandise. :  : If this were not the case, any car buyer would have the right to return : a slightly used, highly devalued, car 2 days after buying it.  Yeah -  : that's the trick - if I want to buy a new car, I'd have a firend buy  : & return one, then go in and negotiate a better deal on a pre-owned : used car.  However, if you agree some terms, and then, when about to sign, the dealer slips you a contract with different terms, and leads you to believe that it embodies the terms you verbally agreed to, that is fraud.  There is no 3 day limit on restitution for fraud.  You may have to sue (and win) to get out of this.  You will almost certainly have to threaten to sue. -- ",1
rec.autos," Not quite correct.  Biblical teaching expects us to celebrate the resurrection of Christ not once a year but every time someone is baptized.  Col. 2:12-Buried with him in baptism, wherein also ye are risen with him through the faith of the operation of God, who hath raised him from the dead.""  Rom. 6:4-Therefore we are buried with him in baptism into death: that like as Christ was raised up from the dead by the glory of the Father, even so we also should walk in newness of life."" Those really want to celebrate the resurrection should by faith walk in newness of life after baptism.  It is not necessary to celebrate a pagan goddess in the process.  Paul answered your question in Romans 9.  In v. 4 he stated that the adoption, the glory, the covenants, the giving of the law, the service of God, and the promises were given to the Israelites.  It is a package deal.  He goes on to identify those who are true Israelites.  Vs 6-8 makes it plain that the true Israelites are not those who are born that way but those who accept the promise of God.  Paul continued to emphasize that he was an Israelite in 2 Cor. 11:22, then in Gal 3:29 he says that all those who belong to Christ are Abraham's seed, and heirs to all the promises given to the Israelites.  The promises come with the law.  It is all or nothing.  Why is it that you only want to discard one part of the law?  Certainly you would want your husband to be faithful to you.  Or do you believe that adultery is no longer forbidden?  Same law.  BTW  please give a reference for your statement that the Gentiles are only required to observe the basis commandmants.  Could you list those please.  Acts 15 deals with circumcision and the law of Moses which was added because of transgression of God's eternal law (Gal 3:19; Rom 4:15)",0
comp.sys.ibm.pc.hardware, Nanao: call 1-800-800-5202. Ask for a catalog. ,1
comp.sys.ibm.pc.hardware,"& Can somebody tell me what all the letter spesifications on motorcycle models  & really mean.  & Example: What means the C, the B and the R in Honda CBR. - Or the V, S, G, L  & and P in Suzuki VS750GLP  Honda:  a ""V"" designates a V engine street bike. ""VF"" for V-4, ""VT"" for V-twin. ""CB"" is a street bike with an parallel twin or inline 4-cylinder engine. ""R"" used to mean race bike, but is now also used to mean sport bike. ""CL"" was for the old steet scramblers-street bikes with high pipes ""CM"" was a ""custom"" street bike ""CR"" is dirt only two strokes ""XL"" is dual purpose bike ""XR"" was dirt only four stroke, but now can be a dual purpose bike if it has an ""L"" as a suffix. ""GL"" is a touring bike ",0
talk.politics.misc,"    What is your proof that they ""did the best they could""?   Unless   they had strong evidence that the children were in IMMEDIATE danger   then ""the best they could"" have done was to SHOW RESTRAINT.    Some of us DID predict this outcome, or at least suggested a   strong possibility of it.  I, for one, said that in the event of   an assault against the building the CHILDREN were the ones in danger   either from the assault itself or from a ""Jonestown"" (my phrase   a week after the seige started) style suicide.  And as I pointed   out then, and repeatedly over the objections of people on the net    who disagreed with me, an adult may freely choose suicide but they   have no right to impose this choice on their children.    Now, while I don't expect the FBI to pay any attention to what I    have to say on this, I *DO* expect them to figure it out on their   own or to take the advice of experts.  The cult specialist inter-   viewed in yesterday's Boston Globe said he was repeatedly ""stonewalled""   by the FBI when he pointed out to them that their confrontational   tactics played perfectly into Koresh's mad view of the world and so    increased the chance of a tragic outcome.     Give *US* a break!   Pumping teargas for 45 minutes into a compound    filled with CHILDREN?!!   This doesn't seem to show much regard for    their lives or safety.   ""Nontoxic teargas"" is an oxymoron.  Children   have tiny respiratory passages which are easily blocked by the secretions   induced by teargas; moreover teargas can easily cause fatalities in anyone   subject to laryngospasms, asthma, or heart disease.    If a madman is holding a gun to a hostage, someone who provokes the    madman by attacking him bears nearly as much repsonsibility for the   death of the hostage as the madman himself.  These kinds of situations   have to be handled *delicately* - not by surrounding a place with   tanks and heavily armed personnel and blaring rock music from loud-   speakers at all hours.   That approach is idiotic.        The solution is to greatly reduce the authority of the ""the authorities"".   The Feds showed themselves here, as they have so many times in the   past, to be a gang of trigger-happy, impulsive, yahoos who cause more   trouble than they prevent.    Their confrontational approach reinforced   every single message Koresh was giving his followers, virtually guarantee-   ing that whatever crazy solution Koresh proposed would be followed   willingly.   This was pointed out here, on Compuserve, in the press,   just about every place except in the Justice Department where it seems   a n.i.h. philosophy prevails.     ",1
talk.politics.misc,"---  I was wondering, what copy protection techniques are avaliable, and how effective are they?  Has anyone have any experience in this area?                        With highest regards,                            Babak   Sehari.  ",0
sci.electronics,"---  I was wondering, what copy protection techniques are avaliable, and how effective are they?  Has anyone have any experience in this area?                        With highest regards,                            Babak   Sehari.  ",1
sci.electronics, Sez Dave Kingman when he used to take off for Rosh Hashanna and Yom Kippur on days they coincided with the season.,0
talk.politics.mideast,"  About 2 years ago, there was a lot of noise about a Church in the Old City of Jerusalem being taken over by a Jewish group.  In fact, the building in question was a dormitory that belonged to a church and was  not physically connected to any church.  It had been leased to a Palestinean Arab for 99 years and a Jewish group sub-leased it from him.  The church that owned the building disapproved and legal action was started to revoke the sub-lease.  The media, however, made it look like Jewish vigilantes were stealing Church property in Jerusalem by force.    The damage has already been done by the press in the above case.  It is not surprising by now, of course, that many ""decent people"" regard the press ""with utmost suspicion"".   You appear to be referring to Moshe Dayan.  How do you know that the ""evicted Jordanians"" were not provided with something else?  In fact, this thread indicates that they were squatters on land that they did not own but received compensation for their loss, anyways!  Woe to Jews when they feel that recovering land that has been taken from them by force (with ""ethnic cleansing"" of any remaining Jews) is ""disgusting and shameful"".   ",1
talk.politics.mideast,"I have an old tandon type modem (that's all the info I have apart from  the fact that it is black!).   Does anyone have any info about this modem or upgrading it ??? Reply by e-mail please to cdw@dcs.ed.ac.uk.  =============================================================================== = Chris - E-mail: cdw@dcs.ed.ac.uk or C.Walton@ed or p92019@cplab.ph.ed.ac.uk = =         Tel.:   031-667-9764 or 0334-74244 (at weekends)                    = =         Write:  4/2 Romero Place, Edinburgh, EH16 5BJ.                      = =============================================================================== Finagle's Fourth Law:   Once a job is fouled up, anything done to improve it only makes it worse. ===============================================================================  ",0
talk.politics.misc,"    What is your proof that they ""did the best they could""?   Unless   they had strong evidence that the children were in IMMEDIATE danger   then ""the best they could"" have done was to SHOW RESTRAINT.    Some of us DID predict this outcome, or at least suggested a   strong possibility of it.  I, for one, said that in the event of   an assault against the building the CHILDREN were the ones in danger   either from the assault itself or from a ""Jonestown"" (my phrase   a week after the seige started) style suicide.  And as I pointed   out then, and repeatedly over the objections of people on the net    who disagreed with me, an adult may freely choose suicide but they   have no right to impose this choice on their children.    Now, while I don't expect the FBI to pay any attention to what I    have to say on this, I *DO* expect them to figure it out on their   own or to take the advice of experts.  The cult specialist inter-   viewed in yesterday's Boston Globe said he was repeatedly ""stonewalled""   by the FBI when he pointed out to them that their confrontational   tactics played perfectly into Koresh's mad view of the world and so    increased the chance of a tragic outcome.     Give *US* a break!   Pumping teargas for 45 minutes into a compound    filled with CHILDREN?!!   This doesn't seem to show much regard for    their lives or safety.   ""Nontoxic teargas"" is an oxymoron.  Children   have tiny respiratory passages which are easily blocked by the secretions   induced by teargas; moreover teargas can easily cause fatalities in anyone   subject to laryngospasms, asthma, or heart disease.    If a madman is holding a gun to a hostage, someone who provokes the    madman by attacking him bears nearly as much repsonsibility for the   death of the hostage as the madman himself.  These kinds of situations   have to be handled *delicately* - not by surrounding a place with   tanks and heavily armed personnel and blaring rock music from loud-   speakers at all hours.   That approach is idiotic.        The solution is to greatly reduce the authority of the ""the authorities"".   The Feds showed themselves here, as they have so many times in the   past, to be a gang of trigger-happy, impulsive, yahoos who cause more   trouble than they prevent.    Their confrontational approach reinforced   every single message Koresh was giving his followers, virtually guarantee-   ing that whatever crazy solution Koresh proposed would be followed   willingly.   This was pointed out here, on Compuserve, in the press,   just about every place except in the Justice Department where it seems   a n.i.h. philosophy prevails.     ",1
talk.politics.misc," And who was it that insisted sidestand cutout switches were right up there with tachometers, something like a curse from God? ",0
comp.os.ms-windows.misc,"From article <1rc07h$ern@olivea.ATC.Olivetti.Com>, by manu@oas.olivetti.com (Manu Das):  The window is probobly on top but the lower windows are drawing over it. Try using WS_CLIPSIBLING to keep the lower siblings from drawing on the top sibling's space. -- ",1
comp.os.ms-windows.misc,"Attention hardware hackers and bargain seekers!  I just bought a 640x200 pixel LCD panel for 25 UK pounds.  I have a datasheet for a similar panel, but I'm looking for proper data.  If anyone can help with locating data for this device (before I start with the routine on the phone to Hitachi and rummaging through the library), then I'll pass on the source.  	Type: LM225 (Hitachi) 	Resolution: 640W x 200H (so can do 80x25 chars on 8x8 matrix)  Bought from:  	Greenweld Electronics Ltd 	27 Park Rd 	Southampton SO1 3TB, UK  	Tel. +44 703 23 63 63 	Fax. +44 703 23 63 07 	Email: Compuserve [100014,1463]  NB: I only just bought this!  I don't even know if it works!  	Price was 25 UK pounds including VAT (17.5%), which isn't 	payable if you're outside the EC.  Thanks for any info!   Chris ",0
comp.graphics,"Hello netters  Sorry, I don't know if this is the right way of doing this kind of thing, probably should be a CFV, but since I don't have tha ability to create a  news group myself, I just want to start the discussion.   I enjoy reading c.g very much, but I often find it difficult to sort out what I'm interested in. Everything from screen-drivers, graphics cards, graphics programming and graphics programs are discused here. What I'd like is a  comp.graphics.programmer news group. What do you other think. ",1
comp.graphics,"I would like to be able to amplify a voltage signal which is output from a thermocouple, preferably by a factor of 100 or 1000 ---- so that the resulting voltage can be fed more easily into a personal-computer-based ADC data acquisition card.  Might anyone be able to point me to references to such circuits?  I have seen simple amplifier circuits before, but I am not sure how well they work in practice.  In this case, I'd like something which will amplify sufficiently ""nicely"" to be used for thermocouples (say, a few degrees accuracy or better).",0
comp.windows.x,"  code deleted...      XmNverifyBell        Specifies whether a bell will sound when an action is reversed       during a verification callback.  You are setting doit to false in the callback, and Text[Field] is beeping as it should.  To turn off this behavior, set this boolean resource to false.",1
comp.windows.x,"COMET (Commercial Experiment Transport) is to launch from Wallops Island Virginia and orbit Earth for about 30 days. It is scheduled to come down in the Utah Test & Training Range, west of Salt Lake City, Utah. I saw a message in this group toward the end of March that it was to launch  on March 27. Does anyone know if it launched on that day, or if not,  when it is scheduled to launch and/or when it will come down.  I would also be interested in what kind(s) of payload(s) are onboard.  Thanks for your help.",0
misc.forsale,"I have following softwares for sale:  NEW ITEMS (never opened): 1. Lucid 3-D, three dimensional spreadsheet:    with pull-down menus, on-line help, up to 8 pages of notes behind every    cell for dynamic detail, 3-D capability, compatible with Lotus 1-2-3, etc.    $15 including shipping (manual, 5.25"" disks)  2. Turbo Pascal Express    with 250 ready-to-run assembly language routines that make Turbo Pascal    faster, more powerful, and easier to use.    2 5.25"" disks and manual    $15 (including shipping)  3. Dr. Halo III    much more than an icon driven paint program - it's a complete page     composition and presentation graphics package. Automatic aspect ratio    correction for WYSIWYG printing. True color or grey scale output and partial    screen prints.    3 5.25"" disks and manual    $12 (including shipping)  4. Key Form Designer Plus    software for making professional business forms.    3.5"" disks and manual    $25 plus shipping   Like-new items (package is opened but not registered): 1. JetFighter II    Advanced tactical fighter F-23 as well as F-14, F-16, F/A-18, and F-22.    3.25"" disks and manuals    $30 plus Shipping OBO  2. Nighthwak F-117A Stealth Fighter 2.0    The definitive simulation of America's radar-elusive jet.    Sensational sound, nine world's ""hot spots"": Cuba, North Korea, the Kuwaiti T   Theatre of operations, central Europe, the North Cape, Libya, the persian Gul   f, Vietnam and the Middle East. Awesome missions to challenge you.    5.25"" disks and manual    $35 plus shipping OBO  3. Grammatik IV - $20 plus shipping  4. Quattro Pro 1.0 - make an offer  5. GEM chart, graphics, word, publisher, ... V.3.0 - make an offer.",1
misc.forsale,"Hi All COMPAQ owners  A friend of mine has COMPAQ (PORTABLE III), and he has lost all the manuals and diskettes.  Please HELP him getting the machine's equipment definition (CMOS) memory configuration right. The machine says that some bytes of it are still  incorrectly set up. It seems, that COMPAQ has some bytes defined not like the 100% IBM compatible machines. If You have a COMPAQ, it certainly has DIAGNOSTICs diskette with it. And this is needed. I can't reach quickly any COMPAQ dealers here.  If it is possible PLEASE email documentation, or some of its configuration software.",0
sci.electronics,"---  I was wondering, what copy protection techniques are avaliable, and how effective are they?  Has anyone have any experience in this area?                        With highest regards,                            Babak   Sehari.  ",1
sci.electronics,"The Royals are darkness.  They are the void of our time. When they play, shame descends upon the land like a cold front from Canada.   They are a humiliation to all who have lived and all who shall ever live.   They are utterly and completely doomed.  Other than that, I guess they're OK.  -- ",0
alt.atheism,"  	I agree, we spend too much energy on the nonexistance of God.  --          ""Satan and the Angels do not have freewill.           They do what god tells them to do. """,1
