query,doc,label
talk.politics.guns,"   	* The news statement was that there was $200,000 worth of ""firearms 	  and ammunition (no mention of ""assault weapons"")"" on the premises, 	  not that Koresh had purchased them (what would his crime be if he 	  had?).  This averages to about $2000 per person, not an astronomical 	  number.  	* We don't know that there is a thigh-deep pile of a million rounds... 	  we know that the FBI SAYS there is a pile of a million rounds. ",1
talk.politics.guns,"  Actually the reasons you don't see so many cooling towers at fossil plants are 1) fossil units (multiple units per plant) are generally smaller than nuclear plants.  300 MWe seemed to be a very popular size when many fossil plants were built.  The average nuclear plant is 1000 MWe.  2) many fossil plants were grandfathered when water discharge regulations were adopted (""why those old dirt burners can't harm anything, let 'em go."").   3) powered draft cooling towers, low enough to the ground to be generally not visible from off-site, are quite popular with fossil plants.  4) fossil plants used to get much less regulatory attention than nuclears.    Actually the condensing environment is essentially the same for plants of similar size.  The issues are the same regardless of where the  heat comes from.  Condensers are run at as high a vacuum as possible in order to reduce aerodynamic drag on the turbine.  The condenser pressure is normally water's vapor pressure at the condensing temperature.  It is desirable that the steam exhaust be free of water droplets because  moisture in the steam causes severe erosion damage to the turbine  low pressure blades and because entrained water moving at high velocity causes erosion of the condenser tubes.  The coldest and thus lowest pressure condensing environment is always the best.    A related issue is that of pumping the condensate from the hotwell (where the water ends up after dripping off the condenser tubes.)  Since the condenser is at a very low pressure, the only force driving the  condensate into the hotwell pumps is gravity.  If the condensate is too  hot or the gravity head is too low, the condensate will reflash into steam bubbles and cause the condensate pumps to cavitate.  This is a particularly destructive form of cavitation that is to be avoided at all costs.    The hotwell pumps are located in the lowest point in the plant in order to provide a gravity head to the pumps.  How much lower  they must be is a function of how hot the water is allowed to get in the hotwell.  Typically hotwell temperatures run between 100 and 120  degrees depending on the temperature of the river water (this term is used to describe the river grade water even when the cooling tower system is operating in closed loop mode and essentially no river water is pumped.)  When the river water temperature is high in the summer, operators will typically allow the hotwell level to rise in order  to provide more gravity head.  There is a tradeoff involved since higher hotwell levels will encroach onto the condensing tubes and reduce the condenser area.  At least in the East and elsewhere where moisture actually exists in the air :-), the river water will almost always be cooler than the discharge water from the cooling towers.  The temperature of the discharge water from the cooling towers is set by the ambient air temperature and humidity.  It is very rare in the East to hear of actual river water temperatures exceeding 70 degrees.  A vast difference from the typical ""95-95"" days (95 degrees, 95% humidity) we see routinely in the East. It is not unusual, particularly where the econazis have been successful in clamping rigid discharge water temperature limits on a plant, for the plant to have to reduce the firing rate when the air temperature gets too high and the condenser cannot handle the heat load without excessive pressure.   True.  Actually secondary plant (the part that makes electricity and feeds feedwater to the boiler) water chemistry has been the bastard  stepchild until recently and has not gotten the respect it deserves. The plant chemists have just in the past decade or so fully understood the costs of impure water.  By ""impure"", I mean water with a few dozen extra micromho of conductivity and/or a few PPM of dissolved oxygen.  Secondary water is now typically the most pure one will  find outside the laboratory.  John",0
sci.crypt,"-----BEGIN PGP SIGNED MESSAGE-----    David, given the proposition of the first first paragraph, the conclusion of the second *should* read:             ^^^^^^^  Which completely overturns your argument.  To not see this requires an unbelievable degree of stupidity or naivete on your part.  Perhaps it's time for you to own up and say which spook agency you work for...  - --Paul   -----BEGIN PGP SIGNATURE----- Version: 2.2",1
sci.crypt," : >True, man did not invent the need for food, shelter, warmth and the ilk, : >but man did invent the property laws and the laws of trespass.    : But how do you think property is generated ? Does it grow automatically : on trees when we wish so, or someone has to produce it ?  Some say it was generated by God or Goddess; some say it was the result of the coalescence of billions of tons of interstellar debris.  In either case, the property of which Xavier speaks has been around for millions of years.   :     It all follows from the fact that Mother Nature does not : provide us automatically with our needs,  Oh?  When did She *stop*?  Mother Nature has been automatically providing us with her bounty ever since we crawled out of the primordial ooze.  It is not ""produced"": it produces itself, year after year.  Last night, for example, I saw four deer crossing the road (pretty sight, too); in an earlier time, one of them would have been dinner.  : There are 2 ways to go with produced things: the first is to  : _trade_ it with the the person(s) who produced it.  : The other one is to take it with a gun from the person who produced : it. The first way is the civilized method, the second is how savages : arrange their affairs.  The American Indians had no concept of ownership of property, and often freely gave of their supplies to neighboring tribes, trading food and clothing for weapons or services.  The Native Hawaiians, like their Polynesian ancestors, also could not conceive of that idea, and shared many things with the other Islanders.  In fact, ""hi'ipoi"", the Hawaiian word for ""cherish"" means ""sharing food"".  The Great Mahele, in which the Islands were divided up more-or-less evenly between the rich and the poor, was a white man's idea.  In Africa, villagers will often share tools, crops, and clothing with other members of their own village and neighboring villages.  Every anthropologist who has ever been to Africa has at least one tale of the difficulties arising from the so- called ""theft"" of the scientists possessions -- two concepts of which, until the visitors came along, the natives had no understanding.  These are the people we call ""savages"".  On the other hand, car-jackings and muggings are up from last year.  Dov, before you make further comment on this thread, I think it would behoove you to study *all* of the facts. ",0
comp.sys.mac.hardware,,1
comp.sys.mac.hardware,"  > I'm leaning... SIRACH... is more directly referenced by JAMES  > than JOB or RUTH is... in any NT verse I've seen.  It would help if you mentioned chapter and verse from SIRACH and from JAMES.  Job 5:13 (""He taketh the wise in their craftiness"") seems to be quoted in 1 Corinthians 3:19.  James 5:11 (""You have heard of the patience of Job""), while not a quote, implies that James and his listeners are familiar with a story of a man named Job who exhibited exemplary patience. It is possible that the story they know is not that found in the Hebrew Bible, but rather another similar and related story. (One has the same problem with direct quotes.)  Again, Matthew 1:5 (""Boaz begat Obed of Ruth"") tells us that Matthew knew a story about a woman named Ruth who married a man called Boaz and  became the ancestor of David. Since Ruth is not mentioned in the OT outside the Book of Ruth, it seems likely that Matthew was familiar with the book and respected it, and thought Ruth important enough to be one of the few women mentioned in the genealogy.  References like this do not prove that the NT writer considered his OT source inspired or inerrant or canonical. But neither do direct quotes.",0
talk.politics.misc,"    >I guess that you are a person who dislikes contact with     >people of ethnic minority. However, your argument again falls     >flat on its face. You state that you, under an     >anti-discrimination bill, would be forced to associate with     >others [homosexuals, I assume] against your will. How do you     >know that you do not associate with them now, except they may     >be closeted? Would you like to change your argument to read     >""forced to associate with truthfully homosexual people     >against my will""? You have no proof that anyone you now know     >may not be homosexual and this punches a large hole in your     >argument. Is it your belief that a homosexual comes in only     >one flavour (sic) and that is the camp mincing type? Prove     >it. You cannot.  You are quite incoherent. Perhaps YOU should be forced to associate with some people against YOUR will. I think a nice large group of skinheads in a locked basement for 12 hours will wonderfully educate you.  After all, as you don't believe in Freedom Of Asscoiation, you can't complain can you.  Bloody turdlet ...   --  There are actually people that STILL believe Love Canal was some kind of environmental disaster. Weird, eh?",1
talk.politics.misc,,0
sci.space,"In the New York Times on Sunday May 9th in the week in review section there was a report of a group called ""Space Marketing"" in Atlanta, Georgia who is planning to put up a one mile wide reflective Earth orbiting satelite which will appear as large and as bright as the Moon and carry some sort of advertising. There was an editorial about this in the Times the following Tuesday.  Are others as upset about this as I am?  I feel that a global boycott of anyone involved with such a project would be a good idea.  Perhaps it could be made illegal in various countries around the world?  Do others agree?  -david  [Relevant messages found on the net:] ------------------------------------------------------------------------ From: webb@tsavo.hks.com (Peter Webb) Newsgroups: sci.space Subject: Stopping the sky-vandals Date: 13 May 1993 21:17:22 GMT Organization: HKS, Inc. Distribution: world    If you don't want to see Space Marketing put up orbiting billboards, write them, or call them, and tell them so.  You might also write your congresspeople.  Space Marketing can be reached at:  Attn: Mike Lawson Public Relations Dept. Space Marketing 1495 Atmbree Rd., Suite 600 Rosewell, GA 30076 (404)-442-9682  -- Peter Webb 					webb@hks.com Hibbitt, Karlsson & Sorensen, Inc.		Voice: 401-727-4200 1080 Main St, Pawtucket RI 02860		FAX: 401-727-4208   [Alternatively, you could try to find out who their clients  will be and tell *them* how you feel.] ------------------------------------------------------------------------ Newsgroups: sci.astro,sci.space,sci.misc,sci.environment,talk.environment From: klaes@verga.enet.dec.com (Larry Klaes) Subject: Light Pollution (Space Ads) Information Keywords: light pollution, advertisements Organization: Digital Equipment Corporation Date: Thu, 13 May 1993 20:45:36 GMT          Dave Crawford (crawford@noao.edu), Executive Director of the      International Dark-Sky Association (IDA), sent me information on where      you can write in regards to the proposed ""Billboards in the Sky"" and     asked me to post it:          Karen Brown         Center for the Study of Commercialism         1875 Connecticut Avenue, Suite 300         Washington, D.C. 20009-5728         U.S.A.          Telephone:  202-797-7080         Fax:        202-265-4954          Please note that I have no involvement whatsoever with the CSC.          Larry Klaes  klaes@verga.enet.dec.com 		     or - ...!decwrl!verga.enet.dec.com!klaes     		     or - klaes%verga.dec@decwrl.enet.dec.com                      or - klaes%verga.enet.dec.com@uunet.uu.net               ""All the Universe, or nothing!"" - H. G. Wells          EJASA Editor, Astronomical Society of the Atlantic ------------------------------------------------------------------------ From: kjenks@gothamcity.jsc.nasa.gov Newsgroups: sci.space Subject: Re: Vandalizing the Sky Date: 10 May 93 21:51:11 GMT Distribution: sci Organization: NASA/JSC/GM2, Space Shuttle Program Office X-Newsreader: TIN [version 1.1 PL8] X-Posted-From: algol.jsc.nasa.gov  [...] : That's roughly akin to saying let's let Anaconda strip-mine  : the Grand Canyon so that strip-mining can boldly go where no  : strip mining technology has gone before .. because after all,  : mining means profits, and profits mean technological advance- : ment, and technogical advancement means prosperity, and pros- : perity means happiness, and so to hell with the Grand Canyon ..  Space advertisement in LOW Earth Orbit is very short term -- on the order of a few years before the orbit decays.  (Higher orbits last longer.)  Advertisers will certainly be aware of the environmental aspects of their advertising.  Fred's argument is roughly akin to saying that it's bad to cut down trees, so we shouldn't advertise in newspapers.  Think that through, Fred.  Picture this: Our space billboard is a LARGE inflatable structure, filled with ""bio-degradable"" foam instead of gas.  It scoops up space debris as it orbits, thus CLEANING the space environment and bringing you The Pause That Refreshes at the same time.  Because of the large drag coefficient, it will de-orbit -- safely burning up -- within a year.  Embedded in the foam structure is a small re-entry vehicle, which does not burn up during entry.  It contains the electronics and propulsion system (which may be refurbished and re-used) as well as space science experiments proposed and built by high school students in advertiser-sponsored science fairs.  Advertisers buy time on the billboard, whose surface is made up of tiny mirrors controlled by the avionics package.  The avionics can reconfigure the mirrors to reflect different messages at different parts of the globe.  Clever programming allows different languages to every country.  During orbital night, the mirrors turn perpendicular to the surface, and small lights are revealed.  The lights spell out messages for all to see.  -- Ken Jenks, NASA/JSC/GM2, Space Shuttle Program Office       kjenks@gothamcity.jsc.nasa.gov  (713) 483-4368",1
sci.space,"Now I have a couple raytracing questions. Just so you know I'm using PovRay 1.0 (both MS-dos and Unix) and I'm generating Targa files of varying size.  1) ok, so I can view these wonderful pictures on my screen.  What's the best way  to get them on to paper?  Would it be possible to take it to Kinko's and have   them make an actual picture on paper from it?  2) I was thinking about making a small animation bit with different raytraced  frames.  Is this a bad idea?  Any tricks to it?  3",0
sci.space,"  Obviously not.  Count rates are too low and signal rise times too long for this to be possible.  The CGRO, is, what, 10 meters long?  You'd need to time to an accuracy of nanoseconds to do this.  What BATSE actually does is measure the relative strength in each of the detectors (also as a function of photon energy).  Each of the detectors does not have isotropic response.  To do this right one must model the scattering of photons in the material around each detector, and even scattering of photons off the Earth's atmosphere back onto the spacecraft.  I believe they have now reduced the error to about 2 degrees.",1
