query,doc,label
misc.forsale,"Items for sale.....  Nishika 3D camera	It takes very good picture, never been opended 			or used. It came with wide angle flesh, carring 			case, film, and a instruction video. It has four 			lens and created a 3D effect on a regular 35mm 			film.  Jewelry			It came with the package as additional gift.  Bahama vacation voucher	The voucher is good for two RT airfare to Freeport. 			The users get a special hotel rate of $27 per-person 			per-night. Meals, ground transfer, hotel tax is 			_not_ included.  Las Vegas, Reno, Orlando	The voucher provides one RT airfare, and 				hotel accomodation for 3 days/ 2 nights. 				Meals, ground transfer, hotel tax is not 				included. The voucher is good for all 3 				locations, but you can't travel to all 3 				places at once.  Cancun, Mexico		The voucher provides one RT airfare, and hotel 			accomodation for 3 days / 2 nights. Meals and 			ground transfer, hotel tax is not included as 			usual.   Asking for $500 or best offer...  I paid $697 for the whole package. And it is too late for me to get the  refund. I would sell it for $500 for the whole package. Details could be  provided by request. I do wish to sell the whole package at once. So if  you are just looking for the vacation vouchers, I don't care if you  sell the camera to other for a higher price. If you are interested in  the camera, you could treat the vacation vouchers as gift.  Some of you might receive a letter in your mail box which says that you  are selected to be part of the sweeptake and you have at least one out  of five awards. Trust me, you would get the exactly the same package as  I did. There is only one award which will be given away. So don't  bother even to call them back, if you are really interested, you could  get it from me for a cheaper price. And you could receive the package  within a week ( I waited three months to get my first and final packages).  Also, they would ask for your credit card number and you have to pay  for the interest to the credit card company. So why spend more than you should when you could get them from me for a cheaper price.  If you are interested, please reply to me as soon as posible. I really wish to get this over with. Make me an offer, if I am confortable with your offer, I would send the package by U.P.S. the next day morning. More details could be given if you wish.  Please contact me at koutd@hirama.hiram.edu",1
misc.forsale,"Hello,  I have a Hayes 9600 moden with no cables or manuals.  The modem requires a source of 14V AC, but I do not know how to connect the power source to the 3 pin connector.  I know that the top pin is the ground, so I would guess that the other two are the AC pins, right?  If you have any hints, please E-Mail me, I really need help...  Thanks!!!  Duc N. ",0
comp.windows.x,"        [Hint for Sun OS users:  use /usr/5bin/echo instead of        /bin/echo or Csh's built-in echo.  Otherwise you'll have        to embed literal ESC and BEL characters in the string        instead of using convenient octal sequences.]  Bad idea. using /usr/5bin/echo is slower than the built-in echo. This is what I do. It does execute `hostname` once per shell window, and does read in one extra file. But manipluating the titles does not require executing extra programs.  Oh yes, it does execute some programs once per each system.  But it stores them in a file for the next time...   if ( ! $?HOSTNAME ) then 	setenv  HOSTNAME `hostname` endif  # figure how how to generate escape, bell,  # and echo commands without a a line terminator # I may have done this before. If so, the variable E is set  # have I executed this script before on this system? if ( $?E ) then #	echo ""already set the echo variables"">/dev/tty else if ( -f ~/.echo.${HOSTNAME} ) then 	source ~/.echo.${HOSTNAME} else if ( `echo -n |wc -l`  == 0 ) then #	echo ""built in echo is bsd"" >/dev/tty 	# then berkeley style echo 	echo 'set ech = ""echo -n""' >~/.echo.${HOSTNAME} 	echo ""set E = `echo a | tr a '\033'`"" >> ~/.echo.${HOSTNAME} 	echo ""set B = `echo a | tr a '\007'`"" >> ~/.echo.${HOSTNAME} 	echo 'set N = """"' >> ~/.echo.${HOSTNAME} 	source ~/.echo.${HOSTNAME} else  #	echo ""built in echo is sysV"" >/dev/tty 	echo 'set ech = ""echo""' >~/.echo.${HOSTNAME} 	echo 'set E = ""\033""' >> ~/.echo.${HOSTNAME} 	echo 'set B = ""\007""' >> ~/.echo.${HOSTNAME} 	echo 'set N = ""\c""' >> ~/.echo.${HOSTNAME} 	source ~/.echo.${HOSTNAME} endif	   # Are we using shelltool, cmdtool or xterm? # duplicate these aliases here to avoid problems if ( $term =~ sun* ) then 	# Sun Aliases 	alias Header '${ech}  ""${E}]l\!:1${E}\${N}""' 	alias IHeader '${ech}  ""${E}]L\!:1${E}\${N}""' else if ( $term =~ xterm ) then 	alias Header '${ech}  ""${E}]2;\!:1${B}${N}""' 	alias IHeader '${ech}  ""${E}]1;\!:1${B}${N}""' endif   ",1
comp.windows.x,"I bought this chip from Suncoast Technology and tried to build their dtmf decoder circuit.  But it's not working...  If anyone has the pinouts and possibly the voltage specs I'd sure appreciated it.  If someone could fax, email, or snail mail a copy of the spec sheet for this chip that would be even better. :)  Please email me if you can help.    Thanks in advance, --  Mont Pierce",0
comp.graphics,"It was brought to my attention that there was an oversight in the SIGKids Research Showcase Call for Participation and Entry Form.  Please note that the SIGKids Research Showcase is part of  SIGGRAPH '93, August 1-6, 1993 Anaheim, California.  Thank you,  Diane Schwartz SIGKids Committee Member Institute for the Learning Sciences 1890 Maple Avenue, Suite 150 Evanston, Illinois 60201",1
comp.graphics,"Hi everybody,     I will buy a Honda Civic EX Coupe.  The dealer ask $12,750 for it, including A/C ( installed ), but not including stereo, tax, registration fees.  I live in Mexico, so I don't have time to go to a lot of dealers and compare their prices.  The dealer is in McAllen, Tx.  Is this a good price for that car ?  If not, how much should I pay for it ?     Please e-mail ASAP if you don't want to post.  Thanks a lot.     Orlando Pugliese    opuglies@mtecv2.mty.itesm.mx  ",0
talk.politics.guns,"Today Rush was criticizing Clinton for not claiming responsibility for the actions and decisions of Janet Reno and the  FBI  early enough to suit Rush.  About 2 months ago Rush was chortling over the fact that Reagan has stumped ""special persecutor Walsh"" with his croaking of ""I don't remember"" when asked about Ollie North.  If Rush's criticism of Clinton were to be applied to Reagan and North...  Reagan would have been impeached while North was convicted (and overturned on a technicality).  Gosh, Rush sure wants to have it both ways... Clinton MUST be held  responsible, but Reagan was clever by using the ""amnesia defense"".",1
talk.politics.guns,"Just to add to this vein, consider that range of a first baseman is not the only important thing.  He is IMO the best fielder of bad throws from the other infielders.  I have seen him scoop balls out of the dirt, catch balls off a large bounce, take down balls over his head, wide, etc. ad infinitum.  *And* he gets the out, much of the time.  Some of the things he does to save his infielders of errors are amazing.  You have to give Mattingly credit for being able to do all of that while keeping his foot near the bag (yes, I am sure he gets a few calls because he is Mattingly :-) ",0
talk.politics.misc,"The Selective Service Registration should be abolished.  To start with, the draft is immoral.  Whether you agree with that or not, we don't have one now, and military experts agree that the quality of the armed forces is superior with a volunteer army than with draftees.  Finally, the government has us on many lists in many computers (the IRS, Social Security Admistration and Motor Vehicle Registries to name a few) and it can find us if it needs to. Maintaining yet another list of people is an utter waste of money and time. Let's axe this whole department, and reduce the deficit a little bit. ",1
talk.politics.misc,     Ditto here too...  ,0
rec.sport.baseball,"Just to add to this vein, consider that range of a first baseman is not the only important thing.  He is IMO the best fielder of bad throws from the other infielders.  I have seen him scoop balls out of the dirt, catch balls off a large bounce, take down balls over his head, wide, etc. ad infinitum.  *And* he gets the out, much of the time.  Some of the things he does to save his infielders of errors are amazing.  You have to give Mattingly credit for being able to do all of that while keeping his foot near the bag (yes, I am sure he gets a few calls because he is Mattingly :-) ",1
rec.sport.baseball,,0
sci.crypt,": >:	I'd really like to see such a thing developed so that interactive : >:internet talk radio could be done. Ideally, though, it should be a general : >:purpose device. It should be a general purpose enough device that nobody : >:should be able to balk at its widespread use. Obviously, to make it easy : >:for homebrewers, it should use pretty common hardware. :  :      Why don't we move down even further toward the masses by setting this : up on an IBM PC clone(probably needs to be a 386 or a 486) with a  : sound blaster and a V.32bis modem.  Those components are very widely  	I concur for a PC to PC version.  BUT for a interactive thing like internet talk radio?!?!  It makes me cringe at the amount of hogging such a thing would do to the bandwidth of the internet.  I mean 15 meg files getting floated around for internet talk radio is bad enough.  I have a solution; use the phone system; take your electronics and use them on point to point  conversations through the phone and thats it.  If you need to tell someone  something secret and very important wouldn't it make more sense to write it  out concisely? And if it's just a quick ""YO"" then use a code word and spend  your twenty cents. 	Those good ol analog systems like Shortwave, Telephones, and TV's have a use don't gunk up a nice digital packet network trying to emulate them!",1
sci.crypt,"All are gone except 3 and 5.  Go ahead - make me an offer I can't refuse!      1. Large padded Cordura bag  SORRY, SOLD, AWAITING CHECK.     2. Small ""Nikon"" shoulder bag. SORRY, GONE.      3. Small ""Nikon""* belt pouch.  Khaki.  Similar to an 	 Army ammo pouch - belt clips, etc.  Holds flash or small 	 zoom, lens cleaner, etc. Great for your extra lens when you 	 don't want to tote a shoulder bag.  I think it can hold a 	 small Walkman and some tapes.  $5. + $1. postage.      4. Domke belt pouch ... SORRY, GONE.      5. Coast camera bag - tan, brown strap/trim.  Main and front pocket, 	10""x9x4.5 and 10x6.5x1.5 respectively. Can hold AF slr with small zoom 	plus flash or even an 8mm or compact-VHS video camcorder! Material 	looks like Gore-Tex but I don't think it is. I think it can 	also hold your portable CD player with a bunch of discs, headphones, 	AC, etc. $15. + $3. postage.  TERMS:  Payment in advance by money order/bank check, or cash.     /|/| /||)|/  /~ /\| |\|)[~|)/~   |   Everyone's entitled to MY opinion.   / | |/ ||\|\  \_|\/|_|/|)[_|\\_|  |      goldberg@oasys.dt.navy.mil ========Imagination is more important than knowledge. - Albert Einstein=======     ",0
comp.windows.x,"I have found a situation which I think is a bug in X or Motif, but I'm hoping is really just a mistake on my part.  Does anyone know anything about this problem........  - I am using an XmTextField, and setting its XmNvalue to a hardcoded   text string (ascii or Kanji) either via XtSetValues or XmTextSetString.   The problem is that when the XmTextField is displayed, the text is getting   truncated, depending on the setting of the environment variables   LANG (more specifically LC_ALL).  When they are set to japanese,   the text gets truncated.  When they are set to english, everything   works fine.  I am taking the default for XmNcolumns.   (Please note that hardcoding of text is NOT done in my actual    application, just in my sample code to make things easier) 	 - I am running Motif 1.2, X11R5 via HPUX9.01.  My test program is set up   to handle 16 bit Kanji characters.  I have remembered to do      XtSetLanguageProc() prior to my MrmInitialize and my font resources   are set to japanese fonts.  - Don't know if this matters, but my dialog box and TextField is initially   created with UIL.    The problem does NOT happen with XmText.  Unfortunately substituting XmTextFields with XmTexts in my application is not an acceptable alternative (way too much code to be modified while in beta!)  I have a small test program which illustrates the problem if anyone wants it.  My best guess is that either the X code or Motif is not properly allocating memory for japanese, but since I don't have the source to look at it is just a guess.  Please let me know if this sounds familiar, or if you have a suggestion, or if you want the sample program.  THANKS!!!!!!!!  - Susan ",1
comp.windows.x,"Turkish Genocide Apology in revision <9304261646@zuma.UUCP> posted via its  [fool] Thanks to those who joined millions of Turkish and Kurdish people  [fool] on April 23, 1993 when they remembered, mourned and prayed for 2.5  [fool] million Muslim people who were ruthlessly exterminated by the fascist  [fool] x-Soviet Armenian Government between 1914 and 1920.  I tend to doubt this for there was no ex-Soviet Armenian government between 1914 and 1920! Revisionist, liar, AND fool!   ",0
alt.atheism,"  First, you seem to assume all atheists think alike.  An atheist does not believe in the existence of a god.  Our opinions on issues such as  capital punishment and abortion, however, vary greatly.    If you were attacking the views of a particular atheist (Benedikt, I  presume), then please present your argument as such and do not lump us all together.  As for the issues, let's start with abortion.  Personally, I do not support abortion as a means of population control or contraception-after-the-fact. However, I support the right of any woman to have an abortion, regardless of what my personal views may be, because it would be arrogant of me to tell any individual what he/she may or may not do to his/her body, and the domain of legislators should not extend into the uterus.  That's my opinion, and I am sure many atheists and theists would disagree with me.  I do not defend homosexuality as a means of population control, but I  certainly defend it as an end to itself.  I think most homosexuals would be angered to hear of anyone characterizing their personal relationship as nothing more than a conscious effort to keep population levels down.    As for atheists believing all values are biological, I have no idea what you're talking about.  Finally, there are the issues of war and capital punishment.  An atheist can object to either one just as easily as a theist might.  You seem to be hung up on some supposed conspiratorial link between atheism and  population control.  Could this be the ""atheist cause"" you were referring  to a few posts back? ",1
alt.atheism," They are real, and we still pay licence fees to receive TV. The detector vans pick up the IF, true. This tells them what channel you are watching. The can also pick up the line time base freq, and frame rate (Try it with a LW/MW radio near telly, it picks up a sharp hum)  From this they can even watch (poor quality though) what *you* have on the screen, by picking up re radiating junk.",0
talk.politics.misc,": The median of a distribution is that variate-value which divides the : distribution halfway, i.e. 1/2 of the distribution (population) have : lower and half have higher variate-values.  : So for Males 20-39 the median=7.3, this means that half of these men : are higher than this and half are lower than this.  Now if the population : sample size is 3300, and 1% of them are gay, 33 males are gay.  If we : say they are distributed equally then only 16.5 are greater than 7.3 : sexual partners, of course, this means that 49.5% heterosexual men are : greater than 7.3.  Not quite.  First, the median does not imply that half of the men are above and half below 7.3: it simply means that 7.3 is the mid-point between the maximum number of partners and the minimum (which is most likely zero).  However, assuming your implication to be more-or-less correct, your final result is still invalid.  If 50% of *all* males have had more than 7.3 partners, and you deduct the assumed 1% of  homosexual males, what remains is not 49.5%, but still *50%* of all *heterosexual* males.  Which is to say: hey, we're all human.",1
talk.politics.misc,Please reply via e-mail since this is job related:   I have a Colorado Jumbo back-up system at one of my places of  employment and it has eaten two tapes by winding the tape off the spool.  Is there an easy fix or is the tape drive fried? Does it simply need  cleaning?  Any and all comments will be appreciated!  Stephen Husak ,0
rec.motorcycles,"Hello Folks,  I'm very happy with my ""new"" R80GS.  My range is 238 miles on 4.8 gallons... that's 50 mpg!!  Surprisingly, the bike is a real cruiser.  I was expecting something rough.   She's a sweet backroad honey.  And I can go pretty much anyplace I'd take my mountain bike.  As far as shaft effect, it's more a  torque effect from the crankshaft in my opinion.  Rev it sitting still (when the driveshaft is not moving) and the bike twists a bit.  Maybe I don't ride her fast enough to get a shaft effect, but in my opinion a little buffeting by wind is of far greater consequence.  Okay, here are  my questions:  1) Any recommendations for a home-made fairing?  I'd like to keep the wind off my chest, and perhaps my helmet, for comfort at highway speeds (70 mph), yet don't want to (a) screw up the stability or (b) block my vision too much for trail riding.  Anybody have luck with two-piece  detachible fairings?  I'd like to make it myself out of plexiglas.  2) I run two lights, the standard headlamp plus a sidelamp mounted on the crash bar.  The illumination's excellent that way, with a full beam coming out from the level of the motor (left side); the lamp beam is linear so that you get a bright streak of illumination from left to right, and it  really picks up the periphery (deer lurking, etc.)  Combined with the  headlamp on high you can see like day.  But I've heard that BMW alternators don't crank out too much.  Do I need to shut down the sidelamp when I'm puttering around in the dirt at low RPM?    3) This is embarassing: I'm having trouble starting the bike first thing in the morning.  I invariably flood the carbs, then go in and read a section of the paper, and then she starts right up.  Is this a Zen thing?   4) The Hayne's manual says do not under any circumstances use gasoline with alcohol additives... Yeah, right.  What do you folks due to keep the engine and carbs from being eaten by ethanol and methanol?  Any  particular brands of gas that are best?  Additives?  Thanks,",1
rec.motorcycles,"  And it is a damn good thing that she did post it since she claims to represent people in rec.sport.hockey.    Her sole purpose in mentioning the net, as Steve Gallichio has already  pointed out, is to lend weight to her points through association with the internet.  There is no other reason to mention the internet.  This is  misrepresentation and if the internet was a private corporation Alison would be leaving herself wide open to all kinds of civil suits.   This is not a letter.  It is a petition claiming to represent a large proportion of rec.sport.hockey users, and by implication, a significant number of internet users.  65 names can in no way be considered a  ""large"" proportion of rec.sport.hockey which, while we have no way of counting actual readership, is accessible to hundreds of thousands of people.  65 persons is no more than a fly's fart in a windstorm.     Gee.  You looked up ""large"" in the dictionary?  What next?  Two syllable  words?   Let me suggest that the only place you are likely to envy the magnitude of  65 is when you are looking for ways to beef up your IQ scores.    As I said, he *might* be impressed by the size of the list of names.  But  it would have to be considerably larger.  But even this definition does not account for the original context from which you lifted this sentence.   Well then what the hell is your point?  You don't really know if you have an opinion about the hockey issue but you do know that you don't like me.   Is that it?   -- ",0
alt.atheism," Not true. Only an observer at rest at infinite distance from the black hole will see the particle take infinite time to reach the horizon. In the particle's own reference frame, it takes a very finite time to reach the horizon and the singularity. The math does indeed predict this. Take a look at Mitchner, Thorne, and Wheeler's _Gravitation_.  Peter Walker",1
alt.atheism,"On a cold, damp night last night at Tiger Stadium, Dave Wells, David Haas, Bob  MacDonald, and Mike Henneman combined for a 3-1 victory over the Texas Rangers.  Here are the highlights:               R     H     E Texas       1     4     1 Detroit     3     5     0  Wells gets the win, he's now 3-0 with an ERA just under 1, and Henneman gets his third save in three chances.  Ken Rogers started for the Rangers and  gets the loss.  He was relieved by Burns in the 7th.  The Rangers got their only run on a solo home run by Dean Palmer in the 7th. The Tigers opened the scoring with an RBI single by Fryman in the 3rd, then took the lead for good in the bottom of the seventh when Whitaker greeted reliever Burns with an RBI double which scored Tettleton.  Whitaker in turn crossed the plate on an RBI single by Phillips (who has been red hot) for  the third Tiger run.  This afternoon, it's another battle of southpaws, Bill Krueger for the Tigers vs. Craig Lefferts for the Rangers.  --Randy",0
comp.os.ms-windows.misc, (1) Did you check that a new *.grp file was actually created in your Windows     directory? (2) Are you _turning off_ your computer when windows is running rather than     closing Program Manager? ,1
comp.os.ms-windows.misc,"        [Hint for Sun OS users:  use /usr/5bin/echo instead of        /bin/echo or Csh's built-in echo.  Otherwise you'll have        to embed literal ESC and BEL characters in the string        instead of using convenient octal sequences.]  Bad idea. using /usr/5bin/echo is slower than the built-in echo. This is what I do. It does execute `hostname` once per shell window, and does read in one extra file. But manipluating the titles does not require executing extra programs.  Oh yes, it does execute some programs once per each system.  But it stores them in a file for the next time...   if ( ! $?HOSTNAME ) then 	setenv  HOSTNAME `hostname` endif  # figure how how to generate escape, bell,  # and echo commands without a a line terminator # I may have done this before. If so, the variable E is set  # have I executed this script before on this system? if ( $?E ) then #	echo ""already set the echo variables"">/dev/tty else if ( -f ~/.echo.${HOSTNAME} ) then 	source ~/.echo.${HOSTNAME} else if ( `echo -n |wc -l`  == 0 ) then #	echo ""built in echo is bsd"" >/dev/tty 	# then berkeley style echo 	echo 'set ech = ""echo -n""' >~/.echo.${HOSTNAME} 	echo ""set E = `echo a | tr a '\033'`"" >> ~/.echo.${HOSTNAME} 	echo ""set B = `echo a | tr a '\007'`"" >> ~/.echo.${HOSTNAME} 	echo 'set N = """"' >> ~/.echo.${HOSTNAME} 	source ~/.echo.${HOSTNAME} else  #	echo ""built in echo is sysV"" >/dev/tty 	echo 'set ech = ""echo""' >~/.echo.${HOSTNAME} 	echo 'set E = ""\033""' >> ~/.echo.${HOSTNAME} 	echo 'set B = ""\007""' >> ~/.echo.${HOSTNAME} 	echo 'set N = ""\c""' >> ~/.echo.${HOSTNAME} 	source ~/.echo.${HOSTNAME} endif	   # Are we using shelltool, cmdtool or xterm? # duplicate these aliases here to avoid problems if ( $term =~ sun* ) then 	# Sun Aliases 	alias Header '${ech}  ""${E}]l\!:1${E}\${N}""' 	alias IHeader '${ech}  ""${E}]L\!:1${E}\${N}""' else if ( $term =~ xterm ) then 	alias Header '${ech}  ""${E}]2;\!:1${B}${N}""' 	alias IHeader '${ech}  ""${E}]1;\!:1${B}${N}""' endif   ",0
comp.windows.x,"        [Hint for Sun OS users:  use /usr/5bin/echo instead of        /bin/echo or Csh's built-in echo.  Otherwise you'll have        to embed literal ESC and BEL characters in the string        instead of using convenient octal sequences.]  Bad idea. using /usr/5bin/echo is slower than the built-in echo. This is what I do. It does execute `hostname` once per shell window, and does read in one extra file. But manipluating the titles does not require executing extra programs.  Oh yes, it does execute some programs once per each system.  But it stores them in a file for the next time...   if ( ! $?HOSTNAME ) then 	setenv  HOSTNAME `hostname` endif  # figure how how to generate escape, bell,  # and echo commands without a a line terminator # I may have done this before. If so, the variable E is set  # have I executed this script before on this system? if ( $?E ) then #	echo ""already set the echo variables"">/dev/tty else if ( -f ~/.echo.${HOSTNAME} ) then 	source ~/.echo.${HOSTNAME} else if ( `echo -n |wc -l`  == 0 ) then #	echo ""built in echo is bsd"" >/dev/tty 	# then berkeley style echo 	echo 'set ech = ""echo -n""' >~/.echo.${HOSTNAME} 	echo ""set E = `echo a | tr a '\033'`"" >> ~/.echo.${HOSTNAME} 	echo ""set B = `echo a | tr a '\007'`"" >> ~/.echo.${HOSTNAME} 	echo 'set N = """"' >> ~/.echo.${HOSTNAME} 	source ~/.echo.${HOSTNAME} else  #	echo ""built in echo is sysV"" >/dev/tty 	echo 'set ech = ""echo""' >~/.echo.${HOSTNAME} 	echo 'set E = ""\033""' >> ~/.echo.${HOSTNAME} 	echo 'set B = ""\007""' >> ~/.echo.${HOSTNAME} 	echo 'set N = ""\c""' >> ~/.echo.${HOSTNAME} 	source ~/.echo.${HOSTNAME} endif	   # Are we using shelltool, cmdtool or xterm? # duplicate these aliases here to avoid problems if ( $term =~ sun* ) then 	# Sun Aliases 	alias Header '${ech}  ""${E}]l\!:1${E}\${N}""' 	alias IHeader '${ech}  ""${E}]L\!:1${E}\${N}""' else if ( $term =~ xterm ) then 	alias Header '${ech}  ""${E}]2;\!:1${B}${N}""' 	alias IHeader '${ech}  ""${E}]1;\!:1${B}${N}""' endif   ",1
comp.windows.x,"Are you people sure his posts are being forwarded to his system operator??? Who is forwarding them???  Is there a similar file being kept on Mr. Omran???  Salam,  John Absood",0
sci.crypt,"From: brad@clarinet.com (Brad Templeton)  	Let's assume, for the moment, that the system really is secure unless 	you get both halves of the encryption key from the two independent 	escrow houses.  Let's say you even trust the escrow houses -- one is 	the ACLU and the other is the EFF.  (And I'm not entirely joking about 	those two names)  I'm really not entirely sure I trust EFF any more to be honest.  Anyway, any organisation can be deeply infiltrated.  Look at CND in Britain a dozen years ago - one of their top members was an SIS spy who stole their complete address list.  How hard would it be to get one person to sneak in and copy the escrow data to disk?",1
sci.crypt,Please reply via e-mail since this is job related:   I have a Colorado Jumbo back-up system at one of my places of  employment and it has eaten two tapes by winding the tape off the spool.  Is there an easy fix or is the tape drive fried? Does it simply need  cleaning?  Any and all comments will be appreciated!  Stephen Husak ,0
rec.sport.baseball,"  While we're on the multipurpose subject, let's not forget Shea, which was designed to accommodate both the Mets & Jets.  It was the first stadium (I think) to have the box seats on rollers so they could be oriented at right angles for baseball & in parallel for football.  Of course, with the Jets gone to Jersey (and a truly good football stadium), the Mets are saddled with a multipurpose stadium where, because it's circular, the seats are almost always too far from the action.  The Mets announcers--Kiner & Murphy in particular--have always hyped it as ""beautiful Shea Stadium,"" a tipoff to how unbeautiful it truly is.",1
rec.sport.baseball," I know from personal experience that men CAN get yeast infections. I  get rather nasty ones from time to time, mostly in the area of the scrotum and the base of the penis. They're nowhere near as dangerous for me as for many women, but goddamn does it hurt in the summertime! Even in the wintertime, when I sweat I get really uncomfy down there. The best thing I can do to keep it under control is keep my weight down and keep cool down there. Shorts in 60 degree weather, that kind of thing. And of course some occasional sun. ",0
talk.politics.guns,Politicians want to eliminate private ownership of guns before the general public starts violently resisting the tax increases needed to fund the federal government as an ever higher percentage of tax revenue goes to pay interest on the national debt (currently 57 cents out of every tax dollar collected and rising).  --  Dave Feustel N9MYI <feustel@netcom.com>,1
talk.politics.guns," For the past week or so I've been trying to install a QIC-36 tape drive and an everex 8bit full size controller in my 486dx50 EISA system with no luck. I end up getting an error (miscompare) during the streaming read part of the test. I am pretty certain that the port setting, irq & dma are set properly since the tape responds properly to all commands, rewind, retension, write and erase, I also booted the system clean and still the same proble so I also tend to eliminate any memory conflicts. It has been suggested that my bus speed is too fast and that I need to slow it down. My system has an AMI BIOS and I don't have the advanced chip setting option that I have seen on other systems so I cant do this. Am I going to have to accept that this set up won't work? or can anyone suggest a work around? I will be glad to hear your advice/suggestions. Tony   ",0
