query,doc,label
misc.forsale,"SOMEONE PLEASE BUY THESE BOOKS!!!!!  I AM NOT ASKING MUCH!!!!!!  JUST MAKE ME AN OFFER AND I WILL PROBABLY TAKE IT!!!!!  * Calculus w/ Analytic Geometry by Authur B. Simon (copyright date 1982), below avg condition but still readable!   * Writing good software in Fortran, Graham Smith.   * The Holt Handbook by Kirszner & Mandell (copyright 1986) 720+ page writing guide.   * Algebra & Trigonometry, A problem Solving Approach, 3rd edition by W. Flemming and D. Varberg.  Very good condition.  * General Chemistry Principles & Modern Applications, R. Petrucci, fourth   edition.  Big Book! Very good condition!  * Solutions manual for Chemistry book.  Paperback.  * Study guide for Chemistry book.  Paperback.   Send me your offers via email at 02106@chopin.udel.edu  ",1
misc.forsale,"	Ah, so now we're into European player bashing?  What next?   No more French Canadiens?  Yeah, there's an idea!  Let them French- speaking Canadiens have their own hockey league!  We don't want them! 	Are you _CRAZY_?  The NHL is one of the true international leagues, and yes, there _ARE_ many Europeans who deserve to play in the NHL and are better than some North Americans, look at Teemu!!! I, for one, am glad to see Europeans in the NHL and I hope the NHL soon expands to Europe.  Its nice to see all these different people come together to form the (soon to be) 26 hockey teams. 	  Darryl Brooks                    University at Buffalo                 __                 ______                        ///        | |     /  \  \ \     / /  / _____          / /         ////        | |    / /\ \  \ \___/ /  (  \          ---/-/---       ///        | |   / /__\ \   \   /      \  \       ---/-/---       ///  \______/  / /      \ \  | |     ______/                  ///////",0
sci.electronics,"Hi all! 	Quick question.  Could someone please send me a pinout of the cable that goes between a NeXT cube and the monitor?  Also, I am interested in the video signal (sync type, horz/vert rate) so any information on that would be greatly appreciated also.",1
sci.electronics," : |>You might visit some congregations of Christians, who happen to be homosexuals, : |>that are spirit-filled believers, not MCC'rs; before you go lumping us all : |>together with Troy Perry.   : |>  : Gee, I think there are some real criminals (robbers, muderers, drug : addicts) who appear to be fun loving caring people too.  So what's : your point?  Is it OK. just because the people are nice?  The point is not about being ""nice.""  ""Nice"" is not a christian virtue.  The point is that the gifts and fruits of the spirit (by their fruits you shall know them- Mt 7:20) are manifested by and among prayerful, spirit-filled GAY christians.  It was the manifestation of the spirit among the gentiles that convinced Peter (Acts 10) that his prejudice against them (based on scripture, I might add) was not in accordance with God's intentions.  : I think the old saying "" hate the sin and not the sinner"" is : appropriate here.  Many who belive homosexuality is wrong probably : don't hate the people.  I don't.  I don't hate my kids when they do : wrong either.  But I tell them what is right, and if they lie or don't : admit they are wrong, or just don't make an effort to improve or : repent, they get punished.  I think this is quite appropriate.  You : may want to be careful about how you think satan is working here. : Maybe he is trying to destroy our sense of right and wrong through : feel goodism.  Maybe he is trying to convince you that you know more : than God.  Kind of like the Adam and Eve story.  Read it and compare : it to today's mentality.  You may be suprised.  Of course the whole issue is one of discernment.  It may be that Satan is trying to convince us that we know more than God.  Or it may be that God is trying (as God did with Peter) to teach us something we don't know- that ""God shows no partiality, but in every nation anyone who fears him and does what is right is acceptable to him."" (Acts 10:34-35).",0
soc.religion.christian," : |>You might visit some congregations of Christians, who happen to be homosexuals, : |>that are spirit-filled believers, not MCC'rs; before you go lumping us all : |>together with Troy Perry.   : |>  : Gee, I think there are some real criminals (robbers, muderers, drug : addicts) who appear to be fun loving caring people too.  So what's : your point?  Is it OK. just because the people are nice?  The point is not about being ""nice.""  ""Nice"" is not a christian virtue.  The point is that the gifts and fruits of the spirit (by their fruits you shall know them- Mt 7:20) are manifested by and among prayerful, spirit-filled GAY christians.  It was the manifestation of the spirit among the gentiles that convinced Peter (Acts 10) that his prejudice against them (based on scripture, I might add) was not in accordance with God's intentions.  : I think the old saying "" hate the sin and not the sinner"" is : appropriate here.  Many who belive homosexuality is wrong probably : don't hate the people.  I don't.  I don't hate my kids when they do : wrong either.  But I tell them what is right, and if they lie or don't : admit they are wrong, or just don't make an effort to improve or : repent, they get punished.  I think this is quite appropriate.  You : may want to be careful about how you think satan is working here. : Maybe he is trying to destroy our sense of right and wrong through : feel goodism.  Maybe he is trying to convince you that you know more : than God.  Kind of like the Adam and Eve story.  Read it and compare : it to today's mentality.  You may be suprised.  Of course the whole issue is one of discernment.  It may be that Satan is trying to convince us that we know more than God.  Or it may be that God is trying (as God did with Peter) to teach us something we don't know- that ""God shows no partiality, but in every nation anyone who fears him and does what is right is acceptable to him."" (Acts 10:34-35).",1
soc.religion.christian," Chris, solid job at discussing the inherent Nazism in Mr. Davidsson's post. Oddly, he has posted an address for hate mail, which I think we should all utilize.  And Elias,  Wie nur dem Koph nicht alle Hoffnung schwindet, Der immerfort an schalem Zeuge klebt?",0
sci.space, Damn!  So it was YOU who was drinking beer with ROBERT McELWANE in the PARKING LOT of the K-MART!  				UNLIMITED INSEMINATION OF THIS MESSAGE 					RIGIDLY REFUSED  ,1
sci.space," Chris, solid job at discussing the inherent Nazism in Mr. Davidsson's post. Oddly, he has posted an address for hate mail, which I think we should all utilize.  And Elias,  Wie nur dem Koph nicht alle Hoffnung schwindet, Der immerfort an schalem Zeuge klebt?",0
sci.med,"  What does ""DC"" stand for?  Couldn't be an antichiropractic posting from a chiropractor, could it?  My curiosity is piqued.  Prostate CA is an especially troublesome entity for chiropractors. It so typically causes bone pain due to spinal metastases that it gets manipulated frequently.  Manipulating a cancer riddled bone is highly dangerous, since it can then fracture.  I've seen at least three cases where this happened with resulting neurologic damage, including paraplegia.  This is one instance where knowing how to read x-rays can really help a chiropractor stay out of trouble. DO chiropractors know what bony mets from prostate look like?   --  ---------------------------------------------------------------------------- Gordon Banks  N3JXP      | ""Skepticism is the chastity of the intellect, and geb@cadre.dsl.pitt.edu   |  it is shameful to surrender it too soon."" ",1
sci.med,"  Perhaps you should change your name to Clayton ""Mr Logic(NOT!)"" Cramer! Please give evidence of the above statement or shut up.  I believe that I may have answered that elsewhere, amongst your other ravings.   ",0
sci.crypt,"Hello,  how sensible is DES encrypted data towards bit errors? How much data per bit will be lost in average (I assume you still have the correct key)?  Thanx for hints, Axel  --- Experience is what you get if you don't get what you want...",1
sci.crypt," I think the problem here is that I pretty much ignored the part about the Jews sightseeing for 2000 years, thinking instead that the important part of what the original poster said was the bit about killing Palestinians.  In retrospect, I can see how the sightseeing thing would be offensive to many.  I originally saw it just as poetic license, but it's understandable that others might see it differently.  I still think that Ken came on a bit strong though.  I also think that your advice to Masud Khan:    #Before you argue with someone like Mr Arromdee, it's a good idea to   #do a little homework, or at least think.  was unnecessary.   Throughout all your articles in this thread there is the tacit assumption that the original poster was exhibiting casual anti-semitism.  If I agreed with that, then maybe your speech on why this is bad might have been relevant.  But I think you're reading a lot into one flip sentence.  While probably not true in this case, too often the charge of anti-semitism gets thrown around in order to stifle legitimate criticism of the state of Israel.  Anyway, I'd rather be somewhere else, so I'm outta this thread.",0
talk.politics.guns," Is it? As far as I know, tear gas, especially in large concentrations, is very dangerous (even toxic) for small children. This makes the FBI's supposedconcern for the safety of the children seem rather  hypocritical.",1
talk.politics.guns,"To all hardware and firmware gurus:  My current home project is to build a huge paddle keyboard for a  physically handicapped relative of mine.  My goal is for this keyboard to look exactly like an AT sytle keyboard to its host system. This will be a highly endowed keyboard with a Little PCL from Z World at its heart.  The only thing I lack is detailed information on the hardware signaling that the 486 (with  Windows 3.1  and DOS 5.0) will be  expecting.  My project is independant of Windows, my hope is that some of you fellow Window's users/programmers will recognize what I need and be  willing to point me in the right direction.   I have The Winn L. Rosch Hardware Bible (2nd edition).  The HB gives most (if not all) of the information I will need concerning scan codes  and even a wire diagram for the PS/2 style connector I will need, but it  leaves a number of important questions unanswered. 1.  Is it synchronous or asynchronous serial communication?  I'm     guessing synchronous since the host is providing a clock.  In either     event, how is the data framed? 2.  Is it half-duplex or truly one way?  I'm guessing half-duplex     since the host can turn LEDs on and off. 3.  Are there any chipsets available for communicating with the ""AT     keyboard standard"" (other than by cannibalizing a real keyboard)?  If anyone knows of a book or article (or any other written source of information) on the above, please advise me at gamet@erg.sri.com. Whatever I do it must be safe for I cannot afford to replace the 486 in the event of a booboo.  Thank you for your time. Danke fuer Ihre Zeit.",0
talk.politics.misc,,1
talk.politics.misc,Since the Quadra is the only Mac able to deal with 5MB/s and Hard drives START at 160MB I have NO idea. For the Mac I have the following {These are ALL external}  20MB $299 {$15/MB}  52MB $379 {$7.3/MB}  80MB $449 {$5.63/MB} 120MB $569-$639 {$4.75-$5.33/MB 210MB $979-$1029{$4.67-$4.90/MB} 320MB $1499-$1549 {$4.68-$4.84/MB} 510MB $1999-$2119 ($3.92-$4.31/MB} etc  So scsi-1/SCSI-2 for the Mac goes down in price/MB as hard drive size goes up {and I assume the same for the PC world.},0
sci.space,"  I was suggesting that the minority of professional and amateur astronomers have the right to a dark, uncluttered night sky.  Let me give you an example.  When you watch TV, they have commercials to pay for the programming.  You accept that as part of watching.  If you don't like it, you can turn it off.  If you want to view the night sky, and there is a floating billboard out there, you can't turn it off.  It's the same  reasoning that limits billboards in scenic areas.  George.  	It's called a democracy.  The majority rules.  sorry. If ytou don't like it, I suggest you modify the constitution to include a constitutional right to Dark Skies.   The theory of government here is that the majority rules,  except in the nature of fundamental civil rights.  I say:  	Any reasonably in-depth perusal of American history will show 	you that many WASPs have continued the practices of prejudice, 	discrimination, and violence against others of different 	races, religions, and beliefs, despite the law.  If you really are annoyed,   get some legislation to create a dark sky zone,  where in all light emissions are protected in the zone.  Kind of like the national radio quiet zone.  Did you know about that?  near teh Radio telescope  observatory in West virginia, they have a 90?????? mile EMCON zone.  Theoretically they can prevent you from running light AC motors, like air conditioners and Vacuums. In practice, they use it mostly to  control  large radio users.  I say: What I'm objecting to here is a floating billboard that, presumably, would move around in the sky.  I, for one, am against legislating at all.  I just wish that people had a bit of common courtesy, and would consider how their greed for money impacts the more ethereal and aesthetic values that make us human.  This includes the need for wild and unspoiled things, including the night sky.  George",1
sci.space,I am getting Garbled output when serial printing thru Windows & works etc.  This has occurred on several systems and goes if a LaserJet 4 is used.  I suspect that there is no need for handshaking in this case due to the capacity (memory/speed) of it.  There is no problem printing from DOS.  Are there any obvious tweaks I'm missing.  I'm sure its not JUST me with this problem.  Thanks for reading....  John Atherton       ,0
comp.windows.x,"         ...........   more deleted   You need to start the X-server with -indirect its_name.  If you start it with -indirect localhost, it use the loopback adress as it's adress. So when it try to contact another host, this one try to answer on its loopback adress. Not good.  Remember that every machine has the adress 127.0.0.1 on the loopback network. ",1
comp.windows.x,"Gateway 2000 Fax/Modem send receive fax 9600 baud send receive up to 57,000 baud .. more  never been used comes with software crosstalk/winFax  New $195 from Gateway (only sold to gateway customer) will fit into your AT bus",0
misc.forsale,"LOOK INTO THE FUTURE  Discover what lies ahead in Love, Health and Finance  Speak LIVE with a Psychic of your choice  900-446-6995 Extension 107  YOU MUST BE 18 OR OVER TO CALL.",1
misc.forsale,"  If there are many as..., er, people in the USA who reason like the above, then it should not be surprising that the current plot has been allowed to happen...  Regards, Vesselin",0
alt.atheism," I think the problem here is that I pretty much ignored the part about the Jews sightseeing for 2000 years, thinking instead that the important part of what the original poster said was the bit about killing Palestinians.  In retrospect, I can see how the sightseeing thing would be offensive to many.  I originally saw it just as poetic license, but it's understandable that others might see it differently.  I still think that Ken came on a bit strong though.  I also think that your advice to Masud Khan:    #Before you argue with someone like Mr Arromdee, it's a good idea to   #do a little homework, or at least think.  was unnecessary.   Throughout all your articles in this thread there is the tacit assumption that the original poster was exhibiting casual anti-semitism.  If I agreed with that, then maybe your speech on why this is bad might have been relevant.  But I think you're reading a lot into one flip sentence.  While probably not true in this case, too often the charge of anti-semitism gets thrown around in order to stifle legitimate criticism of the state of Israel.  Anyway, I'd rather be somewhere else, so I'm outta this thread.",1
alt.atheism,"Hi there, I'm having a bizarre video problem within Windows 3.1.  I have a 286 with a GVGA-16 video board.  I've been using the standard Windows VGA driver with other similarly configured computers.  I am thinking that my problem is with the way Windows refreshes it's screen.  The problem is that once Windows has been envoked, the colors start changing themselves.  At first I thought it was hardware, but if you open a full screen DOS program from within the Windows session, you don't have any problems until you get back to Windows - however, when you initially return to Windows, the original colors get refreshed properly.  Also, it is not a uniform color change - so if you are in solitaire, the design on the back of the card maintains it's original color scheme, but the white fronts of the cards will turn grey, then blue, etc.  The color changes keep getting darker until finally everything is a dark purple-ish black.  If you pop out to DOS and exit back to Windows - the screen gets refreshed again.  If I don't log into Windows and just do DOS things from the Novell network, everything is fine.  I originally loaded the software by bouncing it down to the net from the other machine I had just finished configuring, then from the net to this machine.  When I ran into problems, I deleted everything on this machine and the net, and tried bouncing it again.  When that didn't work, I tried reloading Windows to no avail.  Any thoughts on things to check out?  I am totally baffled!  Thanks in advance for any assistance and instruction!",0
sci.space,"  I was suggesting that the minority of professional and amateur astronomers have the right to a dark, uncluttered night sky.  Let me give you an example.  When you watch TV, they have commercials to pay for the programming.  You accept that as part of watching.  If you don't like it, you can turn it off.  If you want to view the night sky, and there is a floating billboard out there, you can't turn it off.  It's the same  reasoning that limits billboards in scenic areas.  George.  	It's called a democracy.  The majority rules.  sorry. If ytou don't like it, I suggest you modify the constitution to include a constitutional right to Dark Skies.   The theory of government here is that the majority rules,  except in the nature of fundamental civil rights.  I say:  	Any reasonably in-depth perusal of American history will show 	you that many WASPs have continued the practices of prejudice, 	discrimination, and violence against others of different 	races, religions, and beliefs, despite the law.  If you really are annoyed,   get some legislation to create a dark sky zone,  where in all light emissions are protected in the zone.  Kind of like the national radio quiet zone.  Did you know about that?  near teh Radio telescope  observatory in West virginia, they have a 90?????? mile EMCON zone.  Theoretically they can prevent you from running light AC motors, like air conditioners and Vacuums. In practice, they use it mostly to  control  large radio users.  I say: What I'm objecting to here is a floating billboard that, presumably, would move around in the sky.  I, for one, am against legislating at all.  I just wish that people had a bit of common courtesy, and would consider how their greed for money impacts the more ethereal and aesthetic values that make us human.  This includes the need for wild and unspoiled things, including the night sky.  George",1
sci.space,Dear Xperts:    I want to place a specific group of icons in an icon box and have my other icons appear outside of the box.  Does anyone know if there's a way I can do this??  I'm using X11R5 and Motif 1.2.1.,0
misc.forsale,"o Denon DCR 5490 (high power pull out cassette deck with CD changer control)    Features:    - 18 W X 4   - Theft Prevention Chassis (pull out)   - 24 station-presets (18 FM, 6 AM)   - Denon Optimum Reception System IV (FM circuitry-Auto high blend and FM     pulse noise cancellor)   - Dolby B NR   - Key off head release   - Flexible fader-internal front amp to rear amp and/or internal front amp     to internal rear amp   - Auto reverse cassette mechanism   - Up/down manual & seek tuning   - Music sensor   - Stereo/Mono (FM), local switches   - Metal tape switch   - DIN ""E"" with easy installation lock-in sleeve   - Night illumination with dash light dimmer lead   - Preset scan   - CD changer control         Random play: all of tracks on a disc         Automatic/Manual search    Excellent condition with Manual.    Asking $220.00 + shipping  o Yamaha YPA-300 power amplifier (car audio)   Features:         - SELECTABLE 2-MODE POWER OUTPUT:           40W x 2-ch or 90W x 1-ch - all w/ extremely low distortion (0.1% THD)         - LOW RFI CIRCUIT effectively eliminates radio frequency interference           which might arise from DC-DC conversion         - FULL PROTECTION CIRCUITRY protects amplifier from potential damaged           caused by overload, short circuiting, DC leakage, excessive heat           or mis-wiring.         - INPUT LEVEL ADJUSTMENT allows you to complement your system with any           audio component         - GOLD-PLATED RCA JACK ensures a durable, optimum contact, even under           rugged road conditions.         - REMOTE POWER links the entire system's ON/OFF with the cassette           receiver's ot tuner's power switch.         - SCREW TERMINALS allow simple wiring connections         - POWER FUSE REPLACEMENT is a simple, one-step operation.         - ALTERNATER NOISE REDUCTION CIRCUITRY is effectively suppressed           during driving.   Specifications:     Continuous Power Output           (per channel, 4 ohms, 2 channels driven.)           with 0.1 % THD, 20 Hz ~ 20kHz .................35W/35W           with 0.1 % THD, 1 kHz .........................40W/40W           (per channel, 4 ohms, 1 channels driven.)           with 0.1 % THD, 20 Hz ~ 20kHz ................80W(BTL)           with 0.1 % THD, 1 kHz ........................90W(BTL)     Speaker Impedance................................4 to 8 ohms     Frequency Response (at 1W, 4 ohms)......10 Hz to 100 kHz (+0, -1.5dB)     Signals-to-Noise Ratio ...............................105 dB     Total Harmonic Distortion         - (at 20W + 20W, 1 kHz, 4 ohms, 24 kHz, LPF)......0.005%     Dimensions (W x H x D).....................200 x 50 x 156 mm     Weight..........................................5 lbs. 15 oz      List price: $250.00      This is one of the nicest/cleanest amp that I have even owned.     I am using two of these in my car, this is just an extra one that     I don't really need.  If you are in the bay area, and like to listen     to it first, let me know.      Asking $150.00 firm + shipping (brand new in box, never been installed)   o Boston Acoustic 861 seperates (car audio speakers), 6"" woofers   with seperate tweeters and crossovers.   Brand new in box, never been installed, $259.00 at Good Guys   Asking $199.00 firm  o 2 8"" MTX free air woofers, new in box, never been installed.   Paid $49.00 each at Good Guys   Asking $70.00 firm",1
misc.forsale,"So what is your definition of ""interfering with the fielder taking the throw""?  The rule book certainly doesn't have a definiton or clarification, so it's possible to interpret the rule as saying that if the catcher has to alter his throw to avoid hitting the batter-runner, then again we have interference. You know, it seems that there is no way to apply this rule justly--if the catcher (or the pitcher, say Rob Dibble, for example) throws toward first and hits the runner running inside the baseline, the fielder takes the chance of being ejected.  Therefore he probably would throw around the runner or (your scenario) above him.  You should note that in our American Legion League, (which uses MLB rules) we interpret the rule to say in this very circumstance there IS interference per rule 7.09.",0
rec.autos,"Go with the Mercedes, if you can afford it.  I think the 300 wagon starts around 50k, although it could be 60k.  There is no comparison with any of the other cars listed. ",1
rec.autos," 	As a matter of fact, I know it.  	There were several shootings recently in which the guns had been purchased at the Baltimore Gunsmith, on Broadway - a favorite place to get cheap ""popular"" pieces. By ""popular"" I am referring to the kinds of guns our local youth gangs like: pistol grip shotguns, cheap magnums, and Tec-9s.  	I hate to poke a hole in your bubble, but I was referring to a specific gunstore, and specific incidents. Any other questions?",0
rec.autos,"********* 1990 Integra LS for Sale *********  5 speed, sunroof, rear spoiler, new tires 59.7K miles  $ 7950 or best offer.  call 908-949-0878      908-938-4101  email att!hotsoup!peng",1
rec.autos,"   The commercial uses of a transportation system between already-settled- and-civilized areas are obvious.  Spaceflight is NOT in this position. The correct analogy is not with aviation of the '30's, but the long transocean voyages of the Age of Discovery.  It didn't require gov't to fund these as long as something was known about the potential for profit at the destination.  In practice, some were gov't funded, some were private. But there was no way that any wise investor would spend a large amount of money on a very risky investment with no idea of the possible payoff.   I am sure that a thriving spaceflight industry will eventually develop, and large numbers of people will live and work off-Earth.  But if you ask me for specific justifications other than the increased resource base, I can't give them.  We just don't know enough.  The launch rate demanded by existing space industries is just too low to bring costs down much, and we are very much in the dark about what the revolutionary new space industries will be, when they will practical, how much will have to be invested to start them, etc. ",0
soc.religion.christian," : |>You might visit some congregations of Christians, who happen to be homosexuals, : |>that are spirit-filled believers, not MCC'rs; before you go lumping us all : |>together with Troy Perry.   : |>  : Gee, I think there are some real criminals (robbers, muderers, drug : addicts) who appear to be fun loving caring people too.  So what's : your point?  Is it OK. just because the people are nice?  The point is not about being ""nice.""  ""Nice"" is not a christian virtue.  The point is that the gifts and fruits of the spirit (by their fruits you shall know them- Mt 7:20) are manifested by and among prayerful, spirit-filled GAY christians.  It was the manifestation of the spirit among the gentiles that convinced Peter (Acts 10) that his prejudice against them (based on scripture, I might add) was not in accordance with God's intentions.  : I think the old saying "" hate the sin and not the sinner"" is : appropriate here.  Many who belive homosexuality is wrong probably : don't hate the people.  I don't.  I don't hate my kids when they do : wrong either.  But I tell them what is right, and if they lie or don't : admit they are wrong, or just don't make an effort to improve or : repent, they get punished.  I think this is quite appropriate.  You : may want to be careful about how you think satan is working here. : Maybe he is trying to destroy our sense of right and wrong through : feel goodism.  Maybe he is trying to convince you that you know more : than God.  Kind of like the Adam and Eve story.  Read it and compare : it to today's mentality.  You may be suprised.  Of course the whole issue is one of discernment.  It may be that Satan is trying to convince us that we know more than God.  Or it may be that God is trying (as God did with Peter) to teach us something we don't know- that ""God shows no partiality, but in every nation anyone who fears him and does what is right is acceptable to him."" (Acts 10:34-35).",1
soc.religion.christian," Of course you are a bunch of arrogant lawyers who know whats best for the  rest of us. You are doing such a wonderful job with our judicial system, getting all the criminals off, I bow to your superior intellect. Not to mention the fees you collect from us poor slobs who get tickets from  speeding State Police officers, so you can soak is when we go to court. I just love lawyer jokes! Don't you?",0
comp.sys.mac.hardware,"  OTOH, some of us get lucky-- I've unplugged and replugged SCSI and ADB quite often, and never blown anything.  I blew out the ADB by shorting the cable, though. ",1
comp.sys.mac.hardware,"I need a graphics display program that can take as a parameter the name of the file to be displayed, then just display that image and then quit.  All of the other graphics display programs come up with a menu first or some other silliness.  This program is going to be run from within another program.  I have lots of memory and VGA color.  Any graphics format will do.  Has anyone heard of such a beast?  					Keith ",0
comp.sys.ibm.pc.hardware,Since the Quadra is the only Mac able to deal with 5MB/s and Hard drives START at 160MB I have NO idea. For the Mac I have the following {These are ALL external}  20MB $299 {$15/MB}  52MB $379 {$7.3/MB}  80MB $449 {$5.63/MB} 120MB $569-$639 {$4.75-$5.33/MB 210MB $979-$1029{$4.67-$4.90/MB} 320MB $1499-$1549 {$4.68-$4.84/MB} 510MB $1999-$2119 ($3.92-$4.31/MB} etc  So scsi-1/SCSI-2 for the Mac goes down in price/MB as hard drive size goes up {and I assume the same for the PC world.},1
comp.sys.ibm.pc.hardware,Dear Xperts:    I want to place a specific group of icons in an icon box and have my other icons appear outside of the box.  Does anyone know if there's a way I can do this??  I'm using X11R5 and Motif 1.2.1.,0
