query,doc,label
comp.sys.ibm.pc.hardware,"My 486DX2-50 has 8MB of 70ns RAM and a Trident SVGA card. Sometimes I feel it runs very slowly, especially when running Windows.  I'm planning to buy an ATI Graphic Ultra + next semester. Is that all I need to get the problem solved? Is 70ns RAM chips too slow for my machine? Do faster RAM chips make a big difference?  I use CAD software on my computer as well. Do those up-grades good enough to speed it up a lot? Any one experienced the difference between ISA bus and VL bus(both with a graphic accelerator)?  (A SCSI controller may not be appropriate, since I may have to replace my hard disks as well. However, sometimes I do have huge files on my computer. Does    it really worth to use a SCSI interface? I can't spend too much on  it)  t he )    Any help will be appreciated. Thanks in advance.  Dennis dpang@uafhp.uark.edu  p.s. Man! I hate the stupid text editor. Is there any way I can type my article in a DOS word-processor and load the file into usenet?",1
comp.sys.ibm.pc.hardware,"Jonathan E. Quist, on the Thu, 15 Apr 1993 14:26:42 GMT wibbled:  : [lots of things, none of which are quoted here]  : >>>  You think your *average* dirt biker can jump : >>>a 3 foot log?  : > : >How about an 18"" log that is suspended about 18"" off of the ground? : >For that matter, how about a 4"" log that is suspended 2.5' off of the : >ground?  : Oh, ye of little imagination.  :You don't jump over those -that's where you lay the bike down and slide under! : --  : Jonathan E. Quist  The nice thing about horses though, is that if they break down in the middle of nowhere, you can eat them.  Fuel's a bit cheaper, too. --  Nick (the 90 HP Biker)   DoD 1069   Concise Oxford   Giddy-Up!  M'Lud.",0
sci.space," We can only say that they are beyond about 25 AU, due to the low accuracy of position determination by single detectors.   It may be a NEW Physics problem (i.e. a problem involving new physics).  However, the data is not good enough to rule out the >100 models which use old physics.  New physics is a big step, and is only tolerated when there is no alternative.  For example , the Dark Matter Problem (there's more to the universe than meets the eye) is a question of comparable mystery to GRBs, but we have much better data regarding it.  Theoreticians postulate new particles all the time to explain it, but no one will actually believe that these particles are real until an experimentalist (or several) detects them in the lab. ",1
sci.space," All they said on the radio that he developed stiffness in the shoulder after throwing a curveball that didn't loosen.  Because of the cold night in Denver they decided to remove him from the game rather than let him pitch.  He is expected to pitch his next turn in the rotation (expected to be April 20, at Shea vs the Giants).",0
sci.electronics, try sci.energy,1
sci.electronics,"What are the Leafs to do?  I am a Leaf supporter and I say the Leafs are going down in four unless there is nothing short of a miracle or a stroke of genenius hits Pat Burns.  If you were Pat Burns what would you do?  Living in the Bay area, I do not get enough Leaf coverage to pull something out of the bag,  (I would appreciate comments on the Leaf/Detroit 3rd line match-ups)  but here is the basic idea...  Andreychuck and Borchevsky have no business playing against  the Wings.  They are too small.  The key to any Leafs success will have to be Clark.  He is the only centre who can have any presence within 3-stick lengths of the slot.  Where the hell is Anderson?  Anderson can (in days past) get under peoples skin.  Put a little more bluntly, Anderson has to be an asshole. He used to be good at it.  We need him now.    Perhaps, perhaps the Leafs can shut down Detroit's second line. I was dissappointed to see Shepard and Yserbeart flying last night. These guys are the ""swing"" players for the Wings.  Last year they did a major choke in the playoffs and were to blame for the quick exit of the Wings.  **THis has to happen again**.   Clark-Anderson-Gilmour should be able to out hustle this line.  Anderson should do a nasty on Yserbeart.  Clark should bang the hell out of Sheppard.   Score Gilmour score!  Suggestions:  Clarke-Anderson-Gilmour vs. Sheppard-Yserbeart-?? 	      Andreychuck-Borchevsy-??  vs. Detroit checking line 	      Toronto's checking line  vs. Yzerman-Fedorov-Probert (pray lots)  * as suggested - i would bench Andreychuck and Borchevsky to stir things up 		 and through a monkey wrench into Detroits game plan.  However, 		if the Detroit coaching would be dumb enough to play their 		checking line against these ""finesse"" players - well then 		let them play.  ** Potvin can not be faulted on 5 of the goals - keep him in. ** Van Hellamond can not be faulted for the Leafs demise either. ** The Wings defense shut down the Leafs (especially in the slot).  I hope Pat Burns realizes that his team was out-hit, out-skated, and out-coached on Monday night.  This was not a loss because of poor goaltending or officiating.  This calls for drastic measures ... or tee off is next Monday.   -jake. ",0
rec.motorcycles,"[...]  Aw, c'mon.  The serious overreaction ought to be worth a couple of points, not to mention the bit condemning everthing the flamee might ever say. The non sequitur about guns and helmets is just the proper flourish.  I personally am of the opinion that there are two types of good flames. The first does trade ``quality,'' in the sense you mention, for heat. This has a certain surprise value and if done correctly, which I contend was done above, is reasonably entertaining.  While it is true that the flame I posted does not mention anyone's habitual velocity, friends, dinner, or entertainment, it says what it needs to with the appropriate flair and it is short.  The weakness of this type of flame is actually that it can easily be taken too far, at which point it becomes trite and boring.  (Witness the Infante thread recently....)  The other type of flame, which you seem to be glorifying above, has a few weaknesses as well.  In the first place, it can get verbose and  tedious in the extreme, particularly if the reader does not already strongly identify with one side or the other.  In the second, discussing someone's personal qualities, habits, and so forth can quickly become libelous. (Or is that slanderous?  I can never remember the difference.)  This leads to a proliferation of lawyers, which is widely regarded as a BAD THING. Finally, introducing polysyllabic words is problematic.  I can't haul my big dic. around on my bike, and it would be bad form to use a word which actually turned out to have a meaning, especially one which ran counter to my use and flamage in general.  In summary, Blaine, your score for that flame is incorrect.  While it may be the wunder-flame, the weaknesses you point out are not necessarily weaknesses, and your suggested corrections are not always useful nor applicable.  You also probably couldn't outrun a tennis ball with a flatulent dog stapled to your posterior, and I'll bet you and your  motorcycle lean to the outside while turning.  The same goes for anyone who looks like you, too.   ----- Tommy McGuire mcguire@cs.utexas.edu mcguire@austin.ibm.com",1
rec.motorcycles,"Turkish Historical Revision in auto-scribal residue <9305091835@zuma.UUCP>,  sera@zuma.UUCP (Serdar Argic), posted the following:  [(*] Source: ""Adventures in the Near East"" by A. Rawlinson, Jonathan Cape,  [(*] 30 Bedford Square, London, 1934 (First published 1923) (287 pages). [(*] (Memoirs of a British officer who witnessed the Armenian genocide of 2.5  [(*] million Muslim people)  Bull!  [(*] p. 184 (second paragraph) [(*] [(*] ""I had received further very definite information of horrors that [(*]  had been committed by the Armenian soldiery in Kars Plain, and as  [(*]  I had been able to judge of their want of discipline by their  [(*]  treatment of my own detached parties, I had wired to Tiflis from  [(*]  Zivin that 'in the interests of humanity the Armenians should not  [(*]  be left in independent command of the Moslem population, as, their  [(*]  troops being without discipline and not under effective control,  [(*]  atrocities were constantly being committed, for which we should  [(*]  with justice eventually be held to be morally responsible'.""  On page 184 in my copy of the Rawlinson book, we find following facsimile. Note the word Armenian doesn't even appear!  184 ADVENTURES IN THE NEAR EAST  disposal for our journey, I foresaw it would have to become our headquarters for a considerable time, and therefore went to some trouble to make it habitable. We had a most peculiar little locomotive, originally built in America for the Russian Government, adapted to burn either wood or oil; one covered truck as men's quarters; one similar, which I fitted up for my- self and a railway officer; and also a truck to carry wood, three cars being the utmost our small engine could pull. With this small outfit we started, rumours of all kinds reaching us before our departure indicating that the whole situation was rapidly coming to a head, it being evident that the Turks were becoming~ more and more restive in the face of the inexplicable delay of the Allies in reaching any definite decision with regard to the future.  Travelling on this little ""war-time"" railway was indeed an experience, and it was necessary to carry a ""gauge,"" and to test the rails with it frequently, for in many places, owing to the sinking of the embankments and the washing away of the ballast, the rails required rectification before we were able to get our train over, even at a foot pace; each bridge also re- quired elaborate examination before adventuring the train upon it, and eventually we were obliged to carry large baulks of tim- ber to temporarily shore up many of the bridges and culverts whilst we passed over them.  Under these circumstances it may be imagined that our prog- ress was by no means rapid, and as we had frequently to halt also to replenish our supply of wood fuel, we considered we had achieved wonders when, on the evening of the second day, 60 hours and 70 miles out from Erzeroum, we finally entered the gorge of the mountains where we understood our worst troubles to lie. This is the same gorge into which the road from Erzeroum to Kars descends from the foot-hills to cross the frontier; the railway, however, follows the main Aras River val- ley till the frontier gorge enters it, whilst the road cuts off the corner and joins the rail again at the frontier post of Zivin, some 15 miles from the main valley.  Soon after entering the gorge, we were confronted by the first serious fall of rock--about 2,000 tons having fallen from the cliff face and entirely obliterated the railway track. Here, therefore, we halted, and, sending our engine back, prepared to  ",0
rec.motorcycles,"[...]  Aw, c'mon.  The serious overreaction ought to be worth a couple of points, not to mention the bit condemning everthing the flamee might ever say. The non sequitur about guns and helmets is just the proper flourish.  I personally am of the opinion that there are two types of good flames. The first does trade ``quality,'' in the sense you mention, for heat. This has a certain surprise value and if done correctly, which I contend was done above, is reasonably entertaining.  While it is true that the flame I posted does not mention anyone's habitual velocity, friends, dinner, or entertainment, it says what it needs to with the appropriate flair and it is short.  The weakness of this type of flame is actually that it can easily be taken too far, at which point it becomes trite and boring.  (Witness the Infante thread recently....)  The other type of flame, which you seem to be glorifying above, has a few weaknesses as well.  In the first place, it can get verbose and  tedious in the extreme, particularly if the reader does not already strongly identify with one side or the other.  In the second, discussing someone's personal qualities, habits, and so forth can quickly become libelous. (Or is that slanderous?  I can never remember the difference.)  This leads to a proliferation of lawyers, which is widely regarded as a BAD THING. Finally, introducing polysyllabic words is problematic.  I can't haul my big dic. around on my bike, and it would be bad form to use a word which actually turned out to have a meaning, especially one which ran counter to my use and flamage in general.  In summary, Blaine, your score for that flame is incorrect.  While it may be the wunder-flame, the weaknesses you point out are not necessarily weaknesses, and your suggested corrections are not always useful nor applicable.  You also probably couldn't outrun a tennis ball with a flatulent dog stapled to your posterior, and I'll bet you and your  motorcycle lean to the outside while turning.  The same goes for anyone who looks like you, too.   ----- Tommy McGuire mcguire@cs.utexas.edu mcguire@austin.ibm.com",1
rec.motorcycles,  It only falls apart if you attempt to apply it.  This doesn't mean that an objective system can't exist.  It just means that one cannot be implemented.,0
rec.motorcycles,"Jonathan E. Quist, on the Thu, 15 Apr 1993 14:26:42 GMT wibbled:  : [lots of things, none of which are quoted here]  : >>>  You think your *average* dirt biker can jump : >>>a 3 foot log?  : > : >How about an 18"" log that is suspended about 18"" off of the ground? : >For that matter, how about a 4"" log that is suspended 2.5' off of the : >ground?  : Oh, ye of little imagination.  :You don't jump over those -that's where you lay the bike down and slide under! : --  : Jonathan E. Quist  The nice thing about horses though, is that if they break down in the middle of nowhere, you can eat them.  Fuel's a bit cheaper, too. --  Nick (the 90 HP Biker)   DoD 1069   Concise Oxford   Giddy-Up!  M'Lud.",1
rec.motorcycles,": >Based on the amount of E-Mail from fellow Christians who have read the : >posts and told me I was wasting my time with Butler and Joslin, I told : >them I wasn't doing it for DB or  DJ but for other Christians.  They : >have told me that DB's and DJ's arguments won't convince most Bible : >studying Christians.  So I have reevaluated my purpose here and it's : >also contributed to my decision.  : So most Bible-studying Christians won't be convinced by my arguments?  : And this is supposed to be a Good Thing, I presume?  Where does this ""Most Bible studying Christians think as Frank does"" come from.  And what implied ""good"" are you doing for other Christians?  At least some of what you are teaching has been demonstrated as wrong.  Has it ever occured to you that you may be doing more harm than good to your fellow Christians?  BTW, I used to think like Frank does.  I went to a fundamentalist church for a while.  I didn't start to really think about what they were saying until I noticed a ""God's Science"" phamphlet there.  I read it and noticed that the authors of it knew virtually nothing about Science.  I asked church members some questions about ""theories"" from the phamphlet and got only deceptive answers.  I began to notice a very similar style of ""answers"" for theological questions as well.  The only conclusion I could reach was that these peoples' beliefs about the Bible were about as valid as their beliefs in their God's Science phamphlet.  : If there are still people out there who think that my purpose here : is to ""attack the Bible,"" (an accusation Frank once made) I would point : out that I have also criticized people who have posted ""bible : contradictions"" that turn out to be silly, out of context, or easily : (and legitimately) reconciled.  I'm not attacking the Bible, but  : intellectual dishonesty *about* the Bible, from either side.  If one of the primary purposes of Christians is to seek out truth, how can people condemn you for doing this? ",0
sci.crypt,"  This doesn't work, due to the near-field far-field effect. You may stop someone five yards away from listening in, but someone fifty yards away will be relatively unaffected - unless you pump out hundreds of watts and jam all  the neighbourhood TV's as well. In that case the government will stomp on you - ask any radio ham! Democratic governments care even more about their voters'  right to watch soap operas than they do about national security, and dictators  consider their propaganda to be an integral part of their national security.    I'm afraid this doesn't work either. We can pick up laptop screens without any problem.  Most of the so-called `low radiation' monitors are also useless. The description turns out to a marketing assertion rather than an engineering one.  We thought there might be a market for a monitor which was not as hugely expensive as the military Tempest kit, but which was well enough shielded to stop eavesdropping using available receivers. We built a prototype, it works, and it's still sitting on my lab bench. Commercial interest was exactly zero.  In the absence of open standards, a monitor which really is `low radiation' (and costs 500 dollars more) can't compete against a monitor which just claims to be `low radiation' (and whose only extra cost of production is the pretty blue sticker on the box).",1
sci.crypt,"......... I, some years ago, almost became a victim of this.  Squirted a fair amount in an old model 15 Teletype which was acting up, then turned it on.  The eruption when the motor starting contacts broke was mighty spectacular... I almost got my eyebrows singed, the plastic (old ones had safety glass) cover over the platen, etc flew across the room, and several people in the room almost had heart attacks.  Beware the explosive properties of WD40 vapor. ",0
talk.religion.misc,"  pmy> ...Anyway, I've often wondered what business followers of Christ pmy> would have with weapons.  fc> Didn't Christ tell his disciples to arm them selves, shortly fc> before his crusifiction? (I believe the exact quote was along the fc> lines of, ""If you have [something] sell it and buy a sword."")    ""If you have a purse"" it was.  fc> Certainly, Christ said,  fc> ""Think not that I am come to send peace on earth: I came not to fc> send peace but the sword.  For I am come to set a man at variance fc> against his father, and the daugher against her mother...""  fc> [Matthew 10 34-35]    Yes, He said this, but the sword that Jesus brought was the sword of the Word of God, which divides between those that believe, and those who do not, even right down a family.  Mark -- Mark TOWFIQ | Business/Urgent: towfiq@Microdyne.COM  +1 508 392 9953 (fax 9962) 	      Other:   towfiq@Justice.Medford.MA.US  +1 617 488 2818",1
talk.religion.misc,,0
alt.atheism,  It only falls apart if you attempt to apply it.  This doesn't mean that an objective system can't exist.  It just means that one cannot be implemented.,1
alt.atheism,"Let me remind all of those Muslim-haters out there who like to mention the Mufti's cooperation with Germany as a reason to let Muslims be slaughtered everywhere in the world of the following facts:  1)Why blame the Muslims for what the Nazis did and FORGIVE ITALY, THE CROATS, AND MANY OTHER EUROPEANS FOR BEING REAL ALLIES TO HITLER?  2)Why blame Muslims for supporting Germany the enemy of their enemy at the time (Britain who colonized most of the middle east and was responsible for most atrocities against Muslims in the region) and FORGIVE GERMANY ITSELF EVENTHOUGH IT IS THE ONE WHO CREATED NAZISM?  3)As far as Muslims are concerned : THERE WAS NO DIFFERENCE BETWEEN NAZI GERMANY, AND ANTIMUSLIM COLONIALIST BRITAIN/FRANCE IN 1940. They were all racist, anti-arab, and full of arrogance and hate. WWII and the wars  in ALgeria, Sudan, and other places proved that very clearly. Even anti- semitism was not more spread in Germany than in France or Britain, it just happened to be official policy in Germany.  And we will forgive you, just set our countries free.",0
sci.electronics,"......... I, some years ago, almost became a victim of this.  Squirted a fair amount in an old model 15 Teletype which was acting up, then turned it on.  The eruption when the motor starting contacts broke was mighty spectacular... I almost got my eyebrows singed, the plastic (old ones had safety glass) cover over the platen, etc flew across the room, and several people in the room almost had heart attacks.  Beware the explosive properties of WD40 vapor. ",1
sci.electronics,"I know people hate it when someone says somethings like ""there was an article  about that somewhere a while ago"" but I'm going to say it anyway.  I read an article on this subject, almost certainly in Space News, and something like six months ago.  If anyone is really interested in the subject I can probably hunt it down given enough motivation.",0
rec.sport.hockey," 	Close Roger, but no banana, er avocado or is it artichoke ?!?  	Geracie in the Murky News said Kingston will be the new 49ers 	quarterback.  I'm still trying to determine if he is kidding 	or not :).  If I happen to pound down enuff pints sometime  	this week I'll go back and check what stooper idiot Purdy 	said in his column.  That ought to be worth a few Leafs, I 	mean Laughs.   If I'm really depressed I'll read the SF Comicle.  	mark   just say",1
rec.sport.hockey, >the design and propoganda stages that she doesn't care any more? ,0
talk.politics.mideast,"Let me remind all of those Muslim-haters out there who like to mention the Mufti's cooperation with Germany as a reason to let Muslims be slaughtered everywhere in the world of the following facts:  1)Why blame the Muslims for what the Nazis did and FORGIVE ITALY, THE CROATS, AND MANY OTHER EUROPEANS FOR BEING REAL ALLIES TO HITLER?  2)Why blame Muslims for supporting Germany the enemy of their enemy at the time (Britain who colonized most of the middle east and was responsible for most atrocities against Muslims in the region) and FORGIVE GERMANY ITSELF EVENTHOUGH IT IS THE ONE WHO CREATED NAZISM?  3)As far as Muslims are concerned : THERE WAS NO DIFFERENCE BETWEEN NAZI GERMANY, AND ANTIMUSLIM COLONIALIST BRITAIN/FRANCE IN 1940. They were all racist, anti-arab, and full of arrogance and hate. WWII and the wars  in ALgeria, Sudan, and other places proved that very clearly. Even anti- semitism was not more spread in Germany than in France or Britain, it just happened to be official policy in Germany.  And we will forgive you, just set our countries free.",1
talk.politics.mideast,Woof woof! ,0
comp.os.ms-windows.misc," Please do not do this!  I don't know how the rest of you read news, but here's how I do it:  I subscribe to an ""outernet"" system which allows me to dial up via modem and download e-mail and news articles automatically.  When someone posts a huge attached binary file, I have no choice but to receive it along with all the other new articles in the groups I subscribe to.  I also pay for the connect time, which is normally not a problem because I have a 14.4K modem and each day's upload/download session takes only 5 minutes or so.  Today's session, however, lasted about 25 minutes because of ROMAN.BMP.  Consequently, it cost me about $3.00 extra just to receive a file that I didn't want in the first place.  If you have cool bitmaps that you want to make available, there are other ways to do it:  either upload the file to an ftp site (like ftp.cica.indiana.edu, which has a complete Windows section) and tell people how to get to it, or use one of the newsgroups like alt.binaries.pictures (or something like that), which are file archives rather than discussion groups.  Don't use discussion groups like this one to send out attached files, especially when they're 600K in size.",1
comp.os.ms-windows.misc," 	Close Roger, but no banana, er avocado or is it artichoke ?!?  	Geracie in the Murky News said Kingston will be the new 49ers 	quarterback.  I'm still trying to determine if he is kidding 	or not :).  If I happen to pound down enuff pints sometime  	this week I'll go back and check what stooper idiot Purdy 	said in his column.  That ought to be worth a few Leafs, I 	mean Laughs.   If I'm really depressed I'll read the SF Comicle.  	mark   just say",0
alt.atheism," I'll take a wild guess and say Freedom is objectively valuable.  I base this on the assumption that if everyone in the world were deprived utterly of their freedom (so that their every act was contrary to their volition), almost all would want to complain.  Therefore I take it that to assert or believe that ""Freedom is not very valuable"", when almost everyone can see that it is, is every bit as absurd as to assert ""it is not raining"" on a rainy day.  I take this to be a candidate for an objective value, and it it is a necessary condition for objective morality that objective values such as this exist. ",1
alt.atheism,"Probably within 50 years, a new type of eugenics will be possible. Maybe even sooner.  We are now mapping the human genome.  We will then start to work on manipulation of that genome.  Using genetic engineering, we will be able to insert whatever genes we want. No breeding, no ""hybrids"", etc.  The ethical question is, should we do this?  Should we make a race of disease-free, long-lived, Arnold Schwartzenegger-muscled, supermen?  Even if we can.    --  ---------------------------------------------------------------------------- Gordon Banks  N3JXP      | ""Skepticism is the chastity of the intellect, and geb@cadre.dsl.pitt.edu   |  it is shameful to surrender it too soon."" ",0
talk.politics.mideast,"Turkish Historical Revision in auto-scribal residue <9305091835@zuma.UUCP>,  sera@zuma.UUCP (Serdar Argic), posted the following:  [(*] Source: ""Adventures in the Near East"" by A. Rawlinson, Jonathan Cape,  [(*] 30 Bedford Square, London, 1934 (First published 1923) (287 pages). [(*] (Memoirs of a British officer who witnessed the Armenian genocide of 2.5  [(*] million Muslim people)  Bull!  [(*] p. 184 (second paragraph) [(*] [(*] ""I had received further very definite information of horrors that [(*]  had been committed by the Armenian soldiery in Kars Plain, and as  [(*]  I had been able to judge of their want of discipline by their  [(*]  treatment of my own detached parties, I had wired to Tiflis from  [(*]  Zivin that 'in the interests of humanity the Armenians should not  [(*]  be left in independent command of the Moslem population, as, their  [(*]  troops being without discipline and not under effective control,  [(*]  atrocities were constantly being committed, for which we should  [(*]  with justice eventually be held to be morally responsible'.""  On page 184 in my copy of the Rawlinson book, we find following facsimile. Note the word Armenian doesn't even appear!  184 ADVENTURES IN THE NEAR EAST  disposal for our journey, I foresaw it would have to become our headquarters for a considerable time, and therefore went to some trouble to make it habitable. We had a most peculiar little locomotive, originally built in America for the Russian Government, adapted to burn either wood or oil; one covered truck as men's quarters; one similar, which I fitted up for my- self and a railway officer; and also a truck to carry wood, three cars being the utmost our small engine could pull. With this small outfit we started, rumours of all kinds reaching us before our departure indicating that the whole situation was rapidly coming to a head, it being evident that the Turks were becoming~ more and more restive in the face of the inexplicable delay of the Allies in reaching any definite decision with regard to the future.  Travelling on this little ""war-time"" railway was indeed an experience, and it was necessary to carry a ""gauge,"" and to test the rails with it frequently, for in many places, owing to the sinking of the embankments and the washing away of the ballast, the rails required rectification before we were able to get our train over, even at a foot pace; each bridge also re- quired elaborate examination before adventuring the train upon it, and eventually we were obliged to carry large baulks of tim- ber to temporarily shore up many of the bridges and culverts whilst we passed over them.  Under these circumstances it may be imagined that our prog- ress was by no means rapid, and as we had frequently to halt also to replenish our supply of wood fuel, we considered we had achieved wonders when, on the evening of the second day, 60 hours and 70 miles out from Erzeroum, we finally entered the gorge of the mountains where we understood our worst troubles to lie. This is the same gorge into which the road from Erzeroum to Kars descends from the foot-hills to cross the frontier; the railway, however, follows the main Aras River val- ley till the frontier gorge enters it, whilst the road cuts off the corner and joins the rail again at the frontier post of Zivin, some 15 miles from the main valley.  Soon after entering the gorge, we were confronted by the first serious fall of rock--about 2,000 tons having fallen from the cliff face and entirely obliterated the railway track. Here, therefore, we halted, and, sending our engine back, prepared to  ",1
